SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,PILE_VOLUME,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,LEGAL_DESCRIP,BURN_STATUS
174,2010-01-01,NA,396,0,Blue Ridge South Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,1S 77W 3,Complete
175,2010-01-01,NA,465,0,East Elk Ridge Creek,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,2S 75W 7,Complete
201,2010-01-01,NA,2621,0,Upper Fraser Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,1S 76W 25,Complete
204,2010-01-01,NA,396,0,Vasquez Ridge Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,2S 75W 17,Complete
207,2010-01-01,NA,236,0,Stub Creek Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,10N 76W 22,Complete
240,2010-01-01,NA,275,0,Meadow Creek Reservoir,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,1N 75W 12,Complete
241,2010-01-01,NA,85,0,Willow Creek Canal,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,2N 76W 10,Complete
242,2010-01-01,NA,18850,0,Pratt Creek 4 (Machine Piles),Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,11N 73W 4,Complete
244,2010-01-01,1162,0,NA,Pawnee 2010,Broadcast,"USFS, Arapaho/Roosevelt National Forests",NA,NA,9N 63W 35,Incomplete
245,2010-01-01,1868,0,NA,Sheep Creek 2,Broadcast,"USFS, Arapaho/Roosevelt National Forests",NA,NA,11N 73W 33,Incomplete
337,2010-01-01,NA,236,0,Panhandle Creek Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,10N 74W 6,Complete
363,2010-01-01,NA,454,0,Jericho Road,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,3N 75W 5,Complete
367,2010-01-01,NA,395,0,Denver Creek,Pile,"USFS, Arapaho/Roosevelt National Forests",40.25,-106.08,3N 78W 1,Complete
375,2010-01-01,NA,454,0,Shadow Mountain Lake,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,3N 76W 14,Complete
376,2010-01-01,NA,454,0,Sunnyshores,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,2N 76W 11,Complete
382,2010-01-01,NA,151,0,Sugarloaf 151,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,1S 72W 8,Complete
387,2010-01-01,NA,38,0,Yankee Hill 24,Pile,"USFS, Arapaho/Roosevelt National Forests",NA,NA,2S 72W 30,Complete
23,2010-01-01,NA,884,0,Mesa Lake Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,11S 96W 34,Complete
96,2010-01-01,NA,850,0,Kannah Creek Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,12S 97W 34,Complete
98,2010-01-01,NA,884,0,Ward Lake Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,11S 95W 35,Complete
108,2010-01-01,715,0,250,Columbine Wildlife Oak Burn,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,48N 14W 14,Complete
109,2010-01-01,NA,619,0,Horse Pasture Pit,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,44N 13W 9,Complete
114,2010-01-01,915,0,NA,Reade Hill Wildlife Oak Burn,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,47N 12W 31,Incomplete
146,2010-01-01,1360,0,NA,Dave Wood,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,46N 10W 3,Incomplete
157,2010-01-01,2567,0,590,Bear Paw,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,14S 90W 13,Complete
158,2010-01-01,NA,20,0,Divide Campground & Raspberry Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,47N 12W 21,Complete
159,2010-01-01,177,0,50,WAPA/Tri-State Clearcuts,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,47N 12W 13,Complete
160,2010-01-01,NA,1135,0,Tri State Piles,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,47N 12W 14,Complete
170,2010-01-01,500,0,180,Sims Mesa,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,47N 10W 34,Complete
183,2010-01-01,800,0,300,Pine Mountain,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,51N 18W 11,Complete
184,2010-01-01,2500,0,408,One Mile,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,15S 84W 16,Complete
185,2010-01-01,3000,0,32,Taylor Canyon,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,15S 84W 11,Complete
186,2010-01-01,2000,0,229,Tomichi,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.32,-106.52,47N 4E 16,Complete
187,2010-01-01,450,0,NA,Little Monitor,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.52,-108.3,NA,Incomplete
208,2010-01-01,1500,0,NA,Los Pinos,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.24,-106.85,46N 1E 32,Incomplete
209,2010-01-01,750,0,5,Alpine,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.14,-107.32,45N 4W 4,Complete
210,2010-01-01,1200,0,NA,West Elk,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.58,-107.18,50N 3W 31,Incomplete
222,2010-01-01,1500,0,300,Battlements Sudden Aspen Decline (SAD),Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,8S 95W 23,Complete
223,2010-01-01,800,0,69,Yellow Pine,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,49N 3E 1,Complete
224,2010-01-01,800,0,NA,Ohio City-Pitkin,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,50N 3E 13,Incomplete
331,2010-01-01,1300,0,140,Escalante,Broadcast,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,49N 14W 25,Complete
336,2010-01-01,NA,516,0,Old Monarch,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,49N 5E 3,Complete
343,2010-01-01,NA,1077,0,North Tincup TS,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",38.77,-106.47,15S 81W 16,Complete
344,2010-01-01,NA,6920,0,Buffalo Fork TS,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,50N 4E 24,Complete
352,2010-01-01,NA,471,0,West Mountain,Pile,"USFS, Grand Mesa/Uncompahgre/Gunnison Nat'l Forests",NA,NA,50N 4E 5,Complete
283,2010-01-01,100,0,NA,Buckeye Unit (Carpenter Ridge),Broadcast,"USFS, Manti La Salle National Forests",38.56,-109.04,NA,Incomplete
2,2010-01-01,NA,285,0,Highway 67 Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,11S 69W 9,Complete
12,2010-01-01,NA,3000,0,Rocky Gulch Stewardship Contract,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,12S 72W 25,Complete
13,2010-01-01,NA,3500,0,Messenger ARRA Stewardship Contract,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13S 73W 5,Complete
14,2010-01-01,NA,4000,0,Howard I ARRA Stewardship Contract Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13S 71W 4,Complete
25,2010-01-01,NA,113,0,3-4 Elk,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13S 79W 15,Complete
26,2010-01-01,NA,594,0,Ranch of the Rockies,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13s 77w 23,Complete
27,2010-01-01,NA,174,0,Browns Creek,Pile,"USFS, Pike/San Isabel National Forests",38.65,-106.18,51N 7E 24,Complete
30,2010-01-01,NA,151,0,Chalk Creek Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,15S 79W 26,Complete
31,2010-01-01,NA,151,0,Frenchman Creek,Pile,"USFS, Pike/San Isabel National Forests",38.91,-106.21,13S 79W 4,Complete
32,2010-01-01,NA,201,0,Unit 121 (Gametrail),Pile,"USFS, Pike/San Isabel National Forests",38.91,-106.21,13S 79W 28,Complete
33,2010-01-01,NA,151,0,North Cottonwood,Pile,"USFS, Pike/San Isabel National Forests",38.82,-106.22,14S 79W 4,Complete
34,2010-01-01,NA,151,0,NW Leadville,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,9S 80W 10,Complete
35,2010-01-01,NA,236,0,Squaw Creek,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,50N 7E 13,Complete
36,2010-01-01,NA,1018,0,Weldon,Pile,"USFS, Pike/San Isabel National Forests",38.57,-106.19,50N 7E 15,Complete
37,2010-01-01,NA,314,0,Monument Fire Center (MFC) Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,11S 67W 17,Complete
38,2010-01-01,NA,101,0,Shaded Fuel Break,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,8S 70W 19,Complete
47,2010-01-01,NA,191,0,"Howard 1, 08 TSI (Blue Mtn TSI)",Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13S 71W 8,Complete
48,2010-01-01,NA,1571,0,Buffalo Jones TS,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,12s 77w 25,Complete
49,2010-01-01,NA,191,0,Rim Rock Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 21,Complete
50,2010-01-01,NA,1257,0,Leadville National Fish Hathchery,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,9S 81W 36,Complete
51,2010-01-01,NA,126,0,Sleeping Tom Summer Home Group Thinning,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 1,Complete
53,2010-01-01,NA,191,0,Road 251 Thinning,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,12S 72W 33,Complete
84,2010-01-01,2060,0,NA,Comanche - Las Animas,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,32S 55W 13,Incomplete
110,2010-01-01,NA,314,0,Rampart Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,11S 68W 32,Complete
122,2010-01-01,NA,223,0,Black Mtn Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,24S 70W 28,Complete
123,2010-01-01,NA,1885,0,Horn Creek & Alvarado Piles,Pile,"USFS, Pike/San Isabel National Forests",38.04,-105.54,23S 73W 15,Complete
131,2010-01-01,200,0,NA,Fishcreek - P1,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,13S 71W 18,Incomplete
132,2010-01-01,1820,0,755,Sky Island,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 8,Complete
133,2010-01-01,375,0,NA,Road Gulch - Units P1/P2,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 22,Incomplete
134,2010-01-01,1250,0,NA,Wagon Tongue - Units P1-3,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 14,Incomplete
161,2010-01-01,NA,1325,0,CWC Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,31S 47W 7,Complete
162,2010-01-01,NA,275,0,Picket Wire Piles,Pile,"USFS, Pike/San Isabel National Forests",37.51,-103.68,29S 56W 3,Complete
163,2010-01-01,1500,0,NA,Trout West,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,11S 69W 1,Incomplete
218,2010-01-01,NA,2642,0,AG Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,7s 73w 20,Complete
237,2010-01-01,1800,0,362,Black Mountain Fire Restoration,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,24S 70W 21,Complete
273,2010-01-01,700,0,NA,O'Haver Lake,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,48N 7E 1,Incomplete
274,2010-01-01,150,0,100,Threemile Creek,Broadcast,"USFS, Pike/San Isabel National Forests",38.7,-106.16,51N 7E 25,Complete
299,2010-01-01,1500,0,118,O-Brien - Unit P1-4,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 25,Complete
321,2010-01-01,178,0,NA,Wagon Tongue - Unit P4,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 28,Incomplete
338,2010-01-01,NA,151,0,Pan Ark,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,11S 80W 8,Complete
339,2010-01-01,400,0,65,Lodgepole Flats Broadcast,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,10S 80W 19,Complete
340,2010-01-01,835,0,NA,Four Elk Broadcast,Broadcast,"USFS, Pike/San Isabel National Forests",NA,NA,13S 79W 10,Incomplete
353,2010-01-01,NA,151,0,Red Deer Piles,Pile,"USFS, Pike/San Isabel National Forests",38.84,-106.27,14S 79W 9,Complete
354,2010-01-01,NA,1018,0,Cree Creek Piles,Pile,"USFS, Pike/San Isabel National Forests",38.54,-106.22,50N 7E 32,Complete
355,2010-01-01,NA,30,0,Bassam Piles,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,14S 75W 31,Complete
356,2010-01-01,NA,151,0,Little Annie,Pile,"USFS, Pike/San Isabel National Forests",38.94,-106.13,13S 78W 5,Complete
380,2010-01-01,NA,1571,0,Sledgehammer 4 Stewardship Contract,Pile,"USFS, Pike/San Isabel National Forests",NA,NA,13S 72W 22,Complete
72,2010-01-01,NA,6008,0,Big Meadows Timber Piles,Pile,"USFS, Rio Grande National Forest",37.52,-106.76,38N 2E 17,Complete
73,2010-01-01,NA,275,0,Burro/Blowout Timber Piles,Pile,"USFS, Rio Grande National Forest",NA,NA,37N 5E 5,Complete
74,2010-01-01,NA,275,0,Twister/Twister II Timber Piles,Pile,"USFS, Rio Grande National Forest",37.71,-106.97,40N 1W 25,Complete
148,2010-01-01,NA,69,0,Finger Mesa Piles,Pile,"USFS, Rio Grande National Forest",NA,NA,41N 4W 14,Complete
150,2010-01-01,NA,135,0,Powder House 1a (Piles),Pile,"USFS, Rio Grande National Forest",NA,NA,39N 3E 9,Complete
227,2010-01-01,1500,0,900,English Valley Rx (Units 1-4),Broadcast,"USFS, Rio Grande National Forest",NA,NA,41N 5E 22,Complete
275,2010-01-01,600,0,NA,Fox Creek - Alamaditas Broadcast Rx,Broadcast,"USFS, Rio Grande National Forest",NA,NA,33N 6E 1,Incomplete
316,2010-01-01,500,0,200,November Broadcast Rx,Broadcast,"USFS, Rio Grande National Forest",NA,NA,33N 6E 13,Complete
317,2010-01-01,187,0,NA,Powderhouse Unit 2,Broadcast,"USFS, Rio Grande National Forest",NA,NA,39N 3E 9,Incomplete
360,2010-01-01,NA,470,0,Grouse/La Manga T.S. Piles,Pile,"USFS, Rio Grande National Forest",37.07,-106.43,33N 5E 20,Complete
374,2010-01-01,NA,57,0,Fox Creek Piles,Pile,"USFS, Rio Grande National Forest",37.04,-106.13,NA,Complete
386,2010-01-01,NA,6283,0,Rustin Aspen Piles,Pile,"USFS, Rio Grande National Forest",NA,NA,38N 4E 14,Complete
176,2010-01-01,NA,201,0,Gore Pass Admin,Pile,"USFS, Routt National Forest",NA,NA,2N 83W 27,Complete
202,2010-01-01,NA,7069,0,Long Park,Pile,"USFS, Routt National Forest",NA,NA,1N 83W 14,Complete
205,2010-01-01,NA,275,0,Gore Lakes,Pile,"USFS, Routt National Forest",NA,NA,2N 82W 36,Complete
206,2010-01-01,1155,0,NA,Seedhouse Broadcast,Broadcast,"USFS, Routt National Forest",NA,NA,9N 84W 3,Incomplete
272,2010-01-01,NA,6283,0,Hwy 134 Piles,Pile,"USFS, Routt National Forest",NA,NA,2N 82W 16,Complete
300,2010-01-01,NA,275,0,Buffalo Pass Admin Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,6N 83W 16,Complete
306,2010-01-01,NA,275,0,Big Creek Lakes Pile Burn,Pile,"USFS, Routt National Forest",40.98,-106.63,12N 82W 16,Complete
307,2010-01-01,NA,1571,0,Gould Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,6N 77W 3,Complete
308,2010-01-01,NA,6283,0,Green Ridge Timber Sale Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,5N 79W 2,Complete
309,2010-01-01,NA,1571,0,Grizzly Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,5N 82w 16,Complete
310,2010-01-01,NA,6283,0,Seedhouse Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,9N 84W 16,Complete
311,2010-01-01,NA,275,0,Slack-Weiss Reservoir Pile Burn,Pile,"USFS, Routt National Forest",40.43,-106.37,5N 80W 4,Complete
314,2010-01-01,NA,6283,0,Little Snake Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,10N 84W 16,Complete
315,2010-01-01,NA,1571,0,Sand Mountain Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,9N 85W 16,Complete
318,2010-01-01,NA,275,0,FHTR 100 Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,3N 82W 5,Complete
334,2010-01-01,NA,7068,0,Steamboat Ski Area Pile Burn,Pile,"USFS, Routt National Forest",NA,NA,6N 84W 23,Complete
1,2010-01-01,NA,400,0,Ute Fuels Reduction,Pile,"USFS, San Juan National Forest",NA,NA,34N 4W 9,Complete
5,2010-01-01,NA,71,0,East Fork Campground Piles,Pile,"USFS, San Juan National Forest",NA,NA,36N 1E 7,Complete
75,2010-01-01,NA,39,0,Chub Draw,Pile,"USFS, San Juan National Forest",NA,NA,37N 3W 4,Complete
76,2010-01-01,NA,48,0,Ice Cave Ridge,Pile,"USFS, San Juan National Forest",NA,NA,37N 3W 21,Complete
77,2010-01-01,NA,57,0,Hatcher Piles,Pile,"USFS, San Juan National Forest",37.32,-107.13,36N 400W 26,Complete
78,2010-01-01,NA,101,0,Chimney Rock,Pile,"USFS, San Juan National Forest",37.18,-107.31,NA,Complete
81,2010-01-01,NA,85,0,Ute Campground,Pile,"USFS, San Juan National Forest",NA,NA,34N 4W 14,Complete
93,2010-01-01,1025,0,NA,Wickenson Mountain,Broadcast,"USFS, San Juan National Forest",NA,NA,35N 6W 10,Incomplete
127,2010-01-01,NA,39,0,Upper Piedra,Pile,"USFS, San Juan National Forest",NA,NA,37N 3W 16,Complete
140,2010-01-01,990,0,NA,Burns Canyon,Broadcast,"USFS, San Juan National Forest",NA,NA,34N 2W 18,Incomplete
141,2010-01-01,1314,0,178,Devil Creek,Broadcast,"USFS, San Juan National Forest",37.32,-107.18,NA,Complete
211,2010-01-01,3500,0,1116,Piedra Aerial/Sheep Creek/Davis Creek,Broadcast,"USFS, San Juan National Forest",37.37,-107.32,NA,Complete
228,2010-01-01,NA,71,0,Chicken Creek,Pile,"USFS, San Juan National Forest",NA,NA,37N 13W 32,Complete
231,2010-01-01,NA,151,0,Hidden Valley Piles,Pile,"USFS, San Juan National Forest",NA,NA,36N 9W 21,Complete
232,2010-01-01,NA,150,0,East Animas Piles,Pile,"USFS, San Juan National Forest",NA,NA,36N 9W 15,Complete
260,2010-01-01,NA,57,0,Rabbit Mountain Piles,Pile,"USFS, San Juan National Forest",NA,NA,35N 7W 19,Complete
261,2010-01-01,NA,191,0,Electra Lakes,Pile,"USFS, San Juan National Forest",NA,NA,38N 8W 19,Complete
277,2010-01-01,600,0,115,Doe Canyon,Broadcast,"USFS, San Juan National Forest",NA,NA,40N 16W 19,Complete
281,2010-01-01,1400,0,73,Horsefly,Broadcast,"USFS, San Juan National Forest",37.3,-107.33,NA,Complete
297,2010-01-01,262,0,NA,Hayden Creek,Broadcast,"USFS, San Juan National Forest",NA,NA,35N 5W 30,Incomplete
301,2010-01-01,NA,339,0,Hay Camp Point Piles,Pile,"USFS, San Juan National Forest",NA,NA,38N 13W 6,Complete
323,2010-01-01,1000,0,31,South Carver/Boundary,Broadcast,"USFS, San Juan National Forest",NA,NA,37N 14W 10,Complete
361,2010-01-01,NA,134,0,Little Carver Piles,Pile,"USFS, San Juan National Forest",NA,NA,37N 14W 12,Complete
368,2010-01-01,NA,1600,0,Cayton Pile,Pile,"USFS, San Juan National Forest",37.46,-107.58,NA,Complete
383,2010-01-01,NA,180,0,Animas Mountain Unit 2,Pile,"USFS, San Juan National Forest",37.18,-107.54,NA,Complete
24,2010-01-01,NA,126,0,Frisco WUI,Pile,"USFS, White River National Forest",NA,NA,5S 78W 34,Complete
79,2010-01-01,NA,236,0,Piney River Ranch,Pile,"USFS, White River National Forest",NA,NA,4S 81W 14,Complete
80,2010-01-01,NA,151,0,Ryan Gulch,Pile,"USFS, White River National Forest",NA,NA,5S 78W 13,Complete
82,2010-01-01,NA,236,0,West Vail,Pile,"USFS, White River National Forest",NA,NA,5S 80W 5,Complete
85,2010-01-01,NA,250,0,Gravel Pit,Pile,"USFS, White River National Forest",NA,NA,4S 91W 6,Complete
86,2010-01-01,NA,1405,0,Redstone Campground,Pile,"USFS, White River National Forest",NA,NA,10S 88W 16,Complete
87,2010-01-01,NA,3534,0,Meadow Lake,Pile,"USFS, White River National Forest",NA,NA,3S 91W 12,Complete
178,2010-01-01,2000,0,880,NW Burn Block-Aldrich Lakes,Broadcast,"USFS, White River National Forest",NA,NA,3N 90W 4,Complete
179,2010-01-01,2000,0,100,West Divide,Broadcast,"USFS, White River National Forest",NA,NA,8S 91W 33,Complete
235,2010-01-01,NA,1005,0,Peak 1 CG,Pile,"USFS, White River National Forest",NA,NA,5S 78W 29,Complete
320,2010-01-01,NA,3191,0,Yoder,Pile,"USFS, White River National Forest",NA,NA,7S 80W 4,Complete
345,2010-01-01,NA,200,0,Ripple Creek,Pile,"USFS, White River National Forest",NA,NA,2N 88W 31,Complete
347,2010-01-01,NA,41,0,Trappers Lake,Pile,"USFS, White River National Forest",NA,NA,1n 88w 1,Complete
348,2010-01-01,NA,105,0,Homestake,Pile,"USFS, White River National Forest",39.44,-106.39,7S 81W 12,Complete
350,2010-01-01,NA,3191,0,Sawmill Gulch,Pile,"USFS, White River National Forest",NA,NA,6S 85W 1,Complete
351,2010-01-01,NA,393,0,Gold Hill,Pile,"USFS, White River National Forest",NA,NA,6S 78W 12,Complete
359,2010-01-01,NA,185,0,Ute Creek WRF Piles,Pile,"USFS, White River National Forest",NA,NA,1N 90W 28,Complete
362,2010-01-01,NA,311,0,Portal Campground,Pile,"USFS, White River National Forest",39.07,-106.61,11S 83W 24,Complete
252,2010-01-01,700,0,NA,Alamosa Refuge Unit R/S,Broadcast,"USFWS, Alamosa National Wildlife Refuge",37.37,-105.75,36N 11E 10,Incomplete
253,2010-01-01,631,0,NA,Unit P,Broadcast,"USFWS, Alamosa National Wildlife Refuge",37.4,-105.77,37N 11E 33,Incomplete
265,2010-01-01,550,0,NA,Unit  C1 & D,Broadcast,"USFWS, Alamosa National Wildlife Refuge",37.43,-105.79,NA,Incomplete
254,2010-01-01,550,0,NA,Anderson,Broadcast,"USFWS, Arapaho National Wildlife Refuge",NA,NA,8N 79W 20,Incomplete
346,2010-01-01,90,0,NA,Home,Broadcast,"USFWS, Arapaho National Wildlife Refuge",40.71,-106.28,NA,Incomplete
249,2010-01-01,300,0,NA,Hog Lake,Broadcast,"USFWS, Browns Park National Wildlife Refuge",40.83,-108.99,10N 103W 8,Incomplete
255,2010-01-01,NA,314,0,Brown's Park Grimes Piles,Pile,"USFWS, Browns Park National Wildlife Refuge",40.76,-108.89,NA,Complete
256,2010-01-01,150,0,100,Spitzie,Broadcast,"USFWS, Browns Park National Wildlife Refuge",40.82,-108.95,10N 103W 15,Complete
266,2010-01-01,1100,0,NA,"Parker Pond - Units 2, 8, 17",Broadcast,"USFWS, Monte Vista National Wildlife Refuge",37.48,-106.12,NA,Incomplete
267,2010-01-01,620,0,NA,Unit 15,Broadcast,"USFWS, Monte Vista National Wildlife Refuge",37.48,-106.08,NA,Incomplete
257,2010-01-01,5200,0,100,Arsenal Broadcast Burns,Broadcast,"USFWS, Rocky Mountain Arsenal Wildlife Refuge",NA,NA,2S 66W 19,Complete
258,2010-01-01,NA,586,0,Arsenal Piles 2010,Pile,"USFWS, Rocky Mountain Arsenal Wildlife Refuge",NA,NA,2S 66W 19,Complete
51,2011-01-01,NA,NA,32656,Hall PA4 Unit 5 Stand 3,Pile,"BCOS, Boulder County Open Space",NA,NA,3N 71W 22,Complete
111,2011-01-01,NA,NA,7772,Reynolds Ranch,Pile,"BCOS, Boulder County Open Space",NA,NA,1S 72W 19,Complete
112,2011-01-01,NA,NA,0,Heil Log Decks,Pile,"BCOS, Boulder County Open Space",NA,NA,2N 71W 12,Incomplete
113,2011-01-01,NA,NA,16240.8,Heil PA7 Unit 1 & PA10 U1,Pile,"BCOS, Boulder County Open Space",NA,NA,3N 71W 36,Complete
114,2011-01-01,22,0,NA,Heil Geer Meadows RX,Broadcast,"BCOS, Boulder County Open Space",NA,NA,1N 71W 28,Incomplete
301,2011-01-01,100,66,NA,Hall PA7 Unit 4,Broadcast,"BCOS, Boulder County Open Space",40.13,-105.19,3N 71W 15,Complete
169,2011-01-01,NA,NA,0,North Godiva Pile Burn,Pile,"BLM, Craig District Office",0,0,8N 89W 10,Incomplete
182,2011-01-01,500,0,NA,Deer Valley,Broadcast,"BLM, Craig District Office",0,0,7N 101W 2,Incomplete
196,2011-01-01,750,0,NA,Long Mt,Broadcast,"BLM, Craig District Office",0,0,11N 89W 11,Incomplete
316,2011-01-01,400,30,NA,Bears Ears,Broadcast,"BLM, Craig District Office",0,0,9N 100W 11,Complete
317,2011-01-01,481,0,NA,Seven Springs,Broadcast,"BLM, Craig District Office",0,0,8N 102W 36,Incomplete
102,2011-01-01,NA,NA,17646.99879,Thompson Piles,Pile,"BLM, Grand Junction District",0,0,14S 101W 12,Complete
148,2011-01-01,NA,NA,14797.2,Mee Canyon Piles,Pile,"BLM, Grand Junction District",0,0,10S 104W 25,Complete
216,2011-01-01,350,300,NA,Battlements,Broadcast,"BLM, Grand Junction District",0,0,9S 94W 4,Complete
