SOURCE_ID,DATE,ACRES_REQUESTED,ACRES_COMPLETED,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
170522,2014-11-19,50,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
49043,2014-11-20,10,0,Fish Creek,Jackpot,Bureau of Land Management,48.1143,-116.688,0,Incomplete
171876,2014-11-20,40,0,Westmond Machine Piles,Hand Piles,Bureau of Land Management,48.1335,-116.573,0,Incomplete
171876,2014-11-21,20,0,Westmond Machine Piles,Hand Piles,Bureau of Land Management,48.1335,-116.573,0,Incomplete
168574,2014-11-21,10,0,Fish Creek Handpiles,Hand Piles,Bureau of Land Management,48.116,-116.679,0,Incomplete
168573,2014-11-22,40,0,Westmond Landing Piles,Landings,Bureau of Land Management,48.1339,-116.574,0,Incomplete
168572,2014-11-22,30,30,Bob Denver Landing Piles,Landings,Bureau of Land Management,47.4814,-116.207,300,Complete
170109,2014-11-24,40,0,Bell Mountain Piles,Hand Piles,Bureau of Land Management,43.442,-114.125,0,Incomplete
170522,2014-11-24,50,17,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,170,Complete
170522,2014-11-25,50,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
160030,2014-11-25,10,0,Eastside Township,Other Mechanical,Bureau of Land Management,45.7789,-115.411,0,Incomplete
170109,2014-11-25,40,0,Bell Mountain Piles,Hand Piles,Bureau of Land Management,43.442,-114.125,0,Incomplete
170522,2014-12-01,50,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170109,2014-12-01,40,35,Bell Mountain Piles,Hand Piles,Bureau of Land Management,43.442,-114.125,280,Complete
170109,2014-12-02,40,0,Bell Mountain Piles,Hand Piles,Bureau of Land Management,43.442,-114.125,0,Incomplete
170522,2014-12-02,50,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170392,2014-12-02,100,100,Wet Gulch TS,Landings,Bureau of Land Management,45.552,-116.239,3000,Complete
170522,2014-12-03,50,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170522,2014-12-04,50,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170392,2014-12-09,50,30,Wet Gulch TS,Landings,Bureau of Land Management,45.552,-116.239,900,Complete
165838,2014-12-11,10,10,Eastside Township Landings,Landings,Bureau of Land Management,45.8513,-115.411,250,Complete
170522,2014-12-16,18,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170522,2014-12-17,18,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170522,2014-12-18,50,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170522,2014-12-22,51,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
170522,2014-12-23,51,0,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,0,Incomplete
169992,2015-01-28,5,2,Bally Tree Well burn,Jackpot,Bureau of Land Management,45.1655,-116.298,40.4,Complete
169992,2015-01-29,5,0,Bally Tree Well burn,Jackpot,Bureau of Land Management,45.1655,-116.298,0,Incomplete
170522,2015-01-30,25,25,West Jim Sage Piles,Hand Piles,Bureau of Land Management,42.1907,-113.52,250,Complete
168573,2015-02-08,25,0,Westmond Landing Piles,Landings,Bureau of Land Management,48.1339,-116.574,0,Incomplete
89204,2015-02-09,50,40,Samaria Hand Piles,Hand Piles,Bureau of Land Management,42.0776,-112.279,1400,Complete
89204,2015-02-11,10,10,Samaria Hand Piles,Hand Piles,Bureau of Land Management,42.0776,-112.279,350,Complete
168573,2015-02-21,20,20,Westmond Landing Piles,Landings,Bureau of Land Management,48.1339,-116.574,200,Complete
49043,2015-02-21,10,0,Fish Creek,Jackpot,Bureau of Land Management,48.1143,-116.688,0,Incomplete
50005,2015-02-24,1,1,Russell Bar,Hand Piles,Bureau of Land Management,45.6631,-116.298,10,Complete
50003,2015-02-25,1,1,Hammer Creek,Hand Piles,Bureau of Land Management,45.6776,-116.339,10,Complete
159769,2015-03-03,100,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
159769,2015-03-04,100,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
159769,2015-03-06,100,75,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,225,Complete
159769,2015-03-07,100,60,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,180,Complete
159769,2015-03-10,75,75,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,225,Complete
159769,2015-03-11,75,75,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,225,Complete
159769,2015-03-13,75,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
159769,2015-03-14,75,75,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,225,Complete
159769,2015-03-17,75,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
168897,2015-04-21,20,10,Filly,Understory,Bureau of Land Management,47.491,-116.67,288.5,Complete
168895,2015-04-28,160,160,Wallace_Brushfield_burn,Broadcast,Bureau of Land Management,47.4543,-115.922,2136,Complete
170523,2015-06-08,20,5,Wildlife Tract G-3,Broadcast,Bureau of Land Management,42.7092,-114.638,7.75,Complete
170523,2015-06-09,20,0,Wildlife Tract G-3,Broadcast,Bureau of Land Management,42.7092,-114.638,0,Incomplete
170523,2015-06-11,20,5,Wildlife Tract G-3,Broadcast,Bureau of Land Management,42.7092,-114.638,7.75,Complete
89211,2015-10-20,25,20,Soda Hills,Hand Piles,Bureau of Land Management,42.6989,-111.69,400,Complete
173638,2015-10-27,13,0,Eastside Unit 51,Hand Piles,Bureau of Land Management,45.8346,-115.409,0,Incomplete
171849,2015-10-27,20,18,South Township,Hand Piles,Bureau of Land Management,45.8013,-115.424,522,Complete
173638,2015-10-28,13,0,Eastside Unit 51,Hand Piles,Bureau of Land Management,45.8346,-115.409,0,Incomplete
173639,2015-10-28,10,0,Eastside Unit 1,Hand Piles,Bureau of Land Management,45.8876,-115.447,0,Incomplete
173639,2015-10-29,10,0,Eastside Unit 1,Hand Piles,Bureau of Land Management,45.8876,-115.447,0,Incomplete
171688,2015-10-29,15,15,"Salmon Field Office, McDevitt Creek",Dozer Piles,Bureau of Land Management,44.9425,-113.815,600,Complete
171689,2015-10-29,10,0,"Challis Field Office, Morgan creek",Hand Piles,Bureau of Land Management,44.6606,-114.29,0,Incomplete
173638,2015-10-29,13,0,Eastside Unit 51,Hand Piles,Bureau of Land Management,45.8346,-115.409,0,Incomplete
172020,2015-11-02,35,15,Nine Mile Springs,Hand Piles,Bureau of Land Management,42.4905,-112.039,105,Complete
172020,2015-11-03,35,2,Nine Mile Springs,Hand Piles,Bureau of Land Management,42.4905,-112.039,14,Complete
171682,2015-11-03,25,0,"Salmon Field Office, Freeman Creek",Hand Piles,Bureau of Land Management,45.2534,-113.762,0,Incomplete
173832,2015-11-03,25,0,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,0,Incomplete
173636,2015-11-03,100,35,Bally North TS,Other Mechanical,Bureau of Land Management,45.1661,-116.288,1050,Complete
172020,2015-11-04,20,0,Nine Mile Springs,Hand Piles,Bureau of Land Management,42.4905,-112.039,0,Incomplete
173836,2015-11-04,50,0,Filly hand piles,Hand Piles,Bureau of Land Management,47.493,-116.673,0,Incomplete
171689,2015-11-04,20,0,"Challis Field Office, Morgan creek",Hand Piles,Bureau of Land Management,44.6606,-114.29,0,Incomplete
173636,2015-11-04,50,15,Bally North TS,Other Mechanical,Bureau of Land Management,45.1661,-116.288,450,Complete
173632,2015-11-05,25,10,Denny Creek,Hand Piles,Bureau of Land Management,45.293,-116.326,100,Complete
173840,2015-11-05,25,25,Murray South,Landings,Bureau of Land Management,47.6111,-115.852,250,Complete
173840,2015-11-06,25,25,Murray South,Landings,Bureau of Land Management,47.6111,-115.852,250,Complete
173836,2015-11-06,50,0,Filly hand piles,Hand Piles,Bureau of Land Management,47.493,-116.673,0,Incomplete
173832,2015-11-09,48,0,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,0,Incomplete
173860,2015-11-10,30,30,Nine Mile Springs,Hand Piles,Bureau of Land Management,42.4905,-112.039,210,Complete
173836,2015-11-10,50,0,Filly hand piles,Hand Piles,Bureau of Land Management,47.493,-116.673,0,Incomplete
173830,2015-11-10,9,0,Big Creek,Hand Piles,Bureau of Land Management,47.5155,-116.063,0,Incomplete
173636,2015-11-10,100,100,Bally North TS,Other Mechanical,Bureau of Land Management,45.1661,-116.288,3000,Complete
171682,2015-11-10,20,0,"Salmon Field Office, Freeman Creek",Hand Piles,Bureau of Land Management,45.2534,-113.762,0,Incomplete
172304,2015-11-11,172,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
173832,2015-11-12,48,0,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,0,Incomplete
173636,2015-11-12,50,0,Bally North TS,Other Mechanical,Bureau of Land Management,45.1661,-116.288,0,Incomplete
172304,2015-11-12,172,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
173836,2015-11-12,50,50,Filly hand piles,Hand Piles,Bureau of Land Management,47.493,-116.673,1000,Complete
172304,2015-11-13,172,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
173879,2015-11-16,10,0,West Camas Piles,Hand Piles,Bureau of Land Management,43.4636,-115,0,Incomplete
173832,2015-11-16,48,0,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,0,Incomplete
173832,2015-11-17,30,0,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,0,Incomplete
172304,2015-11-17,172,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
173879,2015-11-17,10,4,West Camas Piles,Hand Piles,Bureau of Land Management,43.4636,-115,120,Complete
171682,2015-11-17,5,0,"Salmon Field Office, Freeman Creek",Hand Piles,Bureau of Land Management,45.2534,-113.762,0,Incomplete
171876,2015-11-17,55,0,Westmond Machine Piles,Hand Piles,Bureau of Land Management,48.1335,-116.573,0,Incomplete
173835,2015-11-17,8,8,Terror Gulch,Hand Piles,Bureau of Land Management,47.5161,-116.02,160,Complete
173833,2015-11-18,19,0,Ninemile,Hand Piles,Bureau of Land Management,47.4786,-115.918,0,Incomplete
173832,2015-11-18,20,0,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,0,Incomplete
171876,2015-11-18,40,0,Westmond Machine Piles,Hand Piles,Bureau of Land Management,48.1335,-116.573,0,Incomplete
172304,2015-11-18,172,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
171682,2015-11-18,5,5,"Salmon Field Office, Freeman Creek",Hand Piles,Bureau of Land Management,45.2534,-113.762,100,Complete
172304,2015-11-19,172,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
173833,2015-11-19,19,0,Ninemile,Hand Piles,Bureau of Land Management,47.4786,-115.918,0,Incomplete
171682,2015-11-19,5,0,"Salmon Field Office, Freeman Creek",Hand Piles,Bureau of Land Management,45.2534,-113.762,0,Incomplete
172304,2015-11-20,172,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
171682,2015-11-20,5,0,"Salmon Field Office, Freeman Creek",Hand Piles,Bureau of Land Management,45.2534,-113.762,0,Incomplete
173636,2015-11-23,30,30,Bally North TS,Other Mechanical,Bureau of Land Management,45.1661,-116.288,900,Complete
173833,2015-11-23,19,10,Ninemile,Hand Piles,Bureau of Land Management,47.4786,-115.918,200,Complete
173833,2015-11-24,10,0,Ninemile,Hand Piles,Bureau of Land Management,47.4786,-115.918,0,Incomplete
172304,2015-11-28,100,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
173830,2015-12-01,9,0,Big Creek,Hand Piles,Bureau of Land Management,47.5155,-116.063,0,Incomplete
172304,2015-12-01,100,1,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,8,Complete
172304,2015-12-02,100,100,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,800,Complete
173830,2015-12-02,9,9,Big Creek,Hand Piles,Bureau of Land Management,47.5155,-116.063,180,Complete
172304,2015-12-03,100,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
173832,2015-12-03,48,8,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,160,Complete
171876,2015-12-04,30,0,Westmond Machine Piles,Hand Piles,Bureau of Land Management,48.1335,-116.573,0,Incomplete
172304,2015-12-04,100,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
172304,2015-12-08,71,45,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,360,Complete
173833,2015-12-08,9,0,Ninemile,Hand Piles,Bureau of Land Management,47.4786,-115.918,0,Incomplete
171876,2015-12-09,50,0,Westmond Machine Piles,Hand Piles,Bureau of Land Management,48.1335,-116.573,0,Incomplete
172304,2015-12-09,71,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
172304,2015-12-10,71,0,South Cotterell Piles,Hand Piles,Bureau of Land Management,42.3482,-113.476,0,Incomplete
170109,2015-12-16,5,0,Bell Mountain Piles,Hand Piles,Bureau of Land Management,43.442,-114.125,0,Incomplete
159769,2016-02-22,50,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
159769,2016-02-23,50,25,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,75,Complete
50005,2016-02-23,1,2,Russell Bar,Hand Piles,Bureau of Land Management,45.6631,-116.298,20,Complete
159769,2016-02-24,50,10,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,30,Complete
159769,2016-02-25,50,17,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,51,Complete
159769,2016-03-01,40,40,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,120,Complete
159769,2016-03-02,40,40,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,120,Complete
174013,2016-03-02,400,250,Pole Creek Jackpot Burning,Jackpot,Bureau of Land Management,42.4209,-117.007,892.5,Complete
174013,2016-03-03,400,150,Pole Creek Jackpot Burning,Jackpot,Bureau of Land Management,42.4209,-117.007,535.5,Complete
159769,2016-03-03,40,30,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,90,Complete
174013,2016-03-04,400,0,Pole Creek Jackpot Burning,Jackpot,Bureau of Land Management,42.4209,-117.007,0,Incomplete
159769,2016-03-05,30,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
159769,2016-03-07,20,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
174013,2016-03-09,300,0,Pole Creek Jackpot Burning,Jackpot,Bureau of Land Management,42.4209,-117.007,0,Incomplete
174013,2016-03-10,300,150,Pole Creek Jackpot Burning,Jackpot,Bureau of Land Management,42.4209,-117.007,535.5,Complete
159769,2016-03-10,20,36,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,108,Complete
89211,2016-03-17,2,2,Soda Hills,Hand Piles,Bureau of Land Management,42.6989,-111.69,40,Complete
159769,2016-03-22,20,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
159769,2016-03-26,1,1,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,3,Complete
159769,2016-04-05,20,0,Jarbidge Tumble RX,Rights of Way,Bureau of Land Management,42.6295,-115.64,0,Incomplete
174014,2016-04-06,100,100,Fenceline Strategic Fuel Break,Rights of Way,Bureau of Land Management,43.1361,-115.96,200,Complete
174014,2016-04-07,150,150,Fenceline Strategic Fuel Break,Rights of Way,Bureau of Land Management,43.1361,-115.96,300,Complete
173635,2016-04-07,35,35,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,1009.75,Complete
173635,2016-04-08,40,33,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,952.0500000000001,Complete
174014,2016-04-08,150,0,Fenceline Strategic Fuel Break,Rights of Way,Bureau of Land Management,43.1361,-115.96,0,Incomplete
173635,2016-04-09,60,30,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,865.5,Complete
173635,2016-04-10,30,7,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,201.95000000000002,Complete
174014,2016-04-11,100,70,Fenceline Strategic Fuel Break,Rights of Way,Bureau of Land Management,43.1361,-115.96,140,Complete
173635,2016-04-11,30,0,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,0,Incomplete
173832,2016-04-13,20,5,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,100,Complete
174014,2016-04-13,150,80,Fenceline Strategic Fuel Break,Rights of Way,Bureau of Land Management,43.1361,-115.96,160,Complete
173635,2016-04-19,18,0,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,0,Incomplete
174015,2016-04-20,25,0,South Mountain Spring Blackline,Jackpot,Bureau of Land Management,42.6577,-116.907,0,Incomplete
173635,2016-04-20,18,18,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,519.3000000000001,Complete
174015,2016-04-21,25,25,South Mountain Spring Blackline,Jackpot,Bureau of Land Management,42.6577,-116.907,89.25,Complete
173635,2016-04-21,17,0,Bally North,Broadcast,Bureau of Land Management,45.1717,-116.292,0,Incomplete
174015,2016-04-22,25,0,South Mountain Spring Blackline,Jackpot,Bureau of Land Management,42.6577,-116.907,0,Incomplete
171682,2016-09-28,1,0,"Salmon Field Office, Freeman Creek",Hand Piles,Bureau of Land Management,45.2534,-113.762,0,Incomplete
173639,2016-10-03,10,10,Eastside Unit 1,Hand Piles,Bureau of Land Management,45.8876,-115.447,100,Complete
173638,2016-10-04,13,13,Eastside Unit 51,Hand Piles,Bureau of Land Management,45.8346,-115.409,130,Complete
173632,2016-10-05,20,0,Denny Creek,Hand Piles,Bureau of Land Management,45.293,-116.326,0,Incomplete
171876,2016-10-06,109,109,Westmond Machine Piles,Hand Piles,Bureau of Land Management,48.1335,-116.573,4360,Complete
173632,2016-10-06,20,0,Denny Creek,Hand Piles,Bureau of Land Management,45.293,-116.326,0,Incomplete
173832,2016-10-06,35,35,Kellogg,Hand Piles,Bureau of Land Management,47.5288,-116.118,700,Complete
173833,2016-10-07,9,9,Ninemile,Hand Piles,Bureau of Land Management,47.4786,-115.918,180,Complete
173632,2016-10-12,20,0,Denny Creek,Hand Piles,Bureau of Land Management,45.293,-116.326,0,Incomplete
173836,2016-10-12,21,0,Filly hand piles,Hand Piles,Bureau of Land Management,47.493,-116.673,0,Incomplete
173837,2016-10-13,74,74,Mineral Ridge Hand Piles,Hand Piles,Bureau of Land Management,47.618,-116.674,1480,Complete
173632,2016-10-18,20,10,Denny Creek,Hand Piles,Bureau of Land Management,45.293,-116.326,100,Complete
