DATE,COMPLETED_ACRES,BURN_NAME,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
2017-05-08,255,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2017-05-08,61,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2017-05-05,150,Salina Creek Units 123 Rx,"USFS, Fishlake NF Richfield",38.942,-111.511,Complete
2017-05-05,120,"North Beaver, Mud Flat / Duncan Creek","USFS, Fishlake NF Beaver",38.284,-112.475,Complete
2017-05-05,106,Salt Creek WMA,"State, Bear River Area",41.638000000000005,-112.254,Complete
2017-05-02,132,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2016-05-02,23,Rush Valley RX,"BLM, West Desert District",40.29800000000001,-112.533,Complete
2017-04-24,70,Park Ridge,"USFS, Fishlake NF Fremont River",38.103,-111.308,Complete
2017-04-20,30,Park Ridge,"USFS, Fishlake NF Fremont River",38.103,-111.308,Complete
2017-04-20,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2017-04-20,2,Zion Grass RX,"NPS, Utah NPS Units",37.211,-112.977,Complete
2017-04-19,81,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2017-04-19,5,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2017-04-11,15,Ford Ridge Piles,"BLM, Canyon Country District",39.788000000000004,-110.932,Complete
2017-04-18,0.1,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2017-04-18,2,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2017-04-17,85,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2017-04-17,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2017-04-14,100,Salina Creek Units 123 Rx,"USFS, Fishlake NF Richfield",38.942,-111.511,Complete
2017-04-11,0.1,Green River District Programmatic Pile Plan,"BLM, Green River District",40.572,-109.659,Complete
2017-04-13,175,Salina Creek Units 123 Rx,"USFS, Fishlake NF Richfield",38.942,-111.511,Complete
2017-04-13,140,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2017-04-12,100,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2017-04-11,90,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2017-04-11,47,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2017-04-05,20,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2017-04-04,700,Fish Springs RX,"FWS, Rocky/Basin Refuges",39.855999999999995,-113.363,Complete
2017-04-04,30,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2017-03-29,25,Ford Ridge Piles,"BLM, Canyon Country District",39.788000000000004,-110.932,Complete
2017-03-28,20,Ford Ridge Piles,"BLM, Canyon Country District",39.788000000000004,-110.932,Complete
NA,0,Zion Piles,"NPS, Utah NPS Units",37.216,-112.975,Unknown
2017-03-23,1,Upper Santa Clara,"USFS, Dixie NF Pine Valley",37.376999999999995,-113.471,Complete
2017-03-20,1,Beaver Ranger District Slash Piles,"USFS, Fishlake NF Beaver",38.237,-112.467,Complete
2017-03-18,50,Twin Peaks Rx,"USFS, Fishlake NF Richfield",38.305,-112.094,Complete
2017-03-16,12,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2017-03-16,1,Beaver Ranger District Slash Piles,"USFS, Fishlake NF Beaver",38.237,-112.467,Complete
2017-03-15,1,Beaver Ranger District Slash Piles,"USFS, Fishlake NF Beaver",38.237,-112.467,Complete
2017-03-15,10,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2017-03-15,0.25,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2017-03-15,20,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2017-03-14,15,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2017-03-10,50,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2017-03-10,125,Horse Hollow,"USFS, Fishlake NF Fillmore",38.949999999999996,-112.271,Complete
2017-03-09,200,Bicknell Bottoms,"State, Central Area",38.303999999999995,-111.543,Complete
2017-03-09,20,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2017-03-08,50,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2017-03-09,3,Fruitland,"State, Northeastern Area",40.191,-110.68,Complete
2017-03-08,400,Bicknell Bottoms,"State, Central Area",38.303999999999995,-111.543,Complete
2017-03-08,50,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-03-07,50,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-03-01,40,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-02-28,50,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-02-28,3,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-02-28,1,Fruitland,"State, Northeastern Area",40.191,-110.68,Complete
2017-02-23,1,BSA-Watson Fuel Break,"State, Central Area",39.493,-111.394,Complete
2017-02-23,100,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-02-22,100,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-02-22,2,Fruitland,"State, Northeastern Area",40.191,-110.68,Complete
2017-02-21,50,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2017-02-17,10,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-02-16,25,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2016-10-12,25,UOA Piles,"BIA, Uintah and Ouray Agency",40.19200000000001,-109.921,Complete
2017-02-12,1,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-02-11,4,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-02-10,15,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2016-02-10,75,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2017-02-07,1,Wray Mesa,"State, Southeastern Area",38.323,-109.219,Complete
2017-02-07,35,Price Tamarisk piles,"BLM, Canyon Country District",38.861,-110.213,Complete
2017-02-07,150,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-02-07,15,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-02-06,130,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-02-02,1,SEUG Admin Piles,"NPS, Utah NPS Units",38.616,-109.616,Complete
2017-02-02,100,Powell District Piles,"USFS, Dixie NF Pine Valley",37.764,-112.238,Complete
2017-01-25,1,Kings Bottom,"BLM, Canyon Country District",38.547,-109.594,Complete
2017-01-23,3,Thompson-Sego Rx,"State, Southeastern Area",39.009,-109.717,Complete
2017-01-23,10,Color Country Piles,"BLM, Color Country District",37.777,-113.894,Complete
2017-01-10,0.5,Wray Mesa,"State, Southeastern Area",38.323,-109.219,Complete
2017-01-14,20,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-01-13,15,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-01-11,1,D4 Administrative Piles Rx,"USFS, Fishlake NF Richfield",38.8,-111.683,Complete
2017-01-12,29,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-01-11,40,Color Country Piles,"BLM, Color Country District",37.777,-113.894,Complete
2017-01-11,28,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2017-01-11,2,Pine Valley District Piles,"USFS, Dixie NF Cedar City",37.385999999999996,-113.353,Complete
2016-12-22,21,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
2016-12-14,1.5,Wray Mesa,"State, Southeastern Area",38.323,-109.219,Complete
2016-12-14,2,Fremont River Slash Pile,"USFS, Fishlake NF Richfield",38.648,-111.671,Complete
2016-12-14,2,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-12-14,31,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-12-14,52,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2016-12-13,4,Fremont River Slash Pile,"USFS, Fishlake NF Richfield",38.648,-111.671,Complete
2016-12-13,78,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-12-12,14,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-12-12,3,Scofield Mountain Homes,"State, Southeastern Area",39.758,-111.186,Complete
2016-12-08,3,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-12-08,10,Fremont River Slash Pile,"USFS, Fishlake NF Richfield",38.648,-111.671,Complete
2016-12-06,1,Johnson Creek,"State, Southeastern Area",37.727000000000004,-109.458,Complete
2016-12-07,60,D4 Piles,"USFS, Dixie NF Escalante",37.97,-111.851,Complete
2016-12-07,3,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-12-06,5,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-12-06,15,Fremont River Slash Pile,"USFS, Fishlake NF Richfield",38.648,-111.671,Complete
2016-12-06,55,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-11-23,0.5,Gooseberry,"State, Central Area",39.694,-111.273,Complete
2016-12-05,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2016-12-05,100,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2016-11-22,17,Cold Springs DWR,"State, Southeastern Area",39.649,-110.315,Complete
2016-11-21,18,Cold Springs DWR,"State, Southeastern Area",39.649,-110.315,Complete
2016-11-23,3,Wolf Creek Ranch,"State, Northeastern Area",40.535000000000004,-111.226,Complete
2016-11-28,5,Wolf Creek Ranch,"State, Northeastern Area",40.535000000000004,-111.226,Complete
2016-11-21,1.8,Wray Mesa,"State, Southeastern Area",38.323,-109.219,Complete
2016-11-29,1,Fremont River Slash Pile,"USFS, Fishlake NF Richfield",38.648,-111.671,Complete
2016-11-29,143,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2016-11-28,2,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-11-28,118,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2016-11-17,4,Wolf Creek Ranch,"State, Northeastern Area",40.535000000000004,-111.226,Complete
2016-11-21,5,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-11-21,200,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2016-11-21,238,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-11-20,1,Weber Piles,"State, Bear River Area",41.318999999999996,-111.553,Complete
2016-11-17,1,NZ ADMIN PILE BURN,"USFS, Manti-La Sal North Zone",39.329,-111.278,Complete
2016-11-17,48,Cedar City Piles,"USFS, Dixie NF Cedar City",37.545,-112.646,Complete
2016-11-17,172,Midway Deer Valley Piles,"USFS, Dixie NF Cedar City",37.558,-112.792,Complete
2016-11-17,2,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2016-11-17,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2016-11-16,100,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-11-16,2,Cold Water,"State, Bear River Area",41.568000000000005,-111.749,Complete
2016-11-15,0.1,Rich Piles,"State, Bear River Area",41.682,-111.288,Complete
2016-11-15,1,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2016-11-14,50,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-11-13,60,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-11-02,71,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-31,3,Cold Water,"State, Bear River Area",41.568000000000005,-111.749,Complete
2016-10-30,60,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-10-27,0.5,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-27,30,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-26,1,Research Rx,"BLM, West Desert District",40.089,-112.303,Complete
2016-10-25,30,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-24,20,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-19,30,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-18,75,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-18,180,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-10-17,130,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-10-17,1,Rich Piles,"State, Bear River Area",41.682,-111.288,Complete
2016-10-15,73,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-10-14,125,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-10-13,40,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-10-14,85,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-10-14,10,Salina Creek Units 123 Rx,"USFS, Fishlake NF Richfield",38.942,-111.511,Complete
2017-10-11,5,UOA Piles,"BIA, Uintah and Ouray Agency",40.19200000000001,-109.921,Complete
2016-10-13,500,Reservation Ridge Sage,"USFS, Ashley NF West Zone",39.919,-110.874,Complete
2016-10-13,113,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-10-12,145,Reservation Ridge Sage,"USFS, Ashley NF West Zone",39.919,-110.874,Complete
2016-10-13,87,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2016-10-11,2,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-12,62,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2016-10-06,4,Wolf Creek Ranch,"State, Northeastern Area",40.535000000000004,-111.226,Complete
2016-10-06,50,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-06,113,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2016-09-16,203,Jerold Hall (EAST),"State, Central Area",39.499,-112.094,Complete
2016-10-05,4,South Zone Pile Burn,"USFS, UWC NF North Zone",40.480999999999995,-111.085,Complete
2016-10-04,2.5,South Zone Pile Burn,"USFS, UWC NF North Zone",40.480999999999995,-111.085,Complete
2016-10-02,2,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-10-01,3,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-09-29,40,Ponderosa Restoration Broadcast,"USFS, UWC NF South Zone",40.605000000000004,-111.103,Complete
2016-09-28,40,Ponderosa Restoration Broadcast,"USFS, UWC NF South Zone",40.605000000000004,-111.103,Complete
2016-09-28,40,Blacksmith Fork,"USFS, UWC NF North Zone",41.742000000000004,-111.661,Complete
2016-09-24,1,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-09-20,775,Bear River Wetlands,"FWS, Rocky/Basin Refuges",41.507,-112.069,Complete
2016-09-19,100,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-09-18,150,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-09-17,80,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-09-10,15,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-09-09,64,West Fork,"USFS, Dixie NF Escalante",38.003,-111.482,Complete
2016-09-08,96,West Fork,"USFS, Dixie NF Escalante",38.003,-111.482,Complete
2016-08-22,75,Hoop Lake,"USFS, UWC NF North Zone",40.927,-110.141,Complete
2016-08-21,200,Hoop Lake,"USFS, UWC NF North Zone",40.927,-110.141,Complete
2016-06-20,25,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-06-18,500,Lackey Basin Aspen Restoration RX,"USFS, Manti-La Sal South Zone",38.39,-109.24,Complete
2016-06-15,10,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-06-12,50,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-06-11,30,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-06-10,50,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-06-09,25,D1 Ponderosa,"USFS, Ashley NF East Zone",40.876,-109.517,Complete
2016-06-08,250,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-06-03,2.5,South Zone Pile Burn,"USFS, UWC NF South Zone",40.480999999999995,-111.085,Complete
2016-06-07,200,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-06-06,800,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-06-03,2,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2016-06-02,272,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-06-01,10,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-05-27,110,Rush Valley RX,"BLM, West Desert District",40.29800000000001,-112.533,Complete
2016-05-25,19,Buckeye Reservoir,"USFS, Manti-La Sal South Zone",38.440999999999995,-109.06,Complete
2016-05-26,98,Rush Valley RX,"BLM, West Desert District",40.29800000000001,-112.533,Complete
2016-05-25,52,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2016-05-25,8,Rush Valley RX,"BLM, West Desert District",40.29800000000001,-112.533,Complete
2016-05-23,75,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-05-18,1,Wolf Creek Ranch,"State, Northeastern Area",40.535000000000004,-111.226,Complete
2016-05-23,80,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2016-05-23,11,Zion Grass RX,"NPS, Utah NPS Units",37.211,-112.977,Complete
2016-05-15,20,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-05-15,75,"North Beaver, Mud Flat / Duncan Creek","USFS, Fishlake NF Beaver",38.284,-112.475,Complete
2016-05-14,80,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-05-14,150,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-05-13,80,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-05-13,90,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-05-11,201,Stump Springs Blocks 2 & 3,"USFS, Dixie NF Escalante",37.694,-111.837,Complete
2016-04-27,0.25,SZ ADMIN PILE BURN,"USFS, Manti-La Sal South Zone",37.791000000000004,-109.491,Complete
2016-05-04,80,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-05-04,1,SZ ADMIN PILE BURN,"USFS, Manti-La Sal South Zone",37.791000000000004,-109.491,Complete
2016-04-29,1,D4 Administrative Piles Rx,"USFS, Fishlake NF Richfield",38.8,-111.683,Complete
2016-04-22,63,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-04-22,40,"North Beaver, Mud Flat / Duncan Creek","USFS, Fishlake NF Beaver",38.284,-112.475,Complete
2016-04-22,93,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-04-21,40,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2016-04-21,325,Harold Crane,"State, Bear River Area",41.336,-112.138,Complete
2016-04-21,90,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-04-21,75,"North Beaver, Mud Flat / Duncan Creek","USFS, Fishlake NF Beaver",38.284,-112.475,Complete
2016-04-21,55,Johnson Creek â€“ Nizhoni RX,"USFS, Manti-La Sal South Zone",37.778000000000006,-109.546,Complete
2016-04-20,100,Ahlstrom Hollow,"USFS, Dixie NF Powell",37.688,-112.257,Complete
2016-04-20,100,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-04-19,10,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-04-20,250,Water Canyon,"USFS, Fishlake NF Fillmore",38.608000000000004,-112.508,Complete
2016-04-14,2,Wolf Creek Ranch,"State, Northeastern Area",40.535000000000004,-111.226,Complete
2016-04-13,100,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-04-13,105,Park Ridge,"USFS, Fishlake NF Fremont River",38.103,-111.308,Complete
2016-04-13,5,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-04-12,35,Salt Creek WMA,"State, Bear River Area",41.638000000000005,-112.254,Complete
2016-04-12,20,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-04-11,35,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-04-08,55,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-04-07,60,Cooper Knoll Central,"USFS, Dixie NF Cedar City",37.719,-112.599,Complete
2016-04-06,50,Grouse Creek Piles,"State, Bear River Area",41.681,-113.818,Complete
2016-04-05,50,Grouse Creek Piles,"State, Bear River Area",41.681,-113.818,Complete
2016-04-06,200,Black Cedar,"USFS, Fishlake NF Fillmore",38.98,-112.248,Complete
2016-04-05,25,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-04-05,150,Black Cedar,"USFS, Fishlake NF Fillmore",38.98,-112.248,Complete
2016-04-04,35,Salt Creek WMA,"State, Bear River Area",41.638000000000005,-112.254,Complete
2016-04-04,75,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-03-31,115,Meadow,"BLM, West Desert District",38.876999999999995,-112.363,Complete
2016-03-30,19,Pine Valley District Piles,"USFS, Dixie NF Cedar City",37.385999999999996,-113.353,Complete
2016-03-30,3,Fruitland,"State, Northeastern Area",40.191,-110.68,Complete
2016-03-17,20,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-03-23,700,Fish Springs RX,"FWS, Rocky/Basin Refuges",39.855999999999995,-113.363,Complete
2016-03-23,9,Zion Piles,"NPS, Utah NPS Units",37.216,-112.975,Complete
2016-03-23,3,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-03-21,200,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-03-20,75,Monument Peak Rx,"USFS, Fishlake NF Beaver",38.564,-111.938,Complete
2016-03-17,4,Bear River Wetlands,"FWS, Rocky/Basin Refuges",41.507,-112.069,Complete
2016-03-14,0,Zion Piles,"NPS, Utah NPS Units",37.216,-112.975,Unknown
2016-03-16,1,Ashley NF Piles,"USFS, Ashley NF West Zone",39.876,-110.876,Complete
2016-03-15,44,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-02-23,3,Fruitland,"State, Northeastern Area",40.191,-110.68,Complete
2016-03-14,2.5,Upper Santa Clara,"USFS, Dixie NF Pine Valley",37.376999999999995,-113.471,Complete
2016-03-10,220,Bear River Wetlands,"FWS, Rocky/Basin Refuges",41.507,-112.069,Complete
2016-03-09,10,Devils Canyon Piles,"USFS, Manti-La Sal South Zone",37.736000000000004,-109.411,Complete
2016-03-09,75,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2016-03-07,1,Zion Piles,"NPS, Utah NPS Units",37.216,-112.975,Complete
2016-03-08,6,Color Country Piles,"BLM, Color Country District",37.777,-113.894,Complete
2016-03-09,189,Meadow,"BLM, West Desert District",38.876999999999995,-112.363,Complete
2016-03-08,20,Devils Canyon Piles,"USFS, Manti-La Sal South Zone",37.736000000000004,-109.411,Complete
2016-03-08,75,Flat Top/Steve's Basin Rx,"USFS, Fishlake NF Richfield",38.828,-111.821,Complete
2016-03-08,166,Meadow,"BLM, West Desert District",38.876999999999995,-112.363,Complete
2016-03-08,0.1,Beaver Ranger District Slash Piles,"USFS, Fishlake NF Beaver",38.237,-112.467,Complete
2016-03-08,35,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-03-04,30,Ponderosa Restoration Broadcast,"USFS, UWC NF North Zone",40.605000000000004,-111.103,Complete
2016-03-07,30,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-03-06,90,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-03-03,0.5,D4 Administrative Piles Rx,"USFS, Fishlake NF Richfield",38.8,-111.683,Complete
2016-03-02,30,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2016-03-01,12,North Zone Piles,"USFS, UWC NF North Zone",40.955999999999996,-111.377,Complete
2016-03-03,12,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-03-03,100,Black Cedar,"USFS, Fishlake NF Fillmore",38.98,-112.248,Complete
2016-03-02,105,Ray Mesa II,"BLM, Canyon Country District",38.309,-109.062,Complete
2016-03-02,60,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-03-02,85,Black Cedar,"USFS, Fishlake NF Fillmore",38.98,-112.248,Complete
2016-03-02,42,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-03-02,0.02,Grandstaff Island,"State, Southeastern Area",38.61,-109.535,Complete
2016-02-29,30,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-03-01,25,West Slope WUI piles,"USFS, Manti-La Sal South Zone",38.497,-109.326,Complete
2016-02-29,10,Duck Creek Fuels Piles,"USFS, Dixie NF Cedar City",37.497,-112.645,Complete
2016-02-29,6,Devil Canyon,"BLM, Canyon Country District",37.690000000000005,-109.347,Complete
