SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS
10079,2016-11-28,1,1,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,10
173127,2016-11-28,5,0,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,0
175156,2016-11-28,10,0,P Chamberlain Landings,Hand Piles,Bureau of Land Management,46.9027,-113.27,0
175155,2016-11-28,2,2,P Scotchman Gulch Piles,Landings,Bureau of Land Management,46.4178,-113.515,200
173385,2016-11-28,5,0,Chamberlain F12,Broadcast,Bureau of Land Management,46.992,-113.327,0
173127,2016-11-29,5,0,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,0
173385,2016-11-29,5,0,Chamberlain F12,Broadcast,Bureau of Land Management,46.992,-113.327,0
10079,2016-11-29,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0
175156,2016-11-29,5,0,P Chamberlain Landings,Hand Piles,Bureau of Land Management,46.9027,-113.27,0
175155,2016-11-29,5,0,P Scotchman Gulch Piles,Landings,Bureau of Land Management,46.4178,-113.515,0
175433,2016-11-30,7,7,Hirshy Ditch,Landings,Bureau of Land Management,45.4441,-113.589,700
173385,2016-11-30,5,2,Chamberlain F12,Broadcast,Bureau of Land Management,46.992,-113.327,40.4
173127,2016-11-30,5,5,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,1000
174018,2016-12-07,5,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0
174871,2016-12-12,10,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
175018,2016-12-12,10,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0
172167,2016-12-12,3,0,Lindsey Unit,Dozer Piles,Bureau of Land Management,46.46,-111.975,0
174018,2016-12-12,5,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0
174871,2016-12-13,10,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
174018,2016-12-13,5,2,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,100
175018,2016-12-13,5,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0
175025,2016-12-15,3,1,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,50
174871,2016-12-15,6,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
174018,2016-12-15,2,2,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,100
170632,2016-12-15,1,0,Alder Creek,Dozer Piles,Bureau of Land Management,45.8222,-113.03,0
175025,2016-12-16,2,2,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,100
175018,2016-12-19,2,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0
174871,2016-12-19,3,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
175018,2016-12-20,3,2,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,100
174871,2016-12-20,3,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
174871,2016-12-21,5,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
175018,2016-12-21,5,2,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,100
175019,2016-12-21,5,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0
175018,2016-12-22,5,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0
175018,2017-01-03,1,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0
174871,2017-01-03,1,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
175019,2017-01-03,2,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0
174813,2017-01-04,58,20,Tin Can Hill Unit I WUI Piles,Hand Piles,Bureau of Land Management,47.1381,-107.987,200
174811,2017-01-05,150,150,Flat Whiskey,Landings,Bureau of Land Management,47.0923,-109.226,2250
174813,2017-01-06,38,38,Tin Can Hill Unit I WUI Piles,Hand Piles,Bureau of Land Management,47.1381,-107.987,380
175025,2017-01-09,1,0,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,0
174812,2017-01-10,15,0,North Fork Landing Piles,Landings,Bureau of Land Management,46.6693,-110.608,0
174861,2017-01-10,10,5,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,75
173653,2017-01-11,60,0,Limekiln Piles FY 16,Landings,Bureau of Land Management,47.144,-109.336,0
174861,2017-01-11,15,5,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,75
175025,2017-01-11,1,0,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,0
173653,2017-01-12,60,50,Limekiln Piles FY 16,Landings,Bureau of Land Management,47.144,-109.336,500
175025,2017-01-18,1,1,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,50
174871,2017-01-18,1,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
175019,2017-01-19,5,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0
174871,2017-01-19,1,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
175019,2017-01-20,2,1,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,50
174871,2017-01-20,1,1,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,50
174812,2017-01-23,15,15,North Fork Landing Piles,Landings,Bureau of Land Management,46.6693,-110.608,240
173653,2017-01-23,10,0,Limekiln Piles FY 16,Landings,Bureau of Land Management,47.144,-109.336,0
173876,2017-01-24,60,18,Yarger Butte Piles,Hand Piles,Bureau of Land Management,45.333,-105.625,72
173876,2017-01-25,60,42,Yarger Butte Piles,Hand Piles,Bureau of Land Management,45.333,-105.625,168
171137,2017-01-26,1,0,Cline Gulch,Broadcast,Bureau of Land Management,45.8208,-112.97,0
175018,2017-01-26,1,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0
175019,2017-01-30,1,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0
175018,2017-01-30,1,1,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,50
175562,2017-01-31,4,2,Lump Gulch,Dozer Piles,Bureau of Land Management,46.4587,-112.096,100
174861,2017-02-01,10,0,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,0
175019,2017-02-02,1,1,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,50
174853,2017-02-02,10,0,Johnny Coal FY17 Pile Burn,Hand Piles,Bureau of Land Management,46.3063,-108.427,0
174861,2017-02-06,15,15,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,225
174853,2017-02-07,20,20,Johnny Coal FY17 Pile Burn,Hand Piles,Bureau of Land Management,46.3063,-108.427,200
173965,2017-02-23,5,5,Yank Swamp,Landings,Bureau of Land Management,45.5559,-113.667,400
175162,2017-03-13,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57
175162,2017-03-16,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57
174872,2017-03-16,150,100,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,2255
175162,2017-03-17,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57
174872,2017-03-17,150,50,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,1127.5
175162,2017-03-20,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57
175162,2017-03-21,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57
174873,2017-03-24,75,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174872,2017-03-24,50,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0
175162,2017-03-24,150,5,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,17.849999999999998
175628,2017-03-26,100,25,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,505
175628,2017-03-27,100,20,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,404
173965,2017-03-27,5,5,Yank Swamp,Landings,Bureau of Land Management,45.5559,-113.667,400
175628,2017-03-28,50,50,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,1010
174873,2017-03-28,150,75,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,2163.75
174873,2017-03-29,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174873,2017-03-30,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174873,2017-03-31,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174873,2017-04-01,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174873,2017-04-02,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174872,2017-04-02,150,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0
174873,2017-04-03,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174872,2017-04-03,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0
175162,2017-04-04,200,25,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,89.25
174873,2017-04-04,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
174872,2017-04-04,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0
175628,2017-04-05,100,0,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,0
175162,2017-04-05,500,25,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,89.25
174872,2017-04-05,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0
174873,2017-04-05,100,20,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,577
174873,2017-04-06,100,100,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,2885
175162,2017-04-06,500,25,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,89.25
174872,2017-04-06,100,100,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,2255
174872,2017-04-07,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0
174873,2017-04-07,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
175162,2017-04-07,200,0,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,0
175630,2017-04-07,700,0,Mooney Coulee,Broadcast,Bureau of Land Management,48.3077,-106.668,0
175629,2017-04-07,90,0,Thoeny,Broadcast,Bureau of Land Management,48.8355,-106.841,0
175629,2017-04-08,90,0,Thoeny,Broadcast,Bureau of Land Management,48.8355,-106.841,0
175162,2017-04-11,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996
175162,2017-04-12,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
175162,2017-04-13,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
175162,2017-04-16,200,0,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,0
175162,2017-04-17,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996
175162,2017-04-18,100,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996
175653,2017-04-18,40,40,Pompeys Pillar Ag RX Spring Fy17,Broadcast,Bureau of Land Management,45.994,-108.004,50
174873,2017-04-19,100,100,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,2885
175162,2017-04-19,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
174873,2017-04-20,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
175630,2017-04-20,700,210,Mooney Coulee,Broadcast,Bureau of Land Management,48.3077,-106.668,123.89999999999999
175162,2017-04-20,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996
175629,2017-04-21,180,180,Thoeny,Broadcast,Bureau of Land Management,48.8355,-106.841,106.19999999999999
175162,2017-04-21,350,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996
174873,2017-04-21,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
175162,2017-04-22,500,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996
174873,2017-04-22,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
175162,2017-05-02,200,20,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,71.39999999999999
174873,2017-05-03,75,50,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,1442.5
168790,2017-05-03,803,0,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,0
175162,2017-05-03,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
175628,2017-05-04,50,0,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,0
175162,2017-05-04,350,350,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,1249.5
174873,2017-05-04,75,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0
168790,2017-05-04,803,200,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,2240
175162,2017-05-05,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
175628,2017-05-05,50,0,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,0
168790,2017-05-05,803,603,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,6753.5999999999995
175162,2017-05-06,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996
168790,2017-05-06,803,0,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,0
168790,2017-05-07,803,0,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,0
175628,2017-05-09,50,50,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,1010
175162,2017-05-10,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
175628,2017-05-10,2605,2450,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,49490
175633,2017-05-11,35,20,Limekiln Canyon,Broadcast,Bureau of Land Management,47.1346,-109.332,867
175162,2017-05-11,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
175162,2017-05-12,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714
174873,2017-05-12,20,5,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,144.25
175024,2017-11-02,2,1,Strawberry Butte,Dozer Piles,Bureau of Land Management,46.5141,-111.943,50
175020,2017-11-07,5,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0
176888,2017-11-07,2,0,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,0
174867,2017-11-08,20,20,Antelope Creek FY17,Hand Piles,Bureau of Land Management,46.2506,-107.907,300
175156,2017-11-08,5,0,P Chamberlain Landings,Hand Piles,Bureau of Land Management,46.9027,-113.27,0
176888,2017-11-08,1,1,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,10
160686,2017-11-08,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0
170632,2017-11-08,1,0,Alder Creek,Dozer Piles,Bureau of Land Management,45.8222,-113.03,0
175020,2017-11-08,3,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0
176227,2017-11-08,5,5,P Marshall Grade Piles,Hand Piles,Bureau of Land Management,46.3746,-113.441,25
176226,2017-11-08,10,10,P Sapphire Complex Piles,Other Mechanical,Bureau of Land Management,46.3857,-113.523,1000
173127,2017-11-08,2,2,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,400
160686,2017-11-09,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0
174867,2017-11-09,20,0,Antelope Creek FY17,Hand Piles,Bureau of Land Management,46.2506,-107.907,0
175939,2017-11-14,20,0,Johnny Coal Road Rehder Creek Unit FY2018,Understory,Bureau of Land Management,46.2997,-108.428,0
160686,2017-11-14,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0
175020,2017-11-14,5,1,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,50
176888,2017-11-14,2,1,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,10
175932,2017-11-14,5,0,LaMarche Creek,Dozer Piles,Bureau of Land Management,45.9033,-113.208,0
175019,2017-11-15,1,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0
174871,2017-11-15,3,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
160686,2017-11-20,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0
174018,2017-11-20,1,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0
174871,2017-11-21,2,1,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,50
174871,2017-11-27,3,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
175020,2017-11-27,2,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0
160686,2017-11-29,1,1,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,10
175433,2017-11-30,3,3,Hirshy Ditch,Landings,Bureau of Land Management,45.4441,-113.589,300
176888,2017-11-30,1,0,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,0
174871,2017-11-30,3,2,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,100
175020,2017-11-30,1,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0
176888,2017-12-01,1,1,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,10
173965,2017-12-01,3,1,Yank Swamp,Landings,Bureau of Land Management,45.5559,-113.667,80
175020,2017-12-01,2,2,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,100
175020,2017-12-13,2,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0
174871,2017-12-13,2,2,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,100
175020,2017-12-19,1,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0
174871,2017-12-19,1,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0
174018,2017-12-19,2,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0
174018,2017-12-20,3,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0
174018,2017-12-21,2,2,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,100
174018,2017-12-28,1,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0
175020,2018-01-04,1,1,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,50
175019,2018-01-04,1,1,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,50
175856,2018-01-04,80,80,North Moccassins Pile Burn,Landings,Bureau of Land Management,47.2926,-109.484,1040
176043,2018-01-17,12,1,Russian Pile RX,Hand Piles,Bureau of Land Management,48.4317,-107.679,2
175566,2018-01-18,10,5,Jack North,Broadcast,Bureau of Land Management,45.1997,-112.045,17.849999999999998
176043,2018-01-18,12,1,Russian Pile RX,Hand Piles,Bureau of Land Management,48.4317,-107.679,2
174018,2018-01-19,1,1,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,50
175566,2018-01-23,5,5,Jack North,Broadcast,Bureau of Land Management,45.1997,-112.045,17.849999999999998
175949,2018-01-24,15,15,Silverspur Pile RX FY2018,Hand Piles,Bureau of Land Management,46.4179,-108.669,150
175566,2018-01-25,5,5,Jack North,Broadcast,Bureau of Land Management,45.1997,-112.045,17.849999999999998
175019,2018-01-25,1,1,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,50
176043,2018-01-25,10,10,Russian Pile RX,Hand Piles,Bureau of Land Management,48.4317,-107.679,20
175020,2018-01-25,1,1,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,50
165795,2018-02-06,1,1,Holter dam  Rec Site,Hand Piles,Bureau of Land Management,46.99368,-112.01398,5
