DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,LEGAL_DESCRIP,TONS,BURN_STATUS
2012-02-16,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-02-16,NA,5,Whitney Portal Project Piles,Hand Pile,US Forest Service,0,0,T 15 S. R 34 E. SEC. 35 AND 36,NA,Complete
2012-02-16,NA,101,SV Unit 5,Hand Pile,US Forest Service,38.608,-119.592,NA,NA,Complete
2012-02-16,NA,125,SV Unit 6,Hand Pile,US Forest Service,38.608,-119.592,NA,NA,Complete
2012-02-16,NA,213,SV Unit 7,Hand Pile,US Forest Service,38.608,-119.592,NA,NA,Complete
2012-02-16,5,5,SMP not found,UNK,US Forest Service,39.043,-120.562,NA,NA,Complete
2012-02-17,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-02-21,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-02-21,NA,34,Airport Burn,Broadcast,Cal Fire,36.596,-118.046,NA,NA,Complete
2012-02-22,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-02-23,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-02-23,4,4,General Creek,Hand Pile,California State Parks,39.062,-120.138,NA,NA,Complete
2012-02-27,8,8,FY12 Aquaduct Crestview piles unit 19B,Hand Pile,US Forest Service,37.783,-118.978,NA,NA,Complete
2012-02-27,29,29,FY12 Aquaduct Crestview piles unit 2A,Hand Pile,US Forest Service,37.783,-118.983,NA,NA,Complete
2012-02-27,29,29,FY12 Aquaduct Crestview piles unit 2A,Hand Pile,US Forest Service,37.783,-118.983,NA,NA,Complete
2012-02-27,29,29,1A,Hand Pile,US Forest Service,37.791,-118.971,NA,NA,Complete
2012-02-27,38,38,FY12 Aquaduct Crestview piles unit 17A,Hand Pile,US Forest Service,37.797,-118.971,NA,NA,Complete
2012-02-27,38,38,FY12 Aquaduct Crestview Piles unit 17C,Hand Pile,US Forest Service,37.794,-118.974,NA,NA,Complete
2012-02-27,58,58,FY12 Aquaduct Crestview Piles unit 18D,Hand Pile,US Forest Service,37.79,-118.974,NA,NA,Complete
2012-02-28,10,10,SMP not found,UNK,US Forest Service,39.043,-120.562,NA,NA,Complete
2012-03-01,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-01,14,14,SMP not found,UNK,Bureau of Land Management,38.727,-119.788,NA,NA,Complete
2012-03-02,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-05,20,8,Mill Canyon Pile Burn,Hand Pile,US Forest Service,38.437,-119.486,NA,NA,Complete
2012-03-06,20,5,Mill Canyon Pile Burn,Hand Pile,US Forest Service,38.437,-119.486,NA,NA,Complete
2012-03-07,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-07,4,4,Eagle Rock,Hand Pile,California State Parks,39.111,-120.161,NA,NA,Complete
2012-03-08,3,3,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-03-08,4,2,Eagle Rock,Hand Pile,California State Parks,39.111,-120.161,NA,NA,Complete
2012-03-09,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-12,15,18,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-03-12,132,5,Hogback,Broadcast,US Forest Service,36.599,-118.214,NA,NA,Complete
2012-03-14,NA,1,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-19,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-19,12,6,Mono City Fuelbreak Piles,UNK,US Forest Service,38.041,-119.149,NA,NA,Complete
2012-03-20,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-20,NA,6,Mono City Fuelbreak Piles,UNK,US Forest Service,38.041,-119.149,NA,NA,Complete
2012-03-21,NA,0.25,Cirby Creek-Concow Rd Section,Hand Pile,Yankee Hill Fire Safe Council,39.788,-121.504,NA,NA,Complete
2012-03-28,2,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-03-29,NA,11,Hogback,Broadcast,US Forest Service,36.599,-118.214,NA,NA,Complete
2012-04-03,NA,10,Ponderosa Service Contract Unit 72,Hand Pile,US Forest Service,39.537,-121.285,NA,NA,Complete
2012-04-10,2,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-04-17,25,25,SMP not found,UNK,Bureau of Land Management,38.722,-119.809,NA,NA,Complete
2012-04-20,2,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-04-20,NA,15,SMP not found,UNK,US Forest Service,38.697,-119.829,NA,NA,Complete
2012-04-23,10,8,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-04-23,NA,55,Slapjack Unit 30,Broadcast,US Forest Service,39.502,-121.229,NA,NA,Complete
2012-04-24,6,5,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-04-25,5,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-04-30,4,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-04-30,NA,3,11A,Broadcast,US Forest Service,37.737,-118.96,NA,NA,Complete
2012-04-30,NA,98,29C,Broadcast,US Forest Service,37.737,-118.96,NA,NA,Complete
2012-05-01,18,18,SMP not found,UNK,US Forest Service,38.697,-119.829,NA,NA,Complete
2012-05-02,1,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-03,1,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-04,1,0.5,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-07,1,0.5,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-07,1,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-14,2,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-15,1,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-16,1,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-17,2,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-05-18,2,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-10-07,1,1,Lower Owens River Project,UNK,County of Inyo,36.869,-118.159,NA,NA,Complete
2012-10-11,NA,37,Marsh 8,Broadcast,US Fish and Wildlife Services,38.339,-121.493,NA,NA,Complete
2012-10-23,2,2,West San Berdo,Hand Pile,Lake Valley Fire Protection District,38.853,-120.035,NA,NA,Complete
2012-10-24,1,0.25,Mt Howell Burn,UNK,Cal Fire,39.065,-120.973,NA,NA,Complete
2012-10-24,3,5,Burton Creek State Park Burn Piles,Hand Pile,California State Parks,39.194,-120.242,NA,NA,Complete
2012-10-25,3,3,Burton Creek State Park Burn Piles,Hand Pile,California State Parks,39.194,-120.242,NA,NA,Complete
2012-10-26,0.5,0.25,Rubicon ULM,Hand Pile,US Forest Service,39.032,-120.121,NA,NA,Complete
2012-10-26,NA,0.25,SMP not found,UNK,US Forest Service,38.934,-120.076,NA,NA,Complete
2012-10-26,2,2,Spring 2012,Hand Pile,Cal Fire,39.189,-120.096,NA,NA,Complete
2012-10-28,10,8,SMP not found,UNK,US Forest Service,38.456,-119.564,NA,NA,Complete
2012-10-29,3,1.5,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-10-29,10,10,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,California State Parks,38.712,-120.594,NA,50,Complete
2012-10-29,25,25,Lost Horse Understory,UNK,US Forest Service,38.596,-120.249,NA,NA,Complete
2012-10-29,25,25,Lost Horse Understory,UNK,US Forest Service,38.579,-120.267,NA,NA,Complete
2012-10-29,138,125,Alder,Machine Pile,California State Parks,38.669,-120.237,NA,NA,Complete
2012-10-29,5,1,Bloods Ridge,Hand Pile,US Forest Service,38.462,-120.053,NA,NA,Complete
2012-10-29,5,2,SMP not found,UNK,US Forest Service,38.456,-119.564,NA,NA,Complete
2012-10-29,5,2,Lake Alpine RAC,Hand Pile,US Forest Service,38.48,-120.007,NA,NA,Complete
2012-10-29,2,1,Timberland,Hand Pile,US Forest Service,39.134,-120.161,NA,NA,Complete
2012-10-29,3,2,SMP not found,UNK,US Forest Service,39.124,-120.164,NA,NA,Complete
2012-10-30,0.5,0.5,SMP not found,UNK,US Forest Service,38.843,-120.029,NA,NA,Complete
2012-10-30,3,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-10-30,10,10,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,California State Parks,38.712,-120.594,NA,50,Complete
2012-10-30,138,138,Alder,Machine Pile,California State Parks,38.669,-120.237,NA,NA,Complete
2012-10-30,4,2,Lake Alpine RAC,Hand Pile,US Forest Service,38.48,-120.007,NA,NA,Complete
2012-10-30,4,4,Bloods Ridge,Hand Pile,US Forest Service,38.462,-120.053,NA,NA,Complete
2012-10-30,5,8,SMP not found,UNK,US Forest Service,38.456,-119.564,NA,NA,Complete
2012-10-30,3,1,Timberland,Hand Pile,US Forest Service,39.134,-120.161,NA,NA,Complete
2012-10-31,20,7.5,SMP not found,UNK,Sierra Pacific Industries,39.907,-121.595,NA,NA,Complete
2012-10-31,20,7.5,SMP not found,UNK,Sierra Pacific Industries,39.907,-121.595,NA,NA,Complete
2012-10-31,2,0.5,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-10-31,10,10,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,California State Parks,38.712,-120.594,NA,50,Complete
2012-10-31,377,60,Silver Saddle,Machine Pile,California State Parks,38.72,-120.215,NA,900,Complete
2012-10-31,NA,4,Feather River Pile Burn Yuba County,UNK,US Forest Service,39.397,-121.147,NA,NA,Complete
2012-10-31,3,1,Lake Alpine RAC,Hand Pile,US Forest Service,38.48,-120.007,NA,NA,Complete
2012-11-01,NA,52,South Moorville,Machine Pile,Soper-Wheeler Company LLC,39.581,-121.159,NA,NA,Complete
2012-11-01,3,2,SMP not found,UNK,US Forest Service,38.934,-120.076,NA,NA,Complete
2012-11-01,10,10,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,California State Parks,38.712,-120.594,NA,50,Complete
2012-11-01,377,150,Silver Saddle,Machine Pile,California State Parks,38.72,-120.215,NA,2250,Complete
2012-11-01,3,2,Lake Alpine RAC,Hand Pile,US Forest Service,38.48,-120.007,NA,NA,Complete
2012-11-01,5,4,SMP not found,UNK,US Forest Service,38.456,-119.564,NA,NA,Complete
2012-11-01,3,0.5,Timberland,Hand Pile,US Forest Service,39.134,-120.161,NA,NA,Complete
2012-11-01,10,3,USFS-TKRD-Donner Summit Piles,Hand Pile,US Forest Service,39.3,-120.38,NA,NA,Complete
2012-11-01,5,5,Kingswood Estates HOA,Hand Pile,North Lake Tahoe Fire Protection District,39.249,-120.034,NA,NA,Complete
2012-11-02,3,3,SMP not found,UNK,US Forest Service,38.934,-120.076,NA,NA,Complete
2012-11-02,10,10,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,California State Parks,38.712,-120.594,NA,50,Complete
2012-11-02,377,150,Silver Saddle,Machine Pile,California State Parks,38.72,-120.215,NA,2250,Complete
2012-11-02,0.05,0.05,Bunker ULM,Hand Pile,US Forest Service,39.177,-120.143,NA,NA,Complete
2012-11-02,0.5,0.25,Mt Howell Burn,UNK,Cal Fire,39.065,-120.973,NA,NA,Complete
2012-11-05,NA,20,Big Chico Creek,Broadcast,Individual,39.91,-121.696,NA,30,Complete
2012-11-05,20.011,20.011,SMP not found,UNK,Sierra Pacific Industries,40.197,-121.605,NA,NA,Complete
2012-11-06,19,11,SMP not found,UNK,Sierra Pacific Industries,40.181,-121.603,NA,NA,Complete
2012-11-06,14,14,SMP not found,UNK,Sierra Pacific Industries,40.126,-121.609,NA,NA,Complete
2012-11-07,5,3,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-07,5,5,SMP not found,UNK,US Forest Service,38.934,-120.076,NA,NA,Complete
2012-11-07,105,105,SMP not found,UNK,US Forest Service,39.686,-122.709,NA,NA,Complete
2012-11-07,210,50,SMP not found,UNK,US Forest Service,39.096,-120.571,NA,NA,Complete
2012-11-07,20.011,2,SMP not found,UNK,Sierra Pacific Industries,40.197,-121.605,NA,NA,Complete
2012-11-07,14,14,SMP not found,UNK,Sierra Pacific Industries,40.126,-121.609,NA,NA,Complete
2012-11-08,NA,54,South Moorville,Machine Pile,Soper-Wheeler Company LLC,39.581,-121.159,NA,NA,Complete
2012-11-08,5,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-08,2,2,Lake Alpine RAC,Hand Pile,US Forest Service,38.48,-120.007,NA,NA,Complete
2012-11-09,6,6,SMP not found,UNK,Sierra Pacific Industries,39.934,-121.532,NA,NA,Complete
2012-11-09,6,6,SMP not found,UNK,Sierra Pacific Industries,39.926,-121.53,NA,NA,Complete
2012-11-09,4,4,Lake Alpine RAC,Hand Pile,US Forest Service,38.48,-120.007,NA,NA,Complete
2012-11-09,6,6,American Valley,Hand Pile,US Forest Service,39.937,-120.86,NA,NA,Complete
2012-11-09,3,3,SMP not found,UNK,Sierra Pacific Industries,40.003,-121.637,NA,NA,Complete
2012-11-09,4,4,SMP not found,UNK,Sierra Pacific Industries,40.011,-121.643,NA,NA,Complete
2012-11-09,4,4,SMP not found,UNK,Sierra Pacific Industries,40.005,-121.651,NA,NA,Complete
2012-11-09,4,4,SMP not found,UNK,Sierra Pacific Industries,40,-121.648,NA,NA,Complete
2012-11-10,21.356,12,SMP not found,UNK,Sierra Pacific Industries,39.883,-121.513,NA,NA,Complete
2012-11-10,21.076,12,SMP not found,UNK,Sierra Pacific Industries,39.88,-121.518,NA,NA,Complete
2012-11-10,19.585,20,SMP not found,UNK,Sierra Pacific Industries,39.891,-121.518,NA,NA,Complete
2012-11-10,3,3,SMP not found,UNK,US Forest Service,38.936,-120.072,NA,NA,Complete
2012-11-11,8,8,SMP not found,UNK,Sierra Pacific Industries,39.933,-121.524,NA,NA,Complete
2012-11-11,20,3,Marshall Mine,Machine Pile,US Forest Service,38.704,-120.497,NA,NA,Complete
2012-11-11,10,8,SMP not found,UNK,US Forest Service,39.043,-120.562,NA,NA,Complete
2012-11-12,10,10,SMP not found,UNK,Sierra Pacific Industries,39.902,-121.5,NA,NA,Complete
2012-11-12,10,10,SMP not found,UNK,Sierra Pacific Industries,39.909,-121.499,NA,NA,Complete
2012-11-12,15,15,SMP not found,UNK,Sierra Pacific Industries,39.926,-121.53,NA,NA,Complete
2012-11-12,NA,19.892,SMP not found,UNK,Sierra Pacific Industries,39.933,-121.524,NA,NA,Complete
2012-11-12,8,3,SMP not found,UNK,US Forest Service,39.043,-120.562,NA,NA,Complete
2012-11-13,NA,12,SMP not found,UNK,Sierra Pacific Industries,39.902,-121.5,NA,NA,Complete
2012-11-13,NA,15,SMP not found,UNK,Sierra Pacific Industries,39.883,-121.513,NA,NA,Complete
2012-11-13,2,1.5,DL Bliss State Park burn piles,Hand Pile,California State Parks,38.989,-120.1,NA,NA,Complete
2012-11-13,3,2,Emerald Bay / So. Bliss burn piles,Hand Pile,California State Parks,38.951,-120.109,NA,NA,Complete
2012-11-13,3,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-13,5,5,Sly Park,Broadcast,US Forest Service,38.711,-120.592,NA,NA,Complete
2012-11-13,66,8,Hartless Unit 21,Machine,US Forest Service,38.91,-120.53,NA,NA,Complete
2012-11-13,20,8,Misc District Piles,Broadcast,US Forest Service,38.624,-120.489,NA,NA,Complete
2012-11-13,13,9,Alder A,Broadcast,US Forest Service,38.711,-120.318,NA,NA,Complete
2012-11-13,10,10,Mace Mill Pile,Hand Pile,US Forest Service,38.918,-120.756,NA,NA,Complete
2012-11-13,2,2,Bloods Ridge,Hand Pile,US Forest Service,38.462,-120.053,NA,NA,Complete
2012-11-13,10,5,SMP not found,UNK,US Forest Service,38.456,-119.564,NA,NA,Complete
2012-11-13,1,1,Bucks Lake Quarry,Machine Pile,US Forest Service,39.88,-121.195,NA,NA,Complete
2012-11-13,6,6,Snake Lake Meadow,Hand Pile,US Forest Service,39.966,-120.99,NA,NA,Complete
2012-11-13,35,15,SMP not found,UNK,US Forest Service,39.043,-120.562,NA,NA,Complete
2012-11-14,0.25,0.25,Uplands ULM,Hand Pile,US Forest Service,38.896,-120.038,NA,NA,Complete
2012-11-14,1,0.5,DL Bliss State Park burn piles,Hand Pile,California State Parks,38.989,-120.1,NA,NA,Complete
2012-11-14,1.5,1,Emerald Bay / So. Bliss burn piles,Hand Pile,California State Parks,38.951,-120.109,NA,NA,Complete
2012-11-14,4,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-14,13,5,Alder,Machine Pile,US Forest Service,38.669,-120.237,NA,NA,Complete
2012-11-14,20,15,Marshall Mine,Machine Pile,US Forest Service,38.704,-120.497,NA,NA,Complete
2012-11-14,138,63,SMP not found,UNK,US Forest Service,39.686,-122.709,NA,NA,Complete
2012-11-14,2,1,Lower Owens River Project,UNK,County of Inyo,36.869,-118.159,NA,NA,Complete
2012-11-14,10,4,SMP not found,UNK,US Forest Service,38.456,-119.564,NA,NA,Complete
2012-11-14,5,5,Bloods Ridge,Hand Pile,US Forest Service,38.462,-120.053,NA,NA,Complete
2012-11-14,3,3,Meadow Valley Cleanup,Landing Pile,US Forest Service,39.966,-121.046,NA,NA,Complete
2012-11-14,0.25,0.25,BUNKER ULM,Hand Pile,US Forest Service,39.173,-120.141,NA,NA,Complete
2012-11-14,2,2,SMP not found,UNK,US Forest Service,39.099,-120.52,NA,NA,Complete
2012-11-14,17.161,17.161,SMP not found,UNK,Sierra Pacific Industries,40.197,-121.59,NA,NA,Complete
2012-11-14,17.943,17.943,SMP not found,UNK,Sierra Pacific Industries,40.198,-121.583,NA,NA,Complete
2012-11-14,21.708,21.708,SMP not found,UNK,Sierra Pacific Industries,40.189,-121.592,NA,NA,Complete
2012-11-15,0.25,0.25,Uplands ULM,Hand Pile,US Forest Service,38.896,-120.038,NA,NA,Complete
2012-11-15,4,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-15,20,12,Hartless Unit 3,Machine,Sierra Pacific Industries,38.95,-120.48,NA,NA,Complete
2012-11-15,10,15,Hartless Unit 4,Machine,US Forest Service,38.95,-120.47,NA,NA,Complete
2012-11-15,20,20,Marshall Mine,Machine Pile,US Forest Service,38.704,-120.497,NA,NA,Complete
2012-11-15,52,52,Sugarloaf North,Machine Pile,Sierra Pacific Industries,38.802,-120.286,NA,NA,Complete
2012-11-15,45,63,Hartless Unit 23,Broadcast,Sierra Pacific Industries,38.93,-120.49,NA,132.3,Complete
2012-11-15,145,145,NOODLES,Machine Pile,Sierra Pacific Industries,38.868,-120.507,NA,NA,Complete
2012-11-15,2,2,Bear Valley,Hand Pile,US Forest Service,38.472,-120.047,NA,NA,Complete
2012-11-15,5,2,SMP not found,UNK,US Forest Service,38.456,-119.564,NA,NA,Complete
2012-11-15,17,17,24A Spitfire,Broadcast,US Forest Service,37.854,-118.876,NA,NA,Complete
2012-11-15,21,21,22B Spitfire,Broadcast,US Forest Service,37.854,-118.876,NA,NA,Complete
2012-11-15,54,54,20A Spitfire,Broadcast,US Forest Service,37.854,-118.876,NA,NA,Complete
2012-11-15,5,5,Bucks Project - Aspen,Hand Pile,US Forest Service,39.88,-121.12,NA,NA,Complete
2012-11-15,0.25,0.25,BUNKER ULM,Hand Pile,US Forest Service,39.173,-120.141,NA,NA,Complete
2012-11-15,5,20,Tehama County Pile Burning,Hand Pile,US Forest Service,39.924,-122.889,NA,NA,Complete
2012-11-16,5,3,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-16,20,19,Marshall Mine,Machine Pile,US Forest Service,38.704,-120.497,NA,NA,Complete
2012-11-16,46,46,CHEESECAKE,Machine Pile,Sierra Pacific Industries,38.937,-120.369,NA,NA,Complete
2012-11-16,154,139,NOODLES,Machine Pile,Sierra Pacific Industries,38.868,-120.507,NA,NA,Complete
2012-11-16,8,8,Bloods Ridge,Hand Pile,US Forest Service,38.462,-120.053,NA,NA,Complete
2012-11-16,1,1,Antelope Lake Boat Ramp,Hand Pile,US Forest Service,40.181,-120.591,NA,NA,Complete
2012-11-16,1,1,Boulder Creek Admin,Hand Pile,US Forest Service,40.196,-120.609,NA,NA,Complete
2012-11-16,1,1,Boulder Creek Camp Ground,Machine Pile,US Forest Service,40.196,-120.609,NA,NA,Complete
2012-11-16,30,131,Empire Hand Thin,Hand Pile,US Forest Service,39.923,-120.804,NA,NA,Complete
2012-11-16,10,1,HBRP 1,Hand Pile,Bella Wildfire & Forestry Services,39.015,-121.136,NA,NA,Complete
2012-11-16,1,1,13-0503,Broadcast,Sierra Pacific Industries,39.249,-120.69,NA,12,Complete
2012-11-16,2,1,19-0409,Broadcast,Sierra Pacific Industries,39.243,-120.675,NA,12,Complete
2012-11-16,2,2,19-0206,Broadcast,Sierra Pacific Industries,39.237,-120.68,NA,24,Complete
2012-11-16,5,5,BARTS VALLEY,Machine Pile,Sierra Pacific Industries,39.031,-120.357,NA,NA,Complete
2012-11-16,7,7,23-0701,Machine Pile,Sierra Pacific Industries,39.231,-120.706,NA,NA,Complete
2012-11-16,9,9,23-0509,Machine Pile,Sierra Pacific Industries,39.242,-120.711,NA,NA,Complete
2012-11-16,15,15,23-0302,Machine Pile,Sierra Pacific Industries,39.233,-120.712,NA,NA,Complete
2012-11-16,16,16,14-1007,Machine Pile,Sierra Pacific Industries,39.254,-120.702,NA,NA,Complete
2012-11-16,120,60,Middle Ridge THP,Machine Pile,Crane Mills,39.944,-122.804,NA,NA,Complete
2012-11-16,75,75,Buck Creek THP,Machine Pile,Crane Mills,40.07,-122.748,NA,NA,Complete
2012-11-17,9.2,9.2,13-0502,Machine Pile,Sierra Pacific Industries,39.422,-121.035,NA,NA,Complete
2012-11-17,12.1,12.1,13-0602,Machine Pile,Sierra Pacific Industries,39.423,-121.032,NA,NA,Complete
2012-11-17,29.2,29.2,11-0601,Machine Pile,Sierra Pacific Industries,39.436,-121.05,NA,NA,Complete
2012-11-19,3,2,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-19,3,3,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,US Forest Service,38.712,-120.594,NA,15,Complete
2012-11-19,2,2,Lower Owens River Project,Hand Pile,County of Inyo,36.869,-118.159,NA,NA,Complete
2012-11-19,40,40,Crystal Piles FY14,UNK,US Forest Service,37.622,-119.802,NA,NA,Complete
2012-11-19,1,1,Gansner Bar Admin,Hand Pile,US Forest Service,40.024,-121.213,NA,NA,Complete
2012-11-19,1,1,Greenville CG,Hand Pile,US Forest Service,40.152,-120.948,NA,NA,Complete
2012-11-19,1,1,Seed Orchard Handpiles,Hand Pile,US Forest Service,39.085,-120.736,NA,NA,Complete
2012-11-19,2,2,HBRP 1,Hand Pile,Bella Wildfire & Forestry Services,39.015,-121.136,NA,NA,Complete
2012-11-19,60,30,Middle Ridge THP,Machine Pile,Crane Mills,39.944,-122.804,NA,NA,Complete
2012-11-20,3,1,Leoni Meadows,UNK,Leoni Meadows Camp,38.606,-120.513,NA,NA,Complete
2012-11-20,3,3,Sly Park Hotshot Base & Sierra Springs Guard Station,Hand Pile,US Forest Service,38.712,-120.594,NA,15,Complete
2012-11-20,2,2,HBRP 1,Hand Pile,Bella Wildfire & Forestry Services,39.015,-121.136,NA,NA,Complete
2012-11-20,4,3,SMP not found,UNK,US Forest Service,39.172,-120.461,NA,NA,Complete
2012-11-20,4,4,Seed Orchard Handpiles,Hand Pile,US Forest Service,39.085,-120.736,NA,NA,Complete
