Ignition Date,Agency,District,Burn Number,Burn Name,Daily Burn Acres Requested,Acres Treated,Acres Burned,Zero Burn Reason,Acres ERT Used,Location,Burn Duration,Ignition Duration,Dead Fuel Moisture 10 Hour,Dead Fuel Moisture 1000 Hour,Duff Fuel Moisture,Fuel Moisture Method,Days Since Rain,Snow Off,Emission Reduction Techniques,Diurnal Plume Characteristics,Remarks,Primary Fuel Type,NFDRS Fuel Model,Harvest Date,Primary Duff Type,Sound rotten 0 025,Sound rotten 026 1,Sound rotten 1 3,Sound 3 9,Sound 9 20,Sound 20 greater,Rotten 3 greater,Stump 20 greater,Shrub brush,Grass herb,Avg litter depth,Avg duff depth,Piles per Acre,Tons Piles per Acre,Soil in Piles,Primary Species,Primary Species (%),Secondary Species,Secondary Species (%),Quality,Width,Height,Length,Packing Ratio,Treated Potential PM2.5,PM2.5 ERT Reduction (non-burned acres),Blackened Potential PM2.5,PM2.5 ERT Reduction,Actual PM2.5,PM2.5 Averted
4/1/2023,Bureau of Land Management,Phoenix (PHD),PHD213P,Skull Valley Piles,40,0,0,Unfavorable weather conditions,0,(34.495128003222376; -112.62157135009767),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2023,Bureau of Land Management,Phoenix (PHD),PHD213P,Skull Valley Piles,40,0,0,Unfavorable weather conditions,0,(34.497250159768356; -112.62260131835939),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2016,Department of Defense,Ft Huachuca,XXH1501P,Fort Huachuca Piles,1,0,0,N/A,0,(31.49550204822156; -110.31661041259764),3,1,9,11,0,NFDRS,1,,"""Piles""","""None""",,,,,,,,,,,,,,,,,,10,0.02,0,Other,90,Other,6,Clean,3,2,3,Logs < 10 Inches,0.000241,,,0.0001687,7.23E-05,0.0001687
1/13/2017,Department of Defense,Ft Huachuca,XXH1501P,Fort Huachuca Piles,1,0,0,N/A,0,(31.51899187116775; -110.3856182861328),0,0,0,0,,Both,,,"""Piles""","""N/A""",,,,,,,,,,,,,,,,,,25,10,0,Other,50,Other,6,Clean,6,6,6,Logs < 10 Inches,0.1205,,,0.08435,0.03615,0.08435
3/3/2017,Department of Defense,Ft Huachuca,XXH1706B,Fortwide RX,239,0,0,N/A,0,(31.483; -110.31200000000001),0,0,0,0,,Both,,,"""Burn Before Green Up""","""N/A""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2017,Department of Defense,Ft Huachuca,XXH1706B,Fortwide RX,934,0,0,N/A,0,(31.5412676056046; -110.34122161865236),0,0,0,0,,Both,,,"""Burn Before Green Up""","""N/A""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2017,Department of Defense,Ft Huachuca,XXH1501P,Fort Huachuca Piles,1,0,0,N/A,0,(31.523; -110.38299999999998),0,0,0,0,0,Both,,,"""Piles""","""N/A""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2017,Department of Defense,Ft Huachuca,XXH1706B,Fortwide RX,5,0,0,N/A,0,(31.520515590197693; -110.38219873046876),0,0,13,20,0,Both,0,,"""Piles""","""NA""","""Didn't burn due to firefighting resource availability""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2017,Department of Defense,Ft Huachuca,XXH1706B,Fortwide RX,5,0,0,N/A,0,(31.5412676056046; -110.34122161865236),0,0,13,20,0,Both,0,,"""Piles""","""0""","""Didn't burn due to lack of fire resources available.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2017,Department of Defense,Ft Huachuca,XXH1706B,Fortwide RX,70,0,0,N/A,0,(31.540487944520357; -110.35816613769532),0,0,5,6,,NFDRS,,,"""Other""","""None""",,Grass,A,,N/A,2,1.5,0.43,0.1,0,0,0.1,0,8,3,0,0,,,,,,,,,,,,,12.76215501,12.76215501,0,0,0,12.76215501
2/26/2018,Department of Defense,Ft Huachuca,XXH1706B,Fortwide RX,130,0,0,N/A,0,(31.570986919833363; -110.35387460327149),0,0,0,0,,Both,,,"""Burn Before Green Up""","""None""","""Postponed ignitions due to out of prescription """,Grass,A,,N/A,2,1.5,0.43,0.1,0,0,0.1,0,8,3,0,0,,,,,,,,,,,,,23.70114502,23.70114502,0,0,0,23.70114502
8/23/2018,Department of Defense,Ft Huachuca,XXH1501P,Fort Huachuca Piles,5,0,0,N/A,0,(31.45611957849819; -110.377550201416),0,0,10,13,,Both,0,,"""Piles""","""NA""","""Didn't get to burn on Thursday 8/23/2018.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2018,Department of Defense,Ft Huachuca,XXH1501P,Fort Huachuca Piles,5,0,0,N/A,0,(31.52996639994861; -110.37875183105467),0,0,10,14,,Both,0,,"""Piles""","""It rained and 1 to 2 inches so we didn't burn.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2019,Department of Defense,Ft Huachuca,XXH1501PP,Fort Piles 19,3,0,0,N/A,0,(31.453103275815166; -110.37676550292968),0,0,12,20,,Both,3,2/25/2019,"""Piles""","""Didn't burn other priorities came up""","""No Rx on 2/26/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2019,Department of Defense,Ft Huachuca,XXH1501PP,Fort Piles 19,10,0,0,Too wet to burn,0,(31.496488845433753; -110.33881835937501),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2019,Department of Defense,Ft Huachuca,XXH1501PP,Fort Piles 19,10,0,0,Too wet to burn,0,(31.496488845433753; -110.33881835937501),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019,Department of Defense,Ft Huachuca,XXH1501PP,Fort Piles 19,10,0,0,Unfavorable weather conditions,0,(31.496488845433753; -110.33881835937501),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2019,Department of Defense,Ft Huachuca,XXH1501PP,Fort Piles 19,10,0,0,Too dry to burn,0,(31.496488845433753; -110.33881835937501),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2020,Department of Defense,Camp Navajo,2020CN1P,MOUT Site Pile ,1,0,0,Unfavorable weather conditions,0,(35.176; -111.807977),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2020,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,100,0,0,Unfavorable weather conditions,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2020,Department of Defense,Ft Huachuca,XXH1708B,Fort Wide 20,400,0,0,N/A,0,(31.531611257065947; -110.34568481445314),0,0,6,13,,Both,,,"""Other""","""No smoke was produced as ignitions did not occur.""",,Grass,A,,Black (Litter Type),2,1.5,0.43,0.1,0,0,0.1,0,8,3,0,0,,,,,,,,,,,,,72.92660005,72.92660005,0,0,0,72.92660005
2/10/2020,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,200,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2020,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,200,0,0,Unfavorable weather conditions,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,10,0,0,Too wet to burn,0,(31.457183002505168; -110.37797528076173),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2020,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,200,0,0,Unfavorable weather conditions,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2021,Department of Defense,Camp Navajo,XXA014DP,Mesoreserve Piles - Camp Navajo,75,0,0,Lack of resources,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2021,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,100,0,0,Lack of resources,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021,Department of Defense,Camp Navajo,XXA014DP,Mesoreserve Piles - Camp Navajo,75,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2021,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,200,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,250,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,10,0,0,Too wet to burn,0,(31.454473964462856; -110.37694531250001),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,250,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2021,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,250,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2021,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,250,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2021,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,250,0,0,Other,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2021,Department of Defense,Ft Huachuca,XXH1708B,Fort Wide 20,1000,0,0,Other,0,(31.497060697168735; -110.33200959777834),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2021,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,20,0,0,Too wet to burn,0,(31.52327387278452; -110.3817518310547),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2021,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,20,0,0,Too wet to burn,0,(31.47365519527311; -110.36844807434083),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2021,Department of Defense,Camp Navajo,XXA014AP,Land Nav. N Piles - Camp Navajo,185,0,0,Other,0,(35.245; -111.904),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2021,Department of Defense,Camp Navajo,XXA014AP,Land Nav. N Piles - Camp Navajo,185,0,0,Unfavorable weather conditions,0,(35.245; -111.904),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2022,Department of Defense,Camp Navajo,XXA014FP,West Side TS Piles- Camp Navajo ,50,0,0,Too wet to burn,0,(35.185; -111.90300000000002),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2022,Department of Defense,Ft Huachuca,XXH1708B,Fort Wide 20,25,0,0,Other,0,(31.531611257065947; -110.34568481445314),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2022,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,25,0,0,Too wet to burn,0,(31.54382783352999; -110.4263656616211),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2022,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,1,0,0,Too wet to burn,0,(31.546900014344075; -110.32508544921876),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2022,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,20,0,0,Too wet to burn,0,(31.54221855560287; -110.42567901611329),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2022,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,25,0,0,Too wet to burn,0,(31.5406824007906; -110.4285972595215),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2022,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,25,0,0,Too wet to burn,0,(31.54148705646413; -110.42627983093263),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2022,Department of Defense,Ft Huachuca,XXH1502P,Fort Piles 20,15,0,0,Unfavorable weather conditions,0,(31.542584303022625; -110.43786697387696),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2022,Department of Defense,Camp Navajo,XXA014EP,VC PAC Piles - Camp Navajo,85,0,0,Lack of resources,0,(35.156; -111.903),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2022,Department of Defense,Camp Navajo,XXA014EP,VC PAC Piles - Camp Navajo,60,0,0,Lack of resources,0,(35.156; -111.903),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2022,Department of Defense,Camp Navajo,XXA014EP,VC PAC Piles - Camp Navajo,60,0,0,Too wet to burn,0,(35.156; -111.903),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2023,Department of Defense,Camp Navajo,ARF_CN_BB,CN: Rifle Range - Broadcast,50,0,0,Unfavorable weather conditions,0,(35.23; -111.88),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2023,Department of Defense,Camp Navajo,CN_PGR_BB,Camp Navajo - PGR Broadcast,40,0,0,Unfavorable weather conditions,0,(35.242613; -111.888),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2023,Department of Defense,Camp Navajo,CN_PGR_BB,Camp Navajo - PGR Broadcast,40,0,0,Unfavorable weather conditions,0,(35.242613; -111.888),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2023,Department of Defense,Camp Navajo,ARF_CN_BB,CN: Rifle Range - Broadcast,50,0,0,Unfavorable weather conditions,0,(35.23; -111.88),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2023,Department of Defense,Camp Navajo,CN2021MTUB,Camp Navajo - Mickle Tank Units,900,0,0,Lack of resources,0,(35.178; -111.904),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2023,Department of Defense,Camp Navajo,CN2021MTUB,Camp Navajo - Mickle Tank Units,900,0,0,Lack of resources,0,(35.178; -111.904),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2019,Municipal Fire Departments,Flagstaff Fire Department,FFD1604B,Observatory Mesa ,100,0,0,Unfavorable weather conditions,0,(35.2158526513686; -111.69520072937013),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2021,Municipal Fire Departments,Flagstaff Fire Department,FFD1606B,Rogers Lake,100,0,0,Lack of resources,0,(35.128784102567984; -111.74781494140626),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021,Municipal Fire Departments,Flagstaff Fire Department,FFD1604B,Observatory Mesa ,100,0,0,Other,0,(35.2158526513686; -111.69520072937013),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2021,Municipal Fire Departments,Flagstaff Fire Department,FFD1604B,Observatory Mesa ,100,0,0,Other,0,(35.2158526513686; -111.69520072937013),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2016,National Park Service,Grand Canyon Park,GCP0305P,Inner Canyon Piles,3,0,0,N/A,0,(36.07663915898451; -112.12950401306153),0,0,12,20,,NFDRS,8,,"""Piles""","""No burning today.""","""Didn't burn today""",,,,,,,,,,,,,,,,,5,1.5,0,Cottonwood,95,Other,6,Clean,6,6,6,Logs < 10 Inches,0,,,0,0,0
9/26/2016,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,N/A,0,(36.03929551548026; -112.12454232788087),0,0,6,13,,Measured,1,3/1/2016,"""Piles""","""None - did not ignite due to lack of resources.""","""Did not ignite due to lack of available resources.""",,,,,,,,,,,,,,,,,20,6,0,Ponderosa Pine,75,Other,6,Clean,6,6,6,Logs < 10 Inches,0.3615,,,0.25305,0.10845,0.25305
11/16/2016,National Park Service,Grand Canyon Park,GCP0246B,High Severity Edge Rx,150,0,0,N/A,0,(36.22644141503558; -111.98487930297852),0,0,0,0,0,Both,0,5/15/2016,"""Other""","""Did not burn""","""Did not burn based on high RH's and cloud cover.""",Ponderosa,G,,Black (Litter Type),2.9,0.1,1.1,6,9,2,1,0,0,0,2.94,6.87,,,,,,,,,,,,,0,0,0,0,0,0
11/17/2016,National Park Service,Grand Canyon Park,GCP0246B,High Severity Edge Rx,150,0,0,N/A,0,(36.2165704763469; -111.96368138365449),0,0,0,0,0,Both,0,5/18/2016,"""Other""","""Did not burn based on snowfall at the North Rim""","""Did not burn""",Ponderosa,G,,Black (Litter Type),2.9,0.1,1.1,6,9,2,1,0,0,0,2.94,6.87,,,,,,,,,,,,,0,0,0,0,0,0
11/18/2016,National Park Service,Grand Canyon Park,GCP0301P,North Rim Piles Rx,16,0,0,N/A,0,(36.21796085295226; -112.06518776657151),0,0,0,0,,Both,0,5/1/2016,"""Other""","""Did not burn based on predicted drying trend over the upcoming weekend""","""Did not burn""",,,,,,,,,,,,,,,,,25,10,0,Douglas Fir,90,Aspen,4,Clean,6,6,6,Logs < 10 Inches,0,,,0,0,0
6/3/2017,National Park Service,Grand Canyon Park,GCP0132B,Long Jim ( I; II; and III),350,0,0,N/A,0,(36.04022392691301; -112.09285278320311),0,0,4,10,,Measured,3,3/1/2017,"""Burn More Frequently""","""Did not ignite due to unfavorable eye level and transport winds.""","""Unfavorable PIBAL and eye level wind measurements.  Did not ignite.""",Ponderosa,B,,Black (Litter Type),6.3,0.5,0.9,0.6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0
6/7/2017,National Park Service,Grand Canyon Park,GCP0132B,Long Jim ( I; II; and III),1100,0,0,N/A,0,(36.043; -112.0747),0,0,4,10,,Measured,6,,"""Other""","""No additional ignitions occurred. Residual pockets of heat in the interior of the unit continued burning out during the burn period.  Light smoke rising and dispersing to the north.""","""We have postponed additional ignitions in the remaining portion of the unit until conditions are more favorable to maintain desired fire effects.  Predicted weather is expected to continue warming; drying; and wind speed to increase over the next week.  """,Ponderosa,U,,Black (Litter Type),6.3,0.5,0.9,0.6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0
10/6/2017,National Park Service,Grand Canyon Parashant (Mohave County),LAP6009B,Pine Valley East 2017,100,0,0,N/A,0,(36.113; -113.43),0,0,7,9,,NFDRS,21,,"""Burn More Frequently""","""No ignitions""","""No ignitions""",Ponderosa,G,11/18/2016,Black (Litter Type),0.12,0.5,0.6,2.8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0
11/3/2017,National Park Service,Grand Canyon Park,GCP0245B,North Rim Slopes Rx,150,0,0,N/A,0,(36.26178105759982; -112.09323449707028),0,0,8,8,,Both,62,4/15/2017,"""Other""","""No Burning""","""Did not burn as fire moved closer to HWY 67 then expected from 11/2 Slopes project.  We used all resources to keep fire within the burn unit so no new ignitions took place.""",Mixed Conifer,G,,Red (Rotten Log Type),2,1.5,1.5,7,2.9,4.5,0.6,0,0,0,9,15,,,,,,,,,,,,,0,0,0,0,0,0
11/3/2017,National Park Service,Grand Canyon Park,GCP0246B,High Severity Edge Rx,150,0,0,N/A,0,(36.22644141503558; -111.98487930297852),0,0,8,8,,Both,62,4/15/2017,"""Other""","""No burning occurred""","""We did not burn as we used all resources to assist with holding the Slopes RX.""",Ponderosa,G,,Black (Litter Type),2.9,0.1,1.1,6,9,2,1,0,0,0,2.94,6.87,,,,,,,,,,,,,0,0,0,0,0,0
11/27/2017,National Park Service,Grand Canyon Parashant (Mohave County),LAP6011P,1203 Rd Pile Rx,1,0,0,N/A,0,(36.116; -113.50400000000002),0,0,8,9,,NFDRS,29,,"""Piles""","""Did not burn""","""Did not burn""",,,,,,,,,,,,,,,,,100,37.6708,0,Ponderosa Pine,100,Ponderosa Pine,1,Clean,5,5,5,Logs < 10 Inches,0,,,0,0,0
12/6/2017,National Park Service,Grand Canyon Park,GCP0220B,Bright Angel ,40,0,0,N/A,0,(36.214; -112.06470000000001),0,0,8,10,,Both,9,5/18/2017,"""Other""","""Did not burn based on staffing levels""","""Did not burn based on staffing levels""",Ponderosa,G,,Black (Litter Type),0.1,1,1.1,7,1,0.2,5,0,0,0,12.2,13,,,,,,,,,,,,,0,0,0,0,0,0
4/17/2019,National Park Service,Organ Pipe Cactus,ORP1901P,Organ Pipe Piles,1,0,0,N/A,10,(31.933; -112.79880000000003),6,15,6,11,0,NFDRS,1,4/18/2019,"""Backing Fire; Concentrating Fuels; Piles""","""Smoke production was light. Initially column rose 300 Feet and dissipated to the ESE.  In the afternoon light smoke column rose to 500-700 Feet and dissipated in the same direction.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2019,National Park Service,Grand Canyon Parashant (Mohave County),LAP6017B,FY 2019 Kelly East Rx,500,0,0,Other,0,(36.047; -113.452),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2019,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Unfavorable weather conditions,0,(36.029717199148365; -112.12170991516115),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Unfavorable weather conditions,0,(36.033326556561214; -112.12025079345705),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2019,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Too wet to burn,0,(36.035339395588274; -112.12128076171877),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2019,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Too wet to burn,0,(36.03735218317454; -112.11956414794923),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2019,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Too wet to burn,0,(36.03402064479521; -112.12608728027345),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2019,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Too wet to burn,0,(36.00097526198915; -112.03630838012697),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Too wet to burn,0,(36.03582524557758; -112.12437066650392),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Unfavorable weather conditions,0,(36.02957837440656; -112.12025079345703),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2020,National Park Service,Grand Canyon Park,GCP0305P,Inner Canyon Piles,5,0,0,Unfavorable fire activity,0,(36.07776824775223; -112.12871425247192),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2020,National Park Service,Grand Canyon Park,GCP0305P,Inner Canyon Piles,5,0,0,Unfavorable fire activity,0,(35.99743155334234; -111.97127931213379),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Lack of resources,0,(36.02249798817944; -112.11801919555664),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Unfavorable weather conditions,0,(36.02222031300879; -112.11990747070313),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Unfavorable weather conditions,0,(36.02555235047424; -112.12402734375),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Unfavorable weather conditions,0,(36.022220313008766; -112.12128076171875),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Lack of resources,0,(36.00055863512735; -112.113041015625),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Too wet to burn,0,(35.998892105669114; -112.11578759765625),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2020,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Too dry to burn,0,(36.0383238553219; -112.12128076171875),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2021,National Park Service,Grand Canyon Park,GCP0301P,North Rim Piles Rx,10,0,0,Other,0,(36.2902369582923; -112.08068022155764),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2021,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,5,0,0,Other,0,(36.02208147505641; -112.12471398925781),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2021,National Park Service,Grand Canyon Park,GCP0303P,South Rim Piles,10,0,0,Lack of resources,0,(36.02596884524964; -112.12128076171875),0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
