Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
11/6/2012,160212,45,Bureau of Land Management,TWIN,Martin Canyon,"East of Bellevue, Idaho",Broadcast,23,Sun Valley,7000,39.57,80,500,A,43.5106,-114.143,None,Completed,None
11/6/2012,165830,45,Bureau of Land Management,CW,Eastside Township tractor,"Whitaker Creek, northeast of Elk City",Other Mechanical,13,None,4200,40,10,20,A,45.8513,-115.411,None,Completed,None
11/7/2012,168485,45,Bureau of Land Management,CDA,Murry South Handpiles,1.5 mile south of Murray Idaho,Hand Piles,11,None,5325,40,12,25,A,47.6028,-115.855,None,Completed,None
11/7/2012,160212,45,Bureau of Land Management,TWIN,Martin Canyon,"East of Bellevue, Idaho",Broadcast,23,Sun Valley,7000,39.57,100,150,A,43.5106,-114.143,None,Completed,None
11/7/2012,165830,45,Bureau of Land Management,CW,Eastside Township tractor,"Whitaker Creek, northeast of Elk City",Other Mechanical,13,None,4200,40,5,20,A,45.8513,-115.411,None,Completed,None
11/8/2012,168566,45,Bureau of Land Management,CDA,Killarney Handpiles,"The prescribed fire area is south (4 miles) of Rose Lake, Idaho immediately adjacent (north) of Killarney Lake.  ",Hand Piles,11,None,2721,10,4,11,A,47.5235,-116.557,None,Completed,None
11/13/2012,168103,45,Bureau of Land Management,TWIN,Dave Creek Piles,"3 Miles South of Murphy Hot Springs, Id",Hand Piles,24,None,6049,3,5,15,A,42,-115.371,None,Completed,None
11/15/2012,168566,45,Bureau of Land Management,CDA,Killarney Handpiles,"The prescribed fire area is south (4 miles) of Rose Lake, Idaho immediately adjacent (north) of Killarney Lake.  ",Hand Piles,11,None,2721,10,4,4,A,47.5235,-116.557,None,Completed,None
11/28/2012,167181,45,Bureau of Land Management,CDA,Wallace South,".50 miles South of Wallace, ID",Hand Piles,11,None,4183,20,8,10,A,47.4603,-115.926,None,Completed,None
12/6/2012,168576,45,Bureau of Land Management,CDA,Lucky Friday,"The piles are located on a road system immediately north of the Lucky Friday Mine, in between Mill Creek and Gold Hunter Gulch.",Landings,11,None,3708,10,1,1,A,47.4747,-115.791,None,Completed,None
3/26/2013,89211,45,Bureau of Land Management,IDF,Soda Hills,5 miles NW of Soda Springs,Hand Piles,20,None,6000,20,10,10,A,42.6989,-111.69,None,Completed,None
3/27/2013,89211,45,Bureau of Land Management,IDF,Soda Hills,5 miles NW of Soda Springs,Hand Piles,20,None,6000,20,30,30,A,42.6989,-111.69,None,Completed,None
4/1/2013,168896,45,Bureau of Land Management,CDA,Rochat Unit 2,Street Creek,Broadcast,12B,None,4700,28.85,0,242,A,47.3807,-116.467,None,Completed,None
4/2/2013,50005,45,Bureau of Land Management,CW,Russell Bar,"2 miles north of Slate Creek, ID along the Salmon River.",Hand Piles,13,None,1568,10,0,1,A,45.6631,-116.298,None,Completed,None
4/26/2013,168895,45,Bureau of Land Management,CDA,Wallace_Brushfield_burn,"The prescribed fire area is approximately ¾ mile south of Wallace, Idaho above Placer Cr. to the east.",Broadcast,11,None,5100,13.35,140,147,A,47.4543,-115.922,None,Completed,None
4/27/2013,168896,45,Bureau of Land Management,CDA,Rochat Unit 2,Street Creek,Broadcast,12B,None,4700,28.85,0,242,A,47.3807,-116.467,None,Completed,None
5/3/2013,168896,45,Bureau of Land Management,CDA,Rochat Unit 2,Street Creek,Broadcast,12B,None,4700,28.85,0,242,A,47.3807,-116.467,None,Completed,None
5/6/2013,168896,45,Bureau of Land Management,CDA,Rochat Unit 2,Street Creek,Broadcast,12B,None,4700,28.85,242,242,A,47.3807,-116.467,None,Completed,None
9/20/2013,168897,45,Bureau of Land Management,CDA,Filly,"Swan Peak. Approximately 6 1/2 miles northeast of the town of Harrison, Idaho (Kootenai County).  Township 48N. Range 3W., Sections 23 and 24.",Understory,11,None,3206,28.85,0,15,A,47.491,-116.67,None,Completed,None
10/3/2013,167181,45,Bureau of Land Management,CDA,Wallace South,".50 miles South of Wallace, ID",Hand Piles,11,None,4183,20,None,15,A,47.4603,-115.926,None,Proposed,None
10/21/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,1,4,A,45.8035,-115.427,None,Completed,None
10/21/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,4,50,A,45.7789,-115.411,None,Completed,None
10/21/2013,167181,45,Bureau of Land Management,CDA,Wallace South,".50 miles South of Wallace, ID",Hand Piles,11,None,4183,20,0,17,A,47.4603,-115.926,None,Completed,None
10/22/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,0,50,A,45.7789,-115.411,None,Completed,None
10/22/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,2,5,A,45.8035,-115.427,None,Completed,None
10/23/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,2,5,A,45.8035,-115.427,None,Completed,None
10/23/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,1,10,A,45.7789,-115.411,None,Completed,None
10/24/2013,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,0,5,A,45.1733,-116.301,None,Completed,None
10/24/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,0,5,A,45.8035,-115.427,None,Completed,None
10/25/2013,168897,45,Bureau of Land Management,CDA,Filly,"Swan Peak. Approximately 6 1/2 miles northeast of the town of Harrison, Idaho (Kootenai County).  Township 48N. Range 3W., Sections 23 and 24.",Understory,11,None,3206,28.85,7,15,A,47.491,-116.67,None,Completed,None
10/26/2013,170202,45,Bureau of Land Management,CDA,rochat unit 1,None,Wildlife Habitat,12B,None,5000,43.35,385,650,A,47.3917,-116.408,None,Completed,None
10/26/2013,168897,45,Bureau of Land Management,CDA,Filly,"Swan Peak. Approximately 6 1/2 miles northeast of the town of Harrison, Idaho (Kootenai County).  Township 48N. Range 3W., Sections 23 and 24.",Understory,11,None,3206,28.85,7,15,B,47.491,-116.67,None,Completed,None
10/27/2013,170202,45,Bureau of Land Management,CDA,rochat unit 1,None,Wildlife Habitat,12B,None,5000,43.35,0,1,B,47.3917,-116.408,None,Completed,None
10/28/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,0,10,A,45.8035,-115.427,None,Completed,None
10/28/2013,167181,45,Bureau of Land Management,CDA,Wallace South,".50 miles South of Wallace, ID",Hand Piles,11,None,4183,20,17,17,A,47.4603,-115.926,None,Completed,None
10/28/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,0,50,A,45.7789,-115.411,None,Completed,None
10/29/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,2,50,A,45.7789,-115.411,None,Completed,None
10/29/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,0,5,A,45.8035,-115.427,None,Completed,None
10/30/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,1,50,A,45.7789,-115.411,None,Completed,None
10/30/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,0,5,A,45.8035,-115.427,None,Completed,None
10/30/2013,167181,45,Bureau of Land Management,CDA,Wallace South,".50 miles South of Wallace, ID",Hand Piles,11,None,4183,20,15,15,A,47.4603,-115.926,None,Completed,None
11/4/2013,168566,45,Bureau of Land Management,CDA,Killarney Handpiles,"The prescribed fire area is south (4 miles) of Rose Lake, Idaho immediately adjacent (north) of Killarney Lake.  ",Hand Piles,11,None,2721,10,None,3,A,47.5235,-116.557,None,Proposed,None
11/4/2013,167181,45,Bureau of Land Management,CDA,Wallace South,".50 miles South of Wallace, ID",Hand Piles,11,None,4183,20,5,5,B,47.4603,-115.926,None,Completed,None
11/5/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,3,5,A,45.8035,-115.427,None,Completed,None
11/5/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,75,100,A,45.7789,-115.411,None,Completed,None
11/6/2013,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,55,75,A,45.7789,-115.411,None,Completed,None
11/6/2013,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,0,5,A,45.8035,-115.427,None,Completed,None
11/7/2013,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,0,5,A,45.1733,-116.301,None,Completed,None
11/12/2013,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,2,5,A,45.1733,-116.301,None,Completed,None
11/13/2013,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,0,5,A,45.1733,-116.301,None,Completed,None
11/18/2013,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,10,15,A,45.1733,-116.301,None,Completed,None
11/19/2013,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,45,100,A,43.442,-114.125,None,Completed,None
11/19/2013,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,0,15,A,45.1733,-116.301,None,Completed,None
11/20/2013,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,25,100,A,43.442,-114.125,None,Completed,None
11/21/2013,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,37,100,A,43.442,-114.125,None,Completed,None
11/25/2013,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,22,50,A,43.442,-114.125,None,Completed,None
12/3/2013,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,0,75,A,43.442,-114.125,None,Completed,None
12/4/2013,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,41,75,A,43.442,-114.125,None,Completed,None
12/5/2013,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,0,75,A,43.442,-114.125,None,Completed,None
12/16/2013,170392,45,Bureau of Land Management,CW,Wet Gulch TS,"3 miles NE of Lucile, ID on John Day Mountain.",Landings,13,None,6000,30,25,25,A,45.552,-116.239,None,Completed,None
12/18/2013,170392,45,Bureau of Land Management,CW,Wet Gulch TS,"3 miles NE of Lucile, ID on John Day Mountain.",Landings,13,None,6000,30,1,25,A,45.552,-116.239,None,Completed,None
1/8/2014,170392,45,Bureau of Land Management,CW,Wet Gulch TS,"3 miles NE of Lucile, ID on John Day Mountain.",Landings,13,None,6000,30,25,25,A,45.552,-116.239,None,Completed,None
2/5/2014,154573,45,Bureau of Land Management,CDA,Fish Creek piles,"13 miles south of Sandpoint, Idaho",Landings,11,None,3200,15,0,5,A,48.1143,-116.688,None,Completed,None
3/17/2014,50003,45,Bureau of Land Management,CW, Hammer Creek,"1 mile west of White Bird, ID along the Salmon River.",Hand Piles,13,None,2595,10,0,1,A,45.6776,-116.339,None,Completed,None
4/2/2014,50003,45,Bureau of Land Management,CW, Hammer Creek,"1 mile west of White Bird, ID along the Salmon River.",Hand Piles,13,None,2595,10,1,1,A,45.6776,-116.339,None,Completed,None
4/10/2014,170524,45,Bureau of Land Management,CW,Bally Mountain,east side of Little Salmon river just south of Hazard Creek,Understory,15,None,4500,20.2,150,150,A,45.1638,-116.297,None,Completed,None
4/11/2014,170524,45,Bureau of Land Management,CW,Bally Mountain,east side of Little Salmon river just south of Hazard Creek,Understory,15,None,4500,20.2,0,100,A,45.1638,-116.297,None,Completed,None
4/24/2014,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,2,5,A,45.8035,-115.427,None,Completed,None
5/12/2014,160212,45,Bureau of Land Management,TWIN,Martin Canyon,"East of Bellevue, Idaho",Broadcast,23,Sun Valley,7000,39.57,0,320,B,43.5106,-114.143,None,Completed,None
5/12/2014,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,25,25,A,43.442,-114.125,None,Completed,None
5/13/2014,160212,45,Bureau of Land Management,TWIN,Martin Canyon,"East of Bellevue, Idaho",Broadcast,23,Sun Valley,7000,39.57,300,320,B,43.5106,-114.143,None,Completed,None
5/13/2014,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,5,25,A,43.442,-114.125,None,Completed,None
5/14/2014,170109,45,Bureau of Land Management,TWIN,Bell Mountain Piles,"Sharps Canyon area, 7 miles east of Bellevue, Idaho.  ",Hand Piles,23,None,6700,8,0,25,A,43.442,-114.125,None,Completed,None
5/15/2014,160212,45,Bureau of Land Management,TWIN,Martin Canyon,"East of Bellevue, Idaho",Broadcast,23,Sun Valley,7000,39.57,0,320,A,43.5106,-114.143,None,Completed,None
5/16/2014,160212,45,Bureau of Land Management,TWIN,Martin Canyon,"East of Bellevue, Idaho",Broadcast,23,Sun Valley,7000,39.57,0,320,A,43.5106,-114.143,None,Completed,None
10/15/2014,169075,45,Bureau of Land Management,CW,Elk City,"1 mile south of Elk City, ID.",Hand Piles,13,None,4400,15,5,5,A,45.8035,-115.427,None,Completed,None
10/21/2014,171938,45,Bureau of Land Management,CDA,"Mullan Handpiles Units A,B",Mullan Idaho,Hand Piles,11,None,4000,10,40,40,A,47.4637,-115.797,None,Completed,None
10/21/2014,171689,45,Bureau of Land Management,SAL,"Challis Field Office, Morgan creek","Morgan Creek Piles T15N, R18E, Secs 1  and  12",Hand Piles,17,None,6500,20,20,20,A,44.6606,-114.29,None,Completed,None
10/22/2014,171689,45,Bureau of Land Management,SAL,"Challis Field Office, Morgan creek","Morgan Creek Piles T15N, R18E, Secs 1  and  12",Hand Piles,17,None,6500,20,20,20,A,44.6606,-114.29,None,Completed,None
10/22/2014,171938,45,Bureau of Land Management,CDA,"Mullan Handpiles Units A,B",Mullan Idaho,Hand Piles,11,None,4000,10,0,20,A,47.4637,-115.797,None,Completed,None
10/22/2014,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,2,5,A,45.1733,-116.301,None,Completed,None
10/23/2014,89211,45,Bureau of Land Management,IDF,Soda Hills,5 miles NW of Soda Springs,Hand Piles,20,None,6000,20,0,15,A,42.6989,-111.69,None,Completed,None
10/24/2014,171849,45,Bureau of Land Management,CW,South Township,"2 miles south of Elk City, ID.",Hand Piles,13,None,4400,29,5,5,A,45.8013,-115.424,None,Completed,None
10/27/2014,171876,45,Bureau of Land Management,CDA,Westmond Machine Piles,"Westmond, Idaho, South of Sandpoint",Hand Piles,11,None,3125,40,0,6,A,48.1335,-116.573,None,Completed,None
10/27/2014,172020,45,Bureau of Land Management,IDF,Nine Mile Springs,This project is located Aprox. 3 miles NE of Downey Idaho.,Hand Piles,20,None,6000,7,0,20,A,42.4905,-112.039,None,Completed,None
10/27/2014,49043,45,Bureau of Land Management,CDA,Fish Creek,"Fish Creek, 13 miles southeast of Sandpoint, Idaho",Jackpot,11,None,3200,8,0,2,A,48.1143,-116.688,None,Completed,None
10/27/2014,89211,45,Bureau of Land Management,IDF,Soda Hills,5 miles NW of Soda Springs,Hand Piles,20,None,6000,20,0,15,A,42.6989,-111.69,None,Completed,None
10/28/2014,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,25,30,A,45.7789,-115.411,None,Completed,None
10/29/2014,89211,45,Bureau of Land Management,IDF,Soda Hills,5 miles NW of Soda Springs,Hand Piles,20,None,6000,20,0,5,A,42.6989,-111.69,None,Completed,None
10/30/2014,171689,45,Bureau of Land Management,SAL,"Challis Field Office, Morgan creek","Morgan Creek Piles T15N, R18E, Secs 1  and  12",Hand Piles,17,None,6500,20,0,10,A,44.6606,-114.29,None,Completed,None
10/30/2014,170392,45,Bureau of Land Management,CW,Wet Gulch TS,"3 miles NE of Lucile, ID on John Day Mountain.",Landings,13,None,6000,30,0,100,A,45.552,-116.239,None,Completed,None
11/3/2014,89211,45,Bureau of Land Management,IDF,Soda Hills,5 miles NW of Soda Springs,Hand Piles,20,None,6000,20,15,15,A,42.6989,-111.69,None,Completed,None
11/4/2014,172020,45,Bureau of Land Management,IDF,Nine Mile Springs,This project is located Aprox. 3 miles NE of Downey Idaho.,Hand Piles,20,None,6000,7,15,15,A,42.4905,-112.039,None,Completed,None
11/4/2014,89211,45,Bureau of Land Management,IDF,Soda Hills,5 miles NW of Soda Springs,Hand Piles,20,None,6000,20,0,15,A,42.6989,-111.69,None,Completed,None
11/6/2014,171689,45,Bureau of Land Management,SAL,"Challis Field Office, Morgan creek","Morgan Creek Piles T15N, R18E, Secs 1  and  12",Hand Piles,17,None,6500,20,0,10,A,44.6606,-114.29,None,Completed,None
11/12/2014,172020,45,Bureau of Land Management,IDF,Nine Mile Springs,This project is located Aprox. 3 miles NE of Downey Idaho.,Hand Piles,20,None,6000,7,30,30,A,42.4905,-112.039,None,Completed,None
11/14/2014,172020,45,Bureau of Land Management,IDF,Nine Mile Springs,This project is located Aprox. 3 miles NE of Downey Idaho.,Hand Piles,20,None,6000,7,30,30,A,42.4905,-112.039,None,Completed,None
11/17/2014,170522,45,Bureau of Land Management,TWIN,West Jim Sage Piles,"Juniper hand piles located about 4 miles SE of Elba, ID.",Hand Piles,24,None,6500,10,43,50,A,42.1907,-113.52,None,Completed,None
11/17/2014,169010,45,Bureau of Land Management,CW,Bally Mtn.,"10 miles south of Pollock, ID.",Hand Piles,15,None,3450,8,5,5,A,45.1733,-116.301,None,Completed,None
11/18/2014,160030,45,Bureau of Land Management,CW,Eastside Township,Elk City,Other Mechanical,13,None,3500,40,None,10,A,45.7789,-115.411,None,Proposed,None
11/19/2014,170522,45,Bureau of Land Management,TWIN,West Jim Sage Piles,"Juniper hand piles located about 4 miles SE of Elba, ID.",Hand Piles,24,None,6500,10,0,50,A,42.1907,-113.52,None,Completed,None
