name,burn_date,agency,unit,total_acres,black_acres,clearing_index,tons_pm,tons_voc,tons_nox,tons_elC,tons_orC,no_burn,reason_no_burn,approval_type,lat,lng,county,elevation,airshed,class1,nonattainment,fuel_types,added_on,start_time,end_time,piles,public_interest,daytime,nighttime,status,Pile Acres,FM1 Grass Acres,FM2 Timber Und. Acres,FM3 Tall Grass Acres,FM4 Low Brush Acres,FM5 Tall Brush Acres,FM6 PJ Acres,FM8 Timber Litter Acres,FM9 Hard. Litter Acres,FM10 Timber Acres,FM11 Slash Acres
Old Woman South,5/2/2023,USFS,Fishlake NF Richfield,500,375,1000,11.21,50.9,10.68,4.44,6.78,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/3/2023,11:30,17:30,,None,"well developed smoke column, when burning with the helitorch.  black grey and white in that order....",,Approved,,,,,375,,,,,,
North Zone Timber Piles,5/2/2023,USFS,Manti-La Sal North Zone,25,25,1000,1.44,8.5,0.69,0.42,1.02,FALSE,,,39.355,-111.502,Sanpete,7580,10 (San Pitch R.),FALSE,FALSE,"[""Machine Piles""]",5/2/2023,8:30,12:30,,None,Smoke carried down canyon to the south west then became more down canyon to the south later in the day ,,Approved,25,,,,,,,,,,
Old Woman South,5/1/2023,USFS,Fishlake NF Richfield,350,350,1000,20.17,119.06,9.69,5.9,14.27,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/2/2023,12:00,17:30,,Some,white grey black,,Approved,,,,,,,350,,,,
Beaver Ranger District Slash Piles 2022,,USFS,Fishlake NF Beaver,,0,,0,0,0,0,0,TRUE,Not top priority,,38.271,-112.475,Beaver,7940,2 (S. West Desert),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",5/1/2023,,,,,,,Approved,,,,,,,,,,,
Old Woman South,4/30/2023,USFS,Fishlake NF Richfield,150,100,1000,5.76,34.02,2.77,1.69,4.08,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",5/1/2023,12:00,18:00,,None,"white, grey black, column lifted about 2000 feet then shifted with the transport winds",,Approved,,,,,,,100,,,,
Old Woman South,4/29/2023,USFS,Fishlake NF Richfield,375,200,890,11.53,68.03,5.54,3.37,8.15,FALSE,,,38.858,-111.463,Sevier,8530,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/30/2023,12:00,18:00,,A Lot,"light white, grey and black.  Smoke was drifting to the ESE.  column rose 500-1000 feet and dispersed well",,Approved,,,,,,,200,,,,
Old Woman South,4/28/2023,USFS,Fishlake NF Richfield,250,100,459,5.76,34.02,2.77,1.69,4.08,FALSE,,,38.823,-111.478,Sevier,8660,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/29/2023,13:00,18:00,,None,"white gray, some black when the junipers were torching out",,Approved,,,,,,,100,,,,
North Zone Timber Piles,4/27/2023,USFS,Manti-La Sal North Zone,50,50,1000,2.88,17.01,1.38,0.84,2.04,FALSE,,,39.348,-111.515,Sanpete,7050,10 (San Pitch R.),FALSE,FALSE,"[""Machine Piles""]",4/28/2023,10:00,14:00,,None,Smoke lifted approximately 100 feet and funneled up drainage to the East. Smoke cleared out very well. ,Nighttime smoke behavior was not observed. ,Approved,50,,,,,,,,,,
Old Woman South,4/27/2023,USFS,Fishlake NF Richfield,75,10,1000,0.3,1.36,0.28,0.12,0.18,FALSE,,,38.823,-111.478,Sevier,8660,12 (Upper Colo. R.),FALSE,FALSE,"[""Brush"",""Timber""]",4/28/2023,13:00,17:00,,None,white/grey and occasional black,,Approved,,,,,10,,,,,,
Heber-Kamas Pile Burn,11/7/2022,USFS,UWC NF East Zone,0.25,,760,0.24,,,,,,,,40.4537,-111.1888,Wasatch,9580,6 (Wasatch Back),FALSE,FALSE,"[""Slash,Hand Piles,Machine Piles""]",4/20/2023,13:30,14:30,,None,Light White Smoke Produce. Not sure if all piles took or fully consumed due to snow.,NA,Approved,,,,,,,,,,,
Heber-Kamas Pile Burn,11/7/2022,USFS,UWC NF East Zone,0.5,,550,0.5364,,,,,,,,40.524,-110.9445,Wasatch,9510,9 (Uinta Basin),FALSE,FALSE,"[""Slash,Hand Piles,Machine Piles""]",4/20/2023,12:00,14:30,,Some,Smoke was reported by public from Wolf Creek Pass,N/A,Approved,,,,,,,,,,,
Heber-Kamas Pile Burn,,USFS,UWC NF East Zone,,0,,0,0,0,0,0,TRUE,Site access issues,,40.5238,-110.9521,Wasatch,9450,6 (Wasatch Back),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/20/2023,,,,,,,Approved,,,,,,,,,,,
Evanston-Mountain View Pile Burn,,USFS,UWC NF East Zone,,0,,0,0,0,0,0,TRUE,Site access issues,,40.916,-110.91,Summit,8690,6 (Wasatch Back),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",4/20/2023,,,,,,,Approved,,,,,,,,,,,
Beaver Ranger District Slash Piles 2022,4/19/2023,USFS,Fishlake NF Beaver,0.5,1,1000,0.03,0.34,0.03,0.02,0.04,FALSE,,,38.268,-112.488,Beaver,7380,2 (S. West Desert),FALSE,FALSE,"[""Slash,Hand Piles,Machine Piles""]",4/20/2023,10:00,14:30,,None,Excellent dispersion,None,Approved,1,,,,,,,,,,
Fish Springs RX,4/19/2023,FWS,Rocky/Basin Refuges,2000,2000,1591,51.98,69.22,21.84,8.83,43.14,FALSE,,,39.856,-113.363,Juab,4290,2 - S. West Desert,FALSE,FALSE,"[""Tall Grass""]",4/20/2023,11:00,19:00,,None,Lifted and cleared well.,Cleared,Approved,,,,2000,,,,,,,
Bauer Biochar Rx,4/18/2023,State,Wasatch Front Area,0,0,1000,0.0204,0,0,0,0,FALSE,,,40.471,-112.361,Tooele,4950,1 (N. West Desert),FALSE,TRUE,"[""Slash""]",4/18/2023,9:00,13:30,,None,Wispy intermittent light smoke,none,Approved,,,,,,,,,,,
Fremont River RD Slash,4/17/2023,USFS,Fishlake NF Fremont River,30,30,860,1.73,10.21,0.83,0.51,1.22,FALSE,,,38.219,-111.576,Wayne,8430,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",4/18/2023,10:00,13:00,,Some,Good clearing ,,Approved,,,,,,,30,,,,
Bauer Biochar Rx,,State,Wasatch Front Area,,0,,0,0,0,0,0,TRUE,Other,,40.471,-112.361,Tooele,4950,1 (N. West Desert),FALSE,TRUE,"[""Slash""]",4/17/2023,,,,,,,Approved,,,,,,,,,,,
Sheep Bridge Rx,4/13/2023,State,Local or Private Entity,4,4,1000,0.23,1.36,0.11,0.07,0.16,FALSE,,,37.2,-113.213,Washington,3410,3 (Virgin R.),FALSE,FALSE,"[""Hand Piles""]",4/17/2023,8:00,12:00,,None,"full mixing at ~ 500, steady west winds pushed smoke to the east",N/A,Approved,4,,,,,,,,,,
Bicknell Bottoms,4/16/2023,State,Central Area,100,100,800,2.58,3.44,1.09,0.44,2.15,FALSE,,,38.304,-111.543,Wayne,6886,"16 - Above 6,500 feet",TRUE,FALSE,"[""Tall Grass""]",4/17/2023,12:00,16:00,,Some,Smoke traveled away from all close receptors with the East wind the project experienced until 15:30  It was mostly light smoke with brief periods of dark smoke.  Smoke dissipated quickly.  ,No smoke visible at night.  Fuels consumed fast and their was no smoldering activity through the night.,Approved,,5,,95,,,,,,,
Fish Springs RX,,FWS,Rocky/Basin Refuges,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,39.856,-113.363,Juab,4290,2 - S. West Desert,FALSE,FALSE,"[""Tall Grass""]",4/10/2023,,,,,,,Approved,,,,,,,,,,,
Green River District Programmatic Pile Plan,3/16/2023,BLM,Green River District,1,1,500,0.06,0.34,0.03,0.02,0.04,FALSE,,,39.568,-109.405,Uintah,7150,11 (Book Cliffs),FALSE,FALSE,"[""Light Slash""]",4/10/2023,9:00,11:00,,None,Smoke rose to 500+ and transported to east,n/a,Approved,1,,,,,,,,,,
Fremont River RD Slash,4/5/2023,USFS,Fishlake NF Fremont River,60,60,700,3.46,20.41,1.66,1.01,2.45,FALSE,,,38.239,-111.604,Wayne,7870,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",4/6/2023,11:00,13:30,,Some,Good lifting and clearing ,Very little smoke ,Approved,,,,,,,60,,,,
Sheep Bridge Rx,2/20/2022,State,Local or Private Entity,4.6,4,500,0.27,1.56,0.13,0.08,0.19,FALSE,,,37.2,-113.213,Washington,3410,3 (Virgin R.),FALSE,FALSE,"[""Hand Piles""]",4/4/2023,10:00,16:00,,None,"pile burn, rapidly dissipated to the west",none,Approved,4.6,,,,,,,,,,
Color Country and Paria River District Piles,3/30/2023,BLM,Color Country District,40,40,1000,0.42,0.14,1.11,0.67,1.63,FALSE,,,39.136,-111.984,Sanpete,6630,8 (S. Wasatch Front),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",3/30/2023,10:30,13:30,,None,Great Lift above 500 AGL,N/A,Approved,40,,,,,,,,,,
Dikes and Piles,2/28/2023,FWS,Rocky/Basin Refuges,1,1,750,0.06,0.34,0.03,0.02,0.04,FALSE,,,41.47,-112.246,Box Elder,4200,4 - Cache&#x2F;Bear R.,FALSE,TRUE,"[""Wetland Vegetation""]",3/24/2023,11:00,15:00,,None,Dissipated to the northeast.,,Approved,1,,,,,,,,,,
Beaver Ranger District Slash Piles 2022,,USFS,Fishlake NF Beaver,,0,,0,0,0,0,0,TRUE,Other,,38.267,-112.487,Beaver,7280,2 (S. West Desert),FALSE,FALSE,"[""Slash"",""Hand Piles"",""Machine Piles""]",3/20/2023,,,,,,,Approved,,,,,,,,,,,
Shivwits Pile Burn,3/14/2023,BIA,Southern Paiute Agency,5,5,1000,0.29,1.7,0.14,0.08,0.2,FALSE,,,37.194,-113.775,Washington,3000,3 - Virgin R.,FALSE,FALSE,"[""Hand Piles""]",3/15/2023,10:00,14:00,,None,Smoke from piles was minimal. ,No smoke ,Approved,5,,,,,,,,,,
Color Country and Paria River District Piles,,BLM,Color Country District,,0,,0,0,0,0,0,TRUE,Lack of personnel/resources,,37.651,-113.26,Iron,5710,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",3/3/2023,,,,,,,Approved,,,,,,,,,,,
Color Country and Paria River District Piles,3/2/2023,BLM,Color Country District,15,15,755,0.86,5.1,0.42,0.25,0.61,FALSE,,,37.651,-113.26,Iron,5710,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",3/3/2023,10:00,15:00,,None,"Smoke was obscured by clouds for most of the day, when it was visible it lifted and was transported quickly from the burn site.",,Approved,15,,,,,,,,,,
Shivwits Pile Burn,,BIA,Southern Paiute Agency,,0,,0,0,0,0,0,TRUE,Other,,37.194,-113.775,Washington,3000,3 - Virgin R.,FALSE,FALSE,"[""Short Grass""]",3/2/2023,,,,,,,Approved,,,,,,,,,,,
Color Country and Paria River District Piles,,BLM,Color Country District,,0,,0,0,0,0,0,TRUE,Other,,37.631,-113.194,Iron,5450,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",3/2/2023,,,,,,,Approved,,,,,,,,,,,
Color Country and Paria River District Piles,3/1/2023,BLM,Color Country District,15,15,980,0.41,5.1,0.42,0.25,0.61,FALSE,,,37.651,-113.26,Iron,5710,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",3/2/2023,10:00,14:30,,None,Piles burned well and smoke lifted away from houses.,,Approved,15,,,,,,,,,,
Canyon country programmatic pile burn ,3/1/2023,BLM,Canyon Country District,6,6,1050,0.35,2.04,0.17,0.1,0.24,FALSE,,,38.558,-109.588,Grand,3970,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",3/1/2023,9:30,13:30,,A Lot,good ,N/A,Approved,6,,,,,,,,,,
Color Country and Paria River District Piles,2/28/2023,BLM,Color Country District,2,2,1000,0.12,0.68,0.06,0.03,0.08,FALSE,,,37.631,-113.194,Iron,5450,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",2/28/2023,11:00,14:00,,None,Piles burned poorly and did not produce enough smoke to be an issue.,,Approved,2,,,,,,,,,,
Color Country and Paria River District Piles,2/28/2023,BLM,Color Country District,5,5,1000,0.29,1.7,0.14,0.08,0.2,FALSE,,,37.651,-113.26,Iron,5710,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",2/28/2023,10:30,12:30,,None,Smoke was transported well by the wind and mixed before it reached any houses.,,Approved,5,,,,,,,,,,
Color Country and Paria River District Piles,2/28/2023,BLM,Color Country District,5,4,1000,0.08,0.03,0.11,0.07,0.16,FALSE,,,38.715,-111.997,Sevier,6000,13 (Sevier R.),FALSE,FALSE,"[""Hand Piles,Machine Piles""]",2/28/2023,9:30,12:30,,None,Good lift to 400'AGL,N/A,Approved,4,,,,,,,,,,
Shivwits Pile Burn,,BIA,Southern Paiute Agency,,0,,0,0,0,0,0,TRUE,Lack of personnel/resources,,37.194,-113.775,Washington,3000,3 - Virgin R.,FALSE,FALSE,"[""Short Grass""]",2/28/2023,,,,,,,Approved,,,,,,,,,,,
Color Country and Paria River District Piles,2/15/2023,BLM,Color Country District,30,30,750,1.73,10.21,0.83,0.51,1.22,FALSE,,,37.633,-113.193,Iron,5450,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",2/27/2023,10:30,16:30,,None,Smoke Lifted well we had fairly strong winds 20-30mph so everything cleared the area quickly.,N/A,Approved,30,,,,,,,,,,
Canyon country programmatic pile burn ,2/27/2023,BLM,Canyon Country District,4,4,950,0.23,1.36,0.11,0.07,0.16,FALSE,,,38.705,-109.405,Grand,4040,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/27/2023,10:00,13:30,,Some,good ,N/A,Approved,4,,,,,,,,,,
Canyon country programmatic pile burn ,,BLM,Canyon Country District,,0,,0,0,0,0,0,TRUE,Weather not favorable,,38.622,-109.667,Grand,4690,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/27/2023,,,,,,,Approved,,,,,,,,,,,
Canyon country programmatic pile burn ,2/23/2023,BLM,Canyon Country District,20,20,1050,1.15,6.8,0.55,0.34,0.82,FALSE,,,38.652,-109.718,Grand,4590,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/23/2023,9:30,13:00,,Some,Up and East,N/A,Approved,20,,,,,,,,,,
Dikes and Piles,,FWS,Rocky/Basin Refuges,,0,,0,0,0,0,0,TRUE,Clearing index too low,,41.47,-112.246,Box Elder,4200,4 - Cache&#x2F;Bear R.,FALSE,TRUE,"[""Wetland Vegetation""]",2/23/2023,,,,,,,Approved,,,,,,,,,,,
Color Country and Paria River District Piles,2/23/2023,BLM,Color Country District,30,30,750,1.73,10.21,0.83,0.51,1.22,FALSE,,,37.642,-113.197,Iron,5450,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",2/23/2023,9:00,16:30,,None,Smoke lifted well we had a 10-15 mph wind on the project all day.,,Approved,30,,,,,,,,,,
Canyon country programmatic pile burn ,2/22/2023,BLM,Canyon Country District,4,4,1050,0.23,1.36,0.11,0.07,0.16,FALSE,,,38.652,-109.718,Grand,4590,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/22/2023,9:30,14:30,,Some,good ,N/A,Approved,4,,,,,,,,,,
Canyon country programmatic pile burn ,2/21/2023,BLM,Canyon Country District,4,4,1050,0.23,1.36,0.11,0.07,0.16,FALSE,,,38.652,-109.718,Grand,4590,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/21/2023,13:00,14:30,,Some,Up and out of the area with the 10+ mph winds,,Approved,4,,,,,,,,,,
Zion Piles,2/14/2023,NPS,Utah NPS Units,10,10,1000,0.58,3.4,0.28,0.17,0.41,FALSE,,,37.215,-112.963,Washington,3900,3 (Virgin R.),TRUE,FALSE,"[""P-J""]",2/21/2023,9:00,14:00,,None,Lifted then moved down canyon,,Approved,10,,,,,,,,,,
Canyon country programmatic pile burn ,2/15/2023,BLM,Canyon Country District,3,3,1050,0.17,1.02,0.08,0.05,0.12,FALSE,,,38.705,-109.405,Grand,4040,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/16/2023,11:00,15:30,,Some,good ,N/A,Approved,3,,,,,,,,,,
Color Country and Paria River District Piles,2/15/2023,BLM,Color Country District,1,1,1050,0.06,0.34,0.03,0.02,0.04,FALSE,,,37.626,-113.19,Iron,5450,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles,Machine Piles""]",2/16/2023,12:00,16:00,,None,Strong winds caused the smoke to lift and disburse away from any populated areas.,Same as day,Approved,1,,,,,,,,,,
Color Country and Paria River District Piles,2/15/2023,BLM,Color Country District,40,40,1000,2.31,13.61,1.11,0.67,1.63,FALSE,,,38.262,-113.55,Beaver,7090,2 (S. West Desert),FALSE,FALSE,"[""Hand Piles"",""Machine Piles""]",2/15/2023,11:00,14:30,,None,Clearing and blowing to the South SouthEast,,Approved,40,,,,,,,,,,
Grand County De Minimis Pile Burning,2/14/2023,State,Southeastern Area,9,9,592,0.0135,2.43,0.2,0.12,0.29,FALSE,,,38.709,-109.372,Grand,4130,12 (Upper Colo. R.),FALSE,FALSE,"[""Hand Piles""]",2/15/2023,12:30,15:00,,None,Smoke mixed into a winter snowstorm good clearing.,,Approved,,,,,,,,,9,,
Canyon country programmatic pile burn ,2/14/2023,BLM,Canyon Country District,1,1,670,0.06,0.34,0.03,0.02,0.04,FALSE,,,38.705,-109.405,Grand,4040,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/14/2023,10:30,12:30,,None,Smoke ventilation was good. ,N/A,Approved,1,,,,,,,,,,
Lodge Rx Units 1-4,1/24/2023,NPS,Utah NPS Units,10,10,550,0.58,3.4,0.28,0.17,0.41,FALSE,,,37.63,-112.17,Garfield,7802,"16 - Above 6,500 feet",FALSE,FALSE,"[""Timber""]",2/13/2023,10:00,14:30,,None,Smoke lifted and cleared with general winds.,,Approved,10,,,,,,,,,,
Dikes and Piles,,FWS,Rocky/Basin Refuges,,0,,0,0,0,0,0,TRUE,Clearing Index too low,,41.47,-112.246,Box Elder,4200,4 - Cache&amp;#x2F;Bear R.,FALSE,TRUE,"[""Wetland Vegetation""]",2/13/2023,,,,,,,Approved,,,,,,,,,,,
Canyon country programmatic pile burn ,,BLM,Canyon Country District,,0,,0,0,0,0,0,TRUE,Clearing index too low,,38.489,-109.448,San Juan,4860,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/10/2023,,,,,,,Approved,,,,,,,,,,,
Canyon country programmatic pile burn ,,BLM,Canyon Country District,,0,,0,0,0,0,0,TRUE,Clearing index too low,,38.489,-109.448,San Juan,4860,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",2/10/2023,,,,,,,Approved,,,,,,,,,,,
Shivwits Pile Burn,1/24/2023,BIA,Southern Paiute Agency,2,2,450,0.12,0.68,0.06,0.03,0.08,FALSE,,,37.194,-113.775,Washington,3000,3 - Virgin R.,FALSE,FALSE,"[""Short Grass""]",1/26/2023,10:30,15:00,,None,smoke was minimal during ignitions ,N/A,Approved,2,,,,,,,,,,
Shivwits Pile Burn,,BIA,Southern Paiute Agency,,0,,0,0,0,0,0,TRUE,Weather not favorable,,37.194,-113.775,Washington,3000,3 - Virgin R.,FALSE,FALSE,"[""Short Grass""]",1/26/2023,,,,,,,Approved,,,,,,,,,,,
Long Knoll,,BLM,West Desert District,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,39.175,-112.068,Millard,5800,8 - S. Wasatch Front,FALSE,FALSE,"[""Short Grass""]",1/23/2023,,,,,,,Approved,,,,,,,,,,,
Canyon country programmatic pile burn ,,BLM,Canyon Country District,,0,,0,0,0,0,0,TRUE,Weather not favorable,,38.478,-109.428,San Juan,5050,12 (Upper Colo. R.),FALSE,FALSE,"[""Slash""]",1/20/2023,,,,,,,Approved,,,,,,,,,,,
Ray Mesa II,,BLM,Canyon Country District,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,38.309,-109.062,San Juan,7080,"16 - Above 6,500 feet",FALSE,FALSE,"[""Dormant Brush/Slash""]",1/10/2023,,,,,,,Approved,,,,,,,,,,,
Cold Water,,State,Bear River Area,,0,,0,0,0,0,0,TRUE,Weather not favorable,,41.568,-111.749,Cache,6000,"16 - Above 6,500 feet",FALSE,FALSE,"[""Medium Slash""]",1/3/2023,,,,,,,Approved,,,,,,,,,,,
Rich Piles,11/14/2022,State,Bear River Area,,0,,0,0,0,0,0,TRUE,Weather not favorable,,41.783,-111.337,Rich,6820,6 (Wasatch Back),FALSE,FALSE,"[""Medium Slash""]",1/3/2023,,,,,,,Approved,,,,,,,,,,,
Ephraim Willow project,,State,Central Area,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,39.335,-111.526,Sanpete,6700,10 - San Pitch R.,FALSE,FALSE,"[""Chaparral""]",12/22/2022,,,,,,,Approved,,,,,,,,,,,
North Zone Piles,,USFS,UWC NF North Zone,,0,,0,0,0,0,0,TRUE,Weather not favorable,,41.718,-111.428,Cache,7280,4 (Cache&#x2F;Bear R.),FALSE,FALSE,"[""Timber""]",12/15/2022,,,,,,,Approved,,,,,,,,,,,
Johnson Creek,12/13/2022,State,Southeastern Area,10,10,680,0.58,3.4,0.28,0.17,0.41,FALSE,,,37.713,-109.511,San Juan,6500,15 (San Juan R.),FALSE,FALSE,"[""Hand Piles""]",12/14/2022,10:00,12:00,,None,Smoke was lifting about 500 feet and then drifting to the north east,,Approved,10,,,,,,,,,,
Green River District Programmatic Pile Plan,12/13/2022,BLM,Green River District,35,35,700,2.02,11.91,0.97,0.59,1.43,FALSE,,,39.561,-109.405,Uintah,7280,11 (Book Cliffs),FALSE,FALSE,"[""Light Slash""]",12/14/2022,10:20,16:08,,None,"Good lift, good dispersal",,Approved,35,,,,,,,,,,
Cedar City Piles,12/7/2022,USFS,Dixie NF Cedar City,13,13,870,2.33,13.72,1.12,0.68,1.64,FALSE,,,37.487,-112.594,Kane,7840,3 (Virgin R.),FALSE,FALSE,"[""Medium Slash""]",12/7/2022,10:00,14:30,,None, Snow blizzard visibility was limited by the storm. Smoke seemed to be dispersing well though.,N/A,Approved,,,,,,,,,,,13
Johnson Creek,,State,Southeastern Area,,0,,0,0,0,0,0,TRUE,Weather not favorable,,37.713,-109.511,San Juan,6500,15 (San Juan R.),FALSE,FALSE,"[""Hand Piles""]",12/7/2022,,,,,,,Approved,,,,,,,,,,,
Cedar City Piles,12/6/2022,USFS,Dixie NF Cedar City,3,3,300,0.17,1.02,0.08,0.05,0.12,FALSE,,,37.737,-112.77,Iron,9190,2 (S. West Desert),FALSE,FALSE,"[""Medium Slash""]",12/7/2022,10:30,15:30,,None,lifted and dispersed to the north.,N/A,Approved,0,,,,,,,,,,3
Lower Fish Creek,,State,Southeastern Area,,0,,0,0,0,0,0,TRUE,Clearing Index too low,,39.767,-110.957,Carbon,7477,"16 - Above 6,500 feet",FALSE,FALSE,"[""Timber""]",12/2/2022,,,,,,,Approved,,,,,,,,,,,
Lower Fish Creek,12/1/2022,State,Southeastern Area,50,100,200,0.5371,69.79,5.68,3.46,8.36,FALSE,,,39.767,-110.957,Carbon,7477,"16 - Above 6,500 feet",FALSE,FALSE,"[""Timber""]",12/2/2022,9:30,15:00,,None,Smoke Behavior varied.  All smoke behavior documentation was uploaded to the survey 123 app.,N/A,Approved,50,0,0,0,0,0,0,0,0,0,50
North Zone Timber Piles,12/1/2022,USFS,Manti-La Sal North Zone,200,200,420,0.4577,68.03,5.54,3.37,8.15,FALSE,,,39.367,-111.277,Emery,7510,12 (Upper Colo. R.),FALSE,FALSE,"[""Machine Piles""]",12/2/2022,10:30,13:30,,None,Smoke started out white lifting to the North East with white smoke then later in the day shifted and drifted to the north with white mixed with light gray,,Approved,200,,,,,,,,,,
Lower Fish Creek,11/30/2022,State,Southeastern Area,15,30,200,0.5371,90.73,7.39,4.5,10.87,FALSE,,,39.767,-110.957,Carbon,7477,"16 - Above 6,500 feet",FALSE,FALSE,"[""Timber""]",12/2/2022,12:00,16:00,,None,Smoke behavior varied.  All smoke documentation was uploaded to the survey 123 app. ,N/A,Approved,15,0,0,0,0,0,0,0,0,0,15
Central Area Piles,,State,Central Area,,0,,0,0,0,0,0,TRUE,Fuel conditions not favorable,,39.58326,-111.36617,Sanpete,7710,10 (San Pitch R.),FALSE,FALSE,"[""Heavy Slash""]",12/1/2022,,,,,,,Approved,,,,,,,,,,,
Weber Piles,,State,Bear River Area,,0,,0,0,0,0,0,TRUE,Weather not favorable,,41.24,-112.034,Weber,4230,5 (N. Wasatch Front),FALSE,TRUE,"[""Medium Slash""]",12/1/2022,,,,,,,Approved,,,,,,,,,,,
Cedar City Piles,11/30/2022,USFS,Dixie NF Cedar City,20,20,390,1.15,6.8,0.55,0.34,0.82,FALSE,,,37.607,-112.734,Iron,9510,13 (Sevier R.),FALSE,FALSE,"[""Medium Slash""]",11/30/2022,11:00,16:00,,None,lifted and dispersed well,N/A,Approved,20,,,,,,,,,,
FFSL Central Area Piles,,State,Central Area,,0,,0,0,0,0,0,TRUE,Lack of personnel/resources,,39.58326,-111.36617,Sanpete,7710,10 (San Pitch R.),FALSE,FALSE,"[""Timber""]",11/29/2022,,,,,,,Approved,,,,,,,,,,,
North Zone Piles,,USFS,UWC NF North Zone,,0,,0,0,0,0,0,TRUE,Weather not favorable,,41.72,-111.429,Cache,7220,4 (Cache&#x2F;Bear R.),FALSE,FALSE,"[""Timber""]",11/29/2022,,,,,,,Approved,,,,,,,,,,,
The Enclave HOA Pile Burn,,LPE,Local or Private Entity,,0,,0,0,0,0,0,TRUE,Weather not favorable,,40.699,-111.56,Summit,6900,"16 - Above 6,500 feet",FALSE,FALSE,"[""Timber"",""Hand Piles""]",11/25/2022,,,,,,,Approved,,,,,,,,,,,
Pinebrook HOA Pile Burn,11/23/2022,LPE,Local or Private Entity,2,2,690,0.12,0.68,0.06,0.03,0.08,FALSE,,,40.737,-111.566,Summit,6900,6 (Wasatch Back),FALSE,FALSE,"[""Hand Piles""]",11/25/2022,9:30,14:00,,Some,Smoke mixed with clouds and snow storm and was transported to the SE away from I80 and Pinebrook community. Minimal production with only 50 hand piles burned.,,Approved,2,,,,,,,,,,
D4 Slash,11/22/2022,USFS,Fishlake NF Richfield,72,50,80,2.88,17.01,1.38,0.84,2.04,FALSE,,,38.747,-111.798,Sevier,7320,13 (Sevier R.),FALSE,FALSE,"[""Brush"",""Timber"",""P-J"",""Slash"",""Hand Piles"",""Machine Piles""]",11/23/2022,11:00,14:30,,None,Minimal over all dispating quickly,none,Approved,,,,,,,50,,,,
D4 Slash,11/21/2022,USFS,Fishlake NF Richfield,75,75,50,4.32,25.51,2.08,1.27,3.06,FALSE,,,38.747,-111.798,Sevier,7320,13 (Sevier R.),FALSE,FALSE,"[""Brush"",""Timber"",""P-J"",""Slash"",""Hand Piles"",""Machine Piles""]",11/23/2022,12:00,16:00,,None,light,none,Approved,,,,,,,75,,,,
