DB_REG_ID,BURN_ID,REG_TYPE,ORG_NAME,BURN_NAME,OWNERSHIP,YEAR,R_FUEL_CAT,R_FUEL_TYPE,R_BURN_START,R_BURN_END,ELEVATION_FT,R_LATITUDE,R_LONGITUDE,COUNTY,R_DURATION_DAYS,R_TOTAL_AREA_ACRES,R_MAX_DAILY_AREA_ACRES,R_TOTAL_VOLUME_CU_FT,R_MAX_DAILY_VOLUME_CU_FT,R_REG_WILDLAND_FIRE_USE,R_COMMENTS,ACI_REG_DATE,R_VENTILATION_CATEGORIES,R_BROADCAST_WAIVER_TYPE,R_NOTIFICATION_PLAN,R_ERTS,R_VISUAL_MONITORING,R_EDUCATION_TYPES,R_EQUIPMENT_TYPES,R_P_AVERAGE_VOLUME,R_P_CLEAN_VOLUME,R_P_CRANE_VOLUME,R_P_TRACTOR_VOLUME,R_FC_ALFALFA_AREA,R_FC_ALFALFA_LOAD,R_FC_AVG_FIELD_CROPS_AREA,R_FC_AVG_FIELD_CROPS_LOAD,R_FC_AVG_ORCHARD_CROPS_AREA,R_FC_AVG_ORCHARD_CROPS_LOAD,R_FC_BARLEY_AREA,R_FC_BARLEY_LOAD,R_FC_CORN_AREA,R_FC_CORN_LOAD,R_FC_COTTON_AREA,R_FC_COTTON_LOAD,R_FC_DITCHES_AREA,R_FC_DITCHES_LOAD,R_FC_GRASS_AREA,R_FC_GRASS_LOAD,R_FC_HAY_AREA,R_FC_HAY_LOAD,R_FC_OATS_AREA,R_FC_OATS_LOAD,R_FC_PEANUTS_AREA,R_FC_PEANUTS_LOAD,R_FC_PECAN_AREA,R_FC_PECAN_LOAD,R_FC_PISTACHIO_AREA,R_FC_PISTACHIO_LOAD,R_FC_SORGHUM_AREA,R_FC_SORGHUM_LOAD,R_FC_WEEDS_AREA,R_FC_WEEDS_LOAD,R_FC_WHEAT_AREA,R_FC_WHEAT_LOAD,R_F_BACKING_PINE_AREA,R_F_BACKING_PINE_LOAD,R_F_DOUGLAS_FIR_AREA,R_F_DOUGLAS_FIR_LOAD,R_F_HARDWOOD_AREA,R_F_HARDWOOD_LOAD,R_F_HEADING_PINE_AREA,R_F_HEADING_PINE_LOAD,R_F_JUNIPER_AREA,R_F_JUNIPER_LOAD,R_F_MIXED_CONIFER_AREA,R_F_MIXED_CONIFER_LOAD,R_F_PONDEROSA_PINE_AREA,R_F_PONDEROSA_PINE_LOAD,R_G_GRASS_AREA,R_G_GRASS_LOAD,R_S_CHAPARRAL_AREA,R_S_CHAPARRAL_LOAD,R_S_HEADINGCHAPARRAL_AREA,R_S_HEADINGCHAPARRAL_LOAD,R_S_SAGEBRUSH_AREA,R_S_SAGEBRUSH_LOAD,T_BURN_DAYS,T_WILDLAND_FIRE_USE,T_TOTAL_AREA_ACRES,T_TOTAL_VOLUME_CU_FT,T_COMMENTS,T_FC_ALFALFA_AREA,T_FC_ALFALFA_EA,T_FC_ALFALFA_ERTS,T_FC_ALFALFA_LOAD,T_FC_ALFALFA_PCT,T_FC_AVG_FIELD_CROPS_AREA,T_FC_AVG_FIELD_CROPS_EA,T_FC_AVG_FIELD_CROPS_ERTS,T_FC_AVG_FIELD_CROPS_LOAD,T_FC_AVG_FIELD_CROPS_PCT,T_FC_AVG_ORCHARD_CROPS_AREA,T_FC_AVG_ORCHARD_CROPS_EA,T_FC_AVG_ORCHARD_CROPS_ERTS,T_FC_AVG_ORCHARD_CROPS_LOAD,T_FC_AVG_ORCHARD_CROPS_PCT,T_FC_BARLEY_AREA,T_FC_BARLEY_EA,T_FC_BARLEY_ERTS,T_FC_BARLEY_LOAD,T_FC_BARLEY_PCT,T_FC_CORN_AREA,T_FC_CORN_EA,T_FC_CORN_ERTS,T_FC_CORN_LOAD,T_FC_CORN_PCT,T_FC_COTTON_AREA,T_FC_COTTON_EA,T_FC_COTTON_ERTS,T_FC_COTTON_LOAD,T_FC_COTTON_PCT,T_FC_DITCHES_AREA,T_FC_DITCHES_EA,T_FC_DITCHES_ERTS,T_FC_DITCHES_LOAD,T_FC_DITCHES_PCT,T_FC_GRASS_AREA,T_FC_GRASS_EA,T_FC_GRASS_ERTS,T_FC_GRASS_LOAD,T_FC_GRASS_PCT,T_FC_HAY_AREA,T_FC_HAY_EA,T_FC_HAY_ERTS,T_FC_HAY_LOAD,T_FC_HAY_PCT,T_FC_OATS_AREA,T_FC_OATS_EA,T_FC_OATS_ERTS,T_FC_OATS_LOAD,T_FC_OATS_PCT,T_FC_PEANUTS_AREA,T_FC_PEANUTS_EA,T_FC_PEANUTS_ERTS,T_FC_PEANUTS_LOAD,T_FC_PEANUTS_PCT,T_FC_PECAN_AREA,T_FC_PECAN_EA,T_FC_PECAN_ERTS,T_FC_PECAN_LOAD,T_FC_PECAN_PCT,T_FC_PISTACHIO_AREA,T_FC_PISTACHIO_EA,T_FC_PISTACHIO_ERTS,T_FC_PISTACHIO_LOAD,T_FC_PISTACHIO_PCT,T_FC_SORGHUM_AREA,T_FC_SORGHUM_EA,T_FC_SORGHUM_ERTS,T_FC_SORGHUM_LOAD,T_FC_SORGHUM_PCT,T_FC_WEEDS_AREA,T_FC_WEEDS_EA,T_FC_WEEDS_ERTS,T_FC_WEEDS_LOAD,T_FC_WEEDS_PCT,T_FC_WHEAT_AREA,T_FC_WHEAT_EA,T_FC_WHEAT_ERTS,T_FC_WHEAT_LOAD,T_FC_WHEAT_PCT,T_F_BACKING_PINE_AREA,T_F_BACKING_PINE_EA,T_F_BACKING_PINE_ERTS,T_F_BACKING_PINE_LOAD,T_F_BACKING_PINE_PCT,T_F_DOUGLAS_FIR_AREA,T_F_DOUGLAS_FIR_EA,T_F_DOUGLAS_FIR_ERTS,T_F_DOUGLAS_FIR_LOAD,T_F_DOUGLAS_FIR_PCT,T_F_HARDWOOD_AREA,T_F_HARDWOOD_EA,T_F_HARDWOOD_ERTS,T_F_HARDWOOD_LOAD,T_F_HARDWOOD_PCT,T_F_HEADING_PINE_AREA,T_F_HEADING_PINE_EA,T_F_HEADING_PINE_ERTS,T_F_HEADING_PINE_LOAD,T_F_HEADING_PINE_PCT,T_F_JUNIPER_AREA,T_F_JUNIPER_EA,T_F_JUNIPER_ERTS,T_F_JUNIPER_LOAD,T_F_JUNIPER_PCT,T_F_MIXED_CONIFER_AREA,T_F_MIXED_CONIFER_EA,T_F_MIXED_CONIFER_ERTS,T_F_MIXED_CONIFER_LOAD,T_F_MIXED_CONIFER_PCT,T_F_PONDEROSA_PINE_AREA,T_F_PONDEROSA_PINE_EA,T_F_PONDEROSA_PINE_ERTS,T_F_PONDEROSA_PINE_LOAD,T_F_PONDEROSA_PINE_PCT,T_G_GRASS_AREA,T_G_GRASS_EA,T_G_GRASS_ERTS,T_G_GRASS_LOAD,T_G_GRASS_PCT,T_S_CHAPARRAL_AREA,T_S_CHAPARRAL_EA,T_S_CHAPARRAL_ERTS,T_S_CHAPARRAL_LOAD,T_S_CHAPARRAL_PCT,T_S_HEADINGCHAPARRAL_AREA,T_S_HEADINGCHAPARRAL_EA,T_S_HEADINGCHAPARRAL_ERTS,T_S_HEADINGCHAPARRAL_LOAD,T_S_HEADINGCHAPARRAL_PCT,T_S_SAGEBRUSH_AREA,T_S_SAGEBRUSH_EA,T_S_SAGEBRUSH_ERTS,T_S_SAGEBRUSH_LOAD,T_S_SAGEBRUSH_PCT
1006463,06PIIF0014,SMPII,,Encinosa,Private,2006,Forests,"Forest, Forest, Grass, Shrub",3/1/2006,2/28/2007,7000,36.5667,-104.8671,Colfax,5,5381,3000,,,No,Chaparral in the table is actually Gamble Oak brush and Juniper is a mixture of Pinyon pine and juniper,,"Excellent, Fair, Good, Very Good",,"Vermejo Park Ranch personnel, El Paso personnel, NM State Forestry, Raton FD, Stonewall FD, and the CO state forest service will be contacted by email and/or phone. We will also air radio announcements in Raton, NM",r - dry conditions,Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810,1.8,,,800,7,1000,1,1771,2.5,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009094,08FIF0009,SMPI,,ELMO Inscription Piles,Federal,2008,Forests,Forest,3/1/2008,2/28/2009,7200,,,Cibola,,,,5000,,No,Pile burning operations will only occur during day light hours and ignition will be suspended daily at an appropriate time which will allow for piles to consume  themselves completely before being left for the night.  No residual smoke impacts from nightly inversions is anticipated.,,,,"El Morro Estates and private residences surrounding El Morro National Monument.  Notifications will be given to all residences, fire departments, Cibola County Emergency Services, Law Enforcement and neighboring state and federal agencies within 1 mile of EL Morro via telephone call  1-2 days prior to ignitions.  Public information will also be available at the El Morro Visitor Center.",,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,No,0,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007606,11PIIF0013,SMPII,,H3,Private,2011,Forests,"Forest, Forest, Forest, Forest, Grass, Shrub, Shrub",3/1/2011,2/29/2012,7800,,,Colfax,2,25053,3500,,,No,,,"Excellent, Fair, Good, Very Good",,"Public service announcemnts on local radio stations. Notification of all local fire departments, Colfax County dispatch, Las Animas county dispatch and State Forestry in Ute Park.","c - mosaic, g - grazing, l - burn before precipitation, o - burn before green-up, r - dry conditions",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,,2388,5,6077,20,11725,14,1160,0.5,193,5,,,3490,2,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009723,19FIIF0038,SMPII,Gila National Forest-Reserve Ranger District,Black Deer Piles,Federal,2019,Forests,,2/20/2019,12/31/2019,7352.13,33.552,-108.683,Catron,30,0,0,900000,400000,No,,2/20/2019,"Excellent, Fair, Good, Poor, Very Good",,"news release, posted, public notification via phone calls/home visits, signs posted","g - grazing, p - burn piles or windows",Yes,Federal training,,,,,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,1,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014840,21FIIF0062,SMPII,Bureau of Land Management - NM-ROD,8 mile Prescribed Fire 2021,Federal,2021,Forests,Grass,2/1/2021,12/31/2021,3547.38,33.652,-104.35,Chaves,5,700,700,0,0,No,,,"Excellent, Fair, Good, Poor, Very Good",,Press Release,"m - burn before large vegs cure, n - burn before litter fall, o - burn before green-up, q - backing fire",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,3,,,,,,,2,No,700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016541,21FIIF0127,SMPII,BLM - SOCORRO FO,Tank Canyon,Federal,2021,Forests,,11/19/2021,12/31/2021,7783.2,34.533,-107.942,Catron,7,0,0,1200000,1200000,No,,,"Excellent, Fair, Good, Poor, Very Good",,Press Release and signs,"o - burn before green-up, p - burn piles or windows, v - high moisture in non-target vegs",Yes,Federal training,,,1200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009205,10FIF0026,SMPI,U.S. Fish and Wildlife Service,NM-BDR Piles 091610,Federal,2010,Forests,Shrub,9/1/2010,11/30/2010,4500,33.7808,-106.8828,Socorro,,,,3500,,No,Mid-refuge piles,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,0,0,cancelled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008707,18FIIF0053,SMPII,U.S. Forest Service-USDA - NM-SNF,Gallina WUI Rx,Federal,2018,Forests,"Forest, Forest, Forest, Forest, Forest, Forest",3/1/2018,2/28/2019,8500,36.2092,-106.8204,Rio Arriba,10,1000,300,,,No,there are many different sections in each township that will be included in the daily registrations to be submitted.,1/16/2018,"Excellent, Fair, Good, Very Good",,flyers will be posted at local stores and post offices within the local vicinity. a smoke permit is requested through NMED and all cooperators will be notified of general dates. a district and forest communication plan will be utilized to inform interested parties though email notifications.,"a - burn concentrations, b - isolate vegs, c - mosaic, d - removal, g - grazing, j - high moisture in large veg, k - moist litter and/or duff, l - burn before precipitation, o - burn before green-up, q - backing fire",No,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,3,,,100,2,200,2,100,3,400,3.5,,,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007146,09PIIF0045,SMPII,,H11,Private,2009,Forests,"Forest, Forest, Forest, Forest, Grass, Shrub, Shrub",3/1/2009,2/28/2010,7550,,,Colfax,2,13157,2000,,,No,,,"Excellent, Fair, Good, Very Good",,"Public service announcements on local radio stations. Notification of all local fire departments, Colfax county dispatch, Las Animas county dispatch,State Forestry in Ute Park.","c - mosaic, g - grazing, l - burn before precipitation, o - burn before green-up, r - dry conditions",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,,3789,5,3011,20,4833,14,476,0.5,147,5,,,881,2,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009158,09PIC0010,SMPI,,Mesquite,Private,2009,Crops,Orchard Trimmings,3/1/2009,2/28/2010,3950,32.1625,-106.7087,Doña Ana,,,,40000,,No,,,,,"Ad placed in local newspaper, local dispatch notified",,,,,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,No,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006771,08FIIF0062,SMPII,,Baca Pit,Federal,2008,Forests,Forest,3/1/2008,2/28/2009,8100,34.1528,-108.4438,Catron,3,,,100000,,No,For any questions please contact Timothy Hendricks or John Pierson at 575-773-4678.,,"Excellent, Fair, Good, Poor, Very Good",,"Media releases will be posted in the following locations: Quemado, Reserve, Luna, Apache Creek and Quemado Lake Estates.",p - burn piles or windows,Yes,"Federal training, Self-eduction",,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,0,Did not burn due to lack of resources and burn windows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005976,04PIIF0028,SMPII,,Gachupin,Private,2004,Forests,"Forest, Forest, Forest, Grass, Shrub",3/1/2004,2/28/2005,7872,,,Colfax,7,9006,5000,,,No,Chaparral is really Gamble oak brush mixed with mountain mahogany and juniper is a mix of pinyon and juniper,,"Excellent, Fair, Good, Very Good",,"Vermejo Park Ranch personnel, El Paso personnel, NM state forestry, Raton FD, Stonewall FD, and the CO state forest service will be notified by email and/or phone. Wewill also air public radio announcements in Raton. NM",r - dry conditions,Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,1.9,1261,12.2,5223,7.6,720,2,811,2.6,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006990,09FIIF0105,SMPII,,Rendija (valle II),Federal,2009,Forests,Forest,3/1/2009,2/28/2010,8000,35.9167,-106.3083,Los Alamos,1,,,38400,19200,No,The Valle II RX smoke permit has been issued in past years from NM State Air Quality Division. It encompassed all the units surrounding Los Alamos. I was not able to find the most recent copy. I (Jon Boe) am submitting this request form for a smoke permit just to cover the Rendija Burn Unit covered under our Valle II burn plan.The Rendija Unit will include sections 2-5 and 8. Please let me know if you have any questions. Thank you! jb,,"Excellent, Fair, Good, Poor, Very Good",,New releases will be submitted from the Forest Service prior to burning.' And other notifications such as phone calls and e-mails will also be made informing local residents and cooperators of our pile burning.' Los Alamos County has also been burning piles in the nearby area as well. Prescribed burn signs will also be posted before and during pile burning in the nearby area.''',"b - isolate vegs, m - burn before large vegs cure, o - burn before green-up, s - rapid mop-up, v - high moisture in non-target vegs",Yes,Federal training,Real Time,,38400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,No,0,19200,In my notification form I showed several days incase I didn't get the burn window to burn all the piles.  We were able to complete the burn project in a one day burn period.  03/13/2009 from 10:00 - 14:00 the piles were lit.  No smoke impacts or concerns from this pile burn that I am aware of.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009631,19PIIF0014,SMPII,VERMEJO PARK RANCH,Trac Harvest,Private,2019,Forests,,2/5/2019,12/31/2019,7988.48,36.963,-104.802,Colfax,3,0,0,350000,350000,No,,,"Excellent, Fair, Good, Very Good",,1. Raton Dispatch  2. Raton Fire Dept.  3. Atlas Energy  4. New Mexico State Forestry  5. KRTN Radio in Raton  6. Stone Wall Fire Dept.  7. Trinidad Dispatch  8. Taos Zone Interagency Fire Dispatch,"k - moist litter and/or duff, p - burn piles or windows, v - high moisture in non-target vegs",Yes,Self-eduction,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007359,10PIIF0014,SMPII,,H1,Private,2010,Forests,"Forest, Forest, Forest, Grass, Shrub, Shrub",3/1/2010,2/28/2011,9400,,,Colfax,2,6374,1000,,,No,Prescribed fire is to maintain high elevation meadows. Forest land will only burn on edges.,,"Excellent, Fair, Good, Very Good",,"Public Service Announcements on local radio stations. Notification of all local fire departments, Colfax county dispatch, Las Animas county dispatch and State Forestry in Ute Park.","c - mosaic, j - high moisture in large veg, k - moist litter and/or duff, l - burn before precipitation, m - burn before large vegs cure, o - burn before green-up, r - dry conditions, v - high moisture in non-target vegs",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,20,,,,,4873,20,150,14,600,0.5,117,5,,,24,2,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007762,12FIIF0127,SMPII,BUREAU OF LAND MANAGEMENT,Knickerbocker,Federal,2012,Forests,"Grass, Shrub",3/1/2012,2/28/2013,6119,36.8028,-107.8144,San Juan,20,10000,2000,,,No,,,"Fair, Poor",,"Public Notifications through radio broadcast,newspaper, and flyers.","c - mosaic, h - site conversion, l - burn before precipitation, o - burn before green-up, r - dry conditions",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,0.8,,,,,5000,0.73,1,No,0,0,Burn was cancelled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007722,12FIIF0087,SMPII,USFWS,BTL Spring Ditch,Federal,2012,Forests,Forest,3/1/2012,2/28/2013,3500,33.4467,-104.4039,Chaves,4,,,40000,40000,No,,,"Excellent, Fair, Good, Poor, Very Good",,"Standard notifications to cooperators, neighbors, local, state, and federal agencies prior to implementation","f - utilization, l - burn before precipitation, p - burn piles or windows, r - dry conditions",No,Self-eduction,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,0,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005961,04PIIF0011,SMPII,,Slash Pile,Private,2004,Forests,Shrub,3/1/2004,2/28/2005,6500,35.6182,-105.2065,San Miguel,4,,,27000,27000,No,,,"Excellent, Fair, Good, Very Good",,Notify neighbors (approx. 3) verbally. Also public notification via local radio stations.,"p - burn piles or windows, r - dry conditions",Yes,Self-eduction,,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015780,21FIIF0107,SMPII,U.S. Fish and Wildlife Service - NM-BTR,Oilfield,Federal,2021,Forests,Grass,5/18/2021,9/30/2021,3480.72,33.433,-104.386,Chaves,3,2400,2400,0,0,No,,,"Excellent, Fair, Good, Poor, Very Good",,Press release and signs,"l - burn before precipitation, o - burn before green-up, r - dry conditions",Yes,Federal training,Real Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,1.5,,,,,,,0,No,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008163,15FIIF0053,SMPII,BLM,Mertz Ranch,Federal,2015,Forests,"Forest, Forest, Grass, Shrub",3/1/2015,11/30/2015,7500,34.6454,-107.7907,Cibola,10,17000,4000,,,No,,,"Excellent, Good, Very Good",,Notification will be made prior to ignition to interested parties; additionally public notification will be posted in public areas in nearby population centers.  On the day of ignition road signs will be posted in high traffic areas around the burn unit to alert the public not otherwise reached by other notification means.,"a - burn concentrations, c - mosaic, g - grazing, o - burn before green-up, q - backing fire, r - dry conditions, t - aerial/mass ignition",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500,1,,,7100,5.8,1000,0.4,,,,,400,2.1,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007806,12PIIF0003,SMPII,VERMEJO PARK RANCH,C1,Private,2012,Forests,"Forest, Forest, Forest, Forest, Grass, Shrub, Shrub",3/1/2012,2/28/2013,10000,36.9695,-105.2731,Taos,2,10823,3000,,,No,Prescribed fire is to maintain high elevation meadows. Forest Land will only burn on edges.,,"Excellent, Fair, Good, Very Good",,"Public Service Announcements on local radio stations. Notification of all local fire departments, Colfax county dispatch, Las Animas county dispatch and State Forestry in Ute Park.","c - mosaic, j - high moisture in large veg, k - moist litter and/or duff, l - burn before precipitation, m - burn before large vegs cure, o - burn before green-up, r - dry conditions, v - high moisture in non-target vegs",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,20,,,0.5,5,8300,20,0.5,14,1498,0.5,58,5,,,27,2,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007683,12FIIF0048,SMPII,LINCOLN NF,Capitan Personal FW,Federal,2012,Forests,Forest,3/1/2012,2/28/2013,6800,33.5113,-105.6357,Lincoln,2,463,463,,,No,,,"Excellent, Fair, Good, Very Good",,"Notifications will be made through some of the following methods:  phone, fax, signs, radio, newspaper, and door to door.","f - utilization, r - dry conditions, v - high moisture in non-target vegs",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,30,,,,,,,,,,,,,0,No,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
