Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
11/13/2014,160686,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6200,10,0,1,A,46.8244,-113.323,None,Completed,None
11/13/2014,171177,45,Bureau of Land Management,MSO,Marcum Piles,None,Landings,3B,None,5000,200,40,40,A,46.9641,-112.911,None,Completed,None
11/13/2014,168294,45,Bureau of Land Management,MSO,Copper Creek Timber Sale,"Cooper Creek timber sale landings, southwest of Hall",Landings,5,None,5929,200,0,40,A,46.4938,-113.407,None,Completed,None
11/24/2014,10079,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6195,10,1,1,A,46.8244,-113.323,None,Completed,None
11/24/2014,168294,45,Bureau of Land Management,MSO,Copper Creek Timber Sale,"Cooper Creek timber sale landings, southwest of Hall",Landings,5,None,5929,200,0,10,A,46.4938,-113.407,None,Completed,None
11/26/2014,168294,45,Bureau of Land Management,MSO,Copper Creek Timber Sale,"Cooper Creek timber sale landings, southwest of Hall",Landings,5,None,5929,200,0,10,A,46.4938,-113.407,None,Completed,None
12/8/2014,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,0,1,A,45.828,-113.047,None,Completed,None
12/16/2014,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,1,1,A,45.828,-113.047,None,Completed,None
1/6/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,0,2,A,45.828,-113.047,None,Completed,None
1/7/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,0,2,A,45.828,-113.047,None,Completed,None
1/8/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,0,2,A,45.828,-113.047,None,Completed,None
1/13/2015,170531,45,Bureau of Land Management,MC,BLISS PILES,"TOWNSHIP 9S RANGE 47E SECTION 7,8",Wildlife Habitat,10,None,4000,7,28,40,A,45.0615,-106,None,Completed,None
1/14/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,0,2,A,45.828,-113.047,None,Completed,None
1/20/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,1,2,A,45.828,-113.047,None,Completed,None
1/22/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,2,2,A,45.828,-113.047,None,Completed,None
1/23/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,0,2,A,45.828,-113.047,None,Completed,None
2/6/2015,170531,45,Bureau of Land Management,MC,BLISS PILES,"TOWNSHIP 9S RANGE 47E SECTION 7,8",Wildlife Habitat,10,None,4000,7,12,12,A,45.0615,-106,None,Completed,None
3/11/2015,171136,45,Bureau of Land Management,BUT,Dickie Hills,4 miles northwest of Wise River MT North side of Hyw 43,Broadcast,7,None,5700,28.85,75,100,A,45.8426,-113.028,None,Completed,None
3/12/2015,171136,45,Bureau of Land Management,BUT,Dickie Hills,4 miles northwest of Wise River MT North side of Hyw 43,Broadcast,7,None,5700,28.85,0,100,A,45.8426,-113.028,None,Completed,None
3/12/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,0,100,B,45.8208,-112.97,None,Completed,None
3/13/2015,171136,45,Bureau of Land Management,BUT,Dickie Hills,4 miles northwest of Wise River MT North side of Hyw 43,Broadcast,7,None,5700,28.85,75,150,A,45.8426,-113.028,None,Completed,None
3/19/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,5,75,A,45.8208,-112.97,None,Completed,None
3/20/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,0,100,A,45.7732,-113.003,None,Completed,None
3/20/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,100,150,A,45.8208,-112.97,None,Completed,None
3/21/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,0,150,A,45.8208,-112.97,None,Completed,None
3/21/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,0,200,B,45.7732,-113.003,None,Completed,None
3/22/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,0,150,A,45.7732,-113.003,None,Completed,None
3/24/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,100,100,A,45.8208,-112.97,None,Completed,None
3/26/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,100,100,A,45.7732,-113.003,None,Completed,None
3/27/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,50,100,A,45.7732,-113.003,None,Completed,None
3/28/2015,171136,45,Bureau of Land Management,BUT,Dickie Hills,4 miles northwest of Wise River MT North side of Hyw 43,Broadcast,7,None,5700,28.85,100,100,A,45.8426,-113.028,None,Completed,None
3/28/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,0,100,A,45.7732,-113.003,None,Completed,None
3/29/2015,171136,45,Bureau of Land Management,BUT,Dickie Hills,4 miles northwest of Wise River MT North side of Hyw 43,Broadcast,7,None,5700,28.85,0,100,A,45.8426,-113.028,None,Completed,None
3/30/2015,171136,45,Bureau of Land Management,BUT,Dickie Hills,4 miles northwest of Wise River MT North side of Hyw 43,Broadcast,7,None,5700,28.85,0,100,A,45.8426,-113.028,None,Completed,None
3/30/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,0,100,A,45.7732,-113.003,None,Completed,None
3/30/2015,168839,45,Bureau of Land Management,MC,Pumpkin Creek,Township 5 North Range 49 East Section 6,Broadcast,10,None,2620,1.1,0,145,A,46.2159,-105.644,None,Completed,None
4/9/2015,168839,45,Bureau of Land Management,MC,Pumpkin Creek,Township 5 North Range 49 East Section 6,Broadcast,10,None,2620,1.1,150,150,A,46.2159,-105.644,None,Completed,None
4/10/2015,168839,45,Bureau of Land Management,MC,Pumpkin Creek,Township 5 North Range 49 East Section 6,Broadcast,10,None,2620,1.1,0,150,A,46.2159,-105.644,None,Completed,None
4/17/2015,172198,45,Bureau of Land Management,MSO,Marcum HF4,At the top of Marcum Mtn,Broadcast,3B,None,6170,28.85,0,37,A,46.9652,-112.942,None,Completed,None
4/18/2015,172198,45,Bureau of Land Management,MSO,Marcum HF4,At the top of Marcum Mtn,Broadcast,3B,None,6170,28.85,0,37,A,46.9652,-112.942,None,Completed,None
4/23/2015,172199,45,Bureau of Land Management,MSO,Marcum HF5,None,Broadcast,3B,None,5325,28.85,20,37,A,46.9599,-112.91,None,Completed,None
4/24/2015,172199,45,Bureau of Land Management,MSO,Marcum HF5,None,Broadcast,3B,None,5325,28.85,0,37,A,46.9599,-112.91,None,Completed,None
4/25/2015,172199,45,Bureau of Land Management,MSO,Marcum HF5,None,Broadcast,3B,None,5325,28.85,0,37,A,46.9599,-112.91,None,Completed,None
5/4/2015,171135,45,Bureau of Land Management,BUT,"Hariot Lou, Deno Cr","Hariot lou, 3 miles southwest of Wise River MT",Broadcast,7,None,5500,28.85,50,50,A,45.7732,-113.003,None,Completed,None
5/26/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,0,50,A,45.8208,-112.97,None,Completed,None
5/28/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,0,50,A,45.8208,-112.97,None,Completed,None
6/1/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,0,50,A,45.8208,-112.97,None,Completed,None
6/2/2015,171137,45,Bureau of Land Management,BUT,Cline Gulch,"1miles northwest of Wise River MT, north side of Hyw 43",Broadcast,7,None,5700,28.85,50,50,A,45.8208,-112.97,None,Completed,None
9/24/2015,172199,45,Bureau of Land Management,MSO,Marcum HF5,None,Broadcast,3B,None,5325,28.85,17,17,A,46.9599,-112.91,None,Completed,None
9/30/2015,173609,45,Bureau of Land Management,MC,Keystone Ranch,"10 miles northwest of Ismay, Montana. Township 10 North Range 54 East Sections 35,36.",Range,10,None,2560,0.59,400,400,A,46.5939,-104.869,None,Completed,None
11/3/2015,168294,45,Bureau of Land Management,MSO,Copper Creek Timber Sale,"Cooper Creek timber sale landings, southwest of Hall",Landings,5,None,5929,200,20,20,A,46.4938,-113.407,None,Completed,None
11/4/2015,168294,45,Bureau of Land Management,MSO,Copper Creek Timber Sale,"Cooper Creek timber sale landings, southwest of Hall",Landings,5,None,5929,200,0,10,A,46.4938,-113.407,None,Completed,None
11/9/2015,10079,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6195,10,0,1,A,46.8244,-113.323,None,Completed,None
11/9/2015,173122,45,Bureau of Land Management,MSO,"Marcum Piles S1, S2",salvage units S1 and S2,Landings,3B,None,5500,200,0,30,A,46.9617,-112.932,None,Completed,None
11/9/2015,170632,45,Bureau of Land Management,BUT,Alder Creek,"Alder Creek, 6 Miles west of Wise River",Dozer Piles,7,None,5700,50,0,1,A,45.8222,-113.03,None,Completed,None
11/9/2015,172166,45,Bureau of Land Management,BUT,Tie Creek Landings,"Tie Creek roadside, 5 Miles west of Wise River, south side of Highway 43",Dozer Piles,7,None,5934,75,1,1,A,45.828,-113.047,None,Completed,None
11/9/2015,173127,45,Bureau of Land Management,MSO,Fred Burr ROW piles,piles from the discovery road building,Rights of Way,5,None,5600,200,0,40,A,46.286,-113.284,None,Completed,None
11/10/2015,10079,45,Bureau of Land Management,MSO,Garnet Ghost Town Pile,1 mile NE of Garnet Ghost Town,Other Mechanical,5,None,6195,10,1,1,A,46.8244,-113.323,None,Completed,None
11/10/2015,173122,45,Bureau of Land Management,MSO,"Marcum Piles S1, S2",salvage units S1 and S2,Landings,3B,None,5500,200,20,30,A,46.9617,-112.932,None,Completed,None
11/10/2015,173127,45,Bureau of Land Management,MSO,Fred Burr ROW piles,piles from the discovery road building,Rights of Way,5,None,5600,200,20,40,A,46.286,-113.284,None,Completed,None
11/19/2015,173124,45,Bureau of Land Management,MSO,Chamberlain F7,Piles in larch unit,Hand Piles,3B,None,5500,200,27,27,A,46.9303,-113.262,None,Completed,None
11/24/2015,173666,45,Bureau of Land Management,DIL,Key Lake,"T12S, R12W, sec. 4",Broadcast,7,None,7283,1.78,0,10,A,44.8187,-113.063,None,Completed,None
12/8/2015,173965,45,Bureau of Land Management,DIL,Yank Swamp,"T3S, R17W, sec. 23 11 miles southwest of Wisdom, MT",Landings,7,None,6600,80,1,1,A,45.5559,-113.667,None,Completed,None
12/8/2015,172167,45,Bureau of Land Management,BUT,Lindsey Unit,"Helena valley Fuels Reduction project, 1 Mile East of Clancy and I-15, Elkhorn Mountains",Dozer Piles,6,None,4500,50,0,4,A,46.46,-111.975,None,Completed,None
12/9/2015,171990,45,Bureau of Land Management,DIL,Henneberry Ditch Piles,"T9S, R10W, sec. 2",Hand Piles,7,None,5360,5,1,3,A,45.073,-112.801,None,Completed,None
12/10/2015,172167,45,Bureau of Land Management,BUT,Lindsey Unit,"Helena valley Fuels Reduction project, 1 Mile East of Clancy and I-15, Elkhorn Mountains",Dozer Piles,6,None,4500,50,0,3,A,46.46,-111.975,None,Completed,None
12/15/2015,172167,45,Bureau of Land Management,BUT,Lindsey Unit,"Helena valley Fuels Reduction project, 1 Mile East of Clancy and I-15, Elkhorn Mountains",Dozer Piles,6,None,4500,50,2,3,A,46.46,-111.975,None,Completed,None
12/15/2015,173749,45,Bureau of Land Management,BIL,Green Mountain FY16,"22 miles SW of Big Timber, MT and 3 miles SE of Mc Leod, MT. Located in Sweetgrass County.",Hand Piles,10,None,6200,15,15,25,A,45.5614,-110.187,None,Completed,None
12/16/2015,172167,45,Bureau of Land Management,BUT,Lindsey Unit,"Helena valley Fuels Reduction project, 1 Mile East of Clancy and I-15, Elkhorn Mountains",Dozer Piles,6,None,4500,50,0,3,A,46.46,-111.975,None,Completed,None
12/16/2015,173749,45,Bureau of Land Management,BIL,Green Mountain FY16,"22 miles SW of Big Timber, MT and 3 miles SE of Mc Leod, MT. Located in Sweetgrass County.",Hand Piles,10,None,6200,15,25,25,A,45.5614,-110.187,None,Completed,None
12/18/2015,173754,45,Bureau of Land Management,BIL,Sundance FY16,"Located 2.5 mile SE of Laurel MT, along the Yellowstone River. Located in Yellowstone County.",Wildlife Habitat,10,None,3258,0.59,1,1,A,45.6477,-108.722,None,Completed,None
12/18/2015,173752,45,Bureau of Land Management,BIL,Pompeys Pillar FY16,"Located 30 miles NE of Billings, MT and 8 miles East of Worden, MT. Located in Yellowstone County.",Wildlife Habitat,10,None,2890,0.59,0,2,A,45.9936,-108.002,None,Completed,None
1/5/2016,173753,45,Bureau of Land Management,BIL,Mill Creek FY16,"Located 14 miles north of Pomeys Pillar and 40 miles NE of Billings, MT. Located in Yellowstone County.",Hand Piles,10,None,3457,15,30,30,A,46.2031,-107.933,None,Completed,None
1/6/2016,171990,45,Bureau of Land Management,DIL,Henneberry Ditch Piles,"T9S, R10W, sec. 2",Hand Piles,7,None,5360,5,1,1,A,45.073,-112.801,None,Completed,None
1/7/2016,173750,45,Bureau of Land Management,BIL,Silverspur FY16,"6 miles west of Roundup, MT. Located in Mussleshell County.",Hand Piles,9,None,3413,15,25,25,A,46.4212,-108.67,None,Completed,None
1/12/2016,173752,45,Bureau of Land Management,BIL,Pompeys Pillar FY16,"Located 30 miles NE of Billings, MT and 8 miles East of Worden, MT. Located in Yellowstone County.",Wildlife Habitat,10,None,2890,0.59,5,5,A,45.9936,-108.002,None,Completed,None
1/14/2016,173653,45,Bureau of Land Management,LWT,Limekiln Piles FY 16,7 miles northeast of Lewistown up Limekiln Canyon,Landings,9,None,5600,10,0,60,A,47.144,-109.336,None,Completed,None
1/21/2016,173653,45,Bureau of Land Management,LWT,Limekiln Piles FY 16,7 miles northeast of Lewistown up Limekiln Canyon,Landings,9,None,5600,10,0,60,A,47.144,-109.336,None,Completed,None
1/22/2016,171990,45,Bureau of Land Management,DIL,Henneberry Ditch Piles,"T9S, R10W, sec. 2",Hand Piles,7,None,5360,5,1,1,A,45.073,-112.801,None,Completed,None
2/4/2016,174018,45,Bureau of Land Management,BUT,Clancy North, 1 unit is North of Clancy and Marks Lumber and 1 units is west of lump gulch road ,Dozer Piles,6,None,4800,50,1,2,A,46.4986,-111.991,None,Completed,None
3/4/2016,173666,45,Bureau of Land Management,DIL,Key Lake,"T12S, R12W, sec. 4",Broadcast,7,None,7283,1.78,1,3,A,44.8187,-113.063,None,Completed,None
3/5/2016,174091,45,Bureau of Land Management,MC,BOBCAT,TOWNSHIP 6 NORTH RANGE 50 EAST SECTION 20,Broadcast,10,None,3521,20.2,398,611,A,45.282,-105.664,None,Completed,None
3/6/2016,174091,45,Bureau of Land Management,MC,BOBCAT,TOWNSHIP 6 NORTH RANGE 50 EAST SECTION 20,Broadcast,10,None,3521,20.2,2,611,A,45.282,-105.664,None,Completed,None
3/10/2016,173654,45,Bureau of Land Management,LWT,Mooney Coulee,6 miles north of Glasgow,Wildlife Habitat,9,None,2300,1.25,600,600,A,48.3718,-106.712,None,Completed,None
3/21/2016,173666,45,Bureau of Land Management,DIL,Key Lake,"T12S, R12W, sec. 4",Broadcast,7,None,7283,1.78,1,1,A,44.8187,-113.063,None,Completed,None
3/22/2016,173666,45,Bureau of Land Management,DIL,Key Lake,"T12S, R12W, sec. 4",Broadcast,7,None,7283,1.78,1,1,A,44.8187,-113.063,None,Completed,None
4/1/2016,167183,45,Bureau of Land Management,MSO,Smart Creek East,"2 miles northwest of Maxville, MT",Broadcast,5,None,4892,0.94,0,70,A,46.486,-113.249,None,Completed,Not in prescription
4/1/2016,173666,45,Bureau of Land Management,DIL,Key Lake,"T12S, R12W, sec. 4",Broadcast,7,None,7283,1.78,0,30,A,44.8187,-113.063,None,Completed,Not in prescription
4/1/2016,173385,45,Bureau of Land Management,MSO,Chamberlain F12,2.5 Miles Southeast of Clearwater Junction along Blackfoot River,Broadcast,3B,None,3824,20.2,70,70,A,46.992,-113.327,None,Completed,None
4/1/2016,174122,45,Bureau of Land Management,BUT,Jimmie New,"West Fork of jimmie New, 2 Miles north of Wise River",Broadcast,7,None,6713,1.78,0,60,A,45.825,-112.95,None,Completed,Decided not to burn - other
4/2/2016,167183,45,Bureau of Land Management,MSO,Smart Creek East,"2 miles northwest of Maxville, MT",Broadcast,5,None,4892,0.94,0,70,A,46.486,-113.249,None,Completed,Not in prescription
4/2/2016,173666,45,Bureau of Land Management,DIL,Key Lake,"T12S, R12W, sec. 4",Broadcast,7,None,7283,1.78,2,30,B,44.8187,-113.063,None,Completed,None
4/2/2016,174122,45,Bureau of Land Management,BUT,Jimmie New,"West Fork of jimmie New, 2 Miles north of Wise River",Broadcast,7,None,6713,1.78,40,60,A,45.825,-112.95,None,Completed,None
4/2/2016,174118,45,Bureau of Land Management,DIL,"Black Canyon 1,2,3","T11S, R14W, sec. 17",Broadcast,7,None,7850,20.2,30,50,A,44.8774,-113.344,None,Completed,None
4/2/2016,173385,45,Bureau of Land Management,MSO,Chamberlain F12,2.5 Miles Southeast of Clearwater Junction along Blackfoot River,Broadcast,3B,None,3824,20.2,0,70,A,46.992,-113.327,None,Completed,Already accomplished
4/3/2016,174122,45,Bureau of Land Management,BUT,Jimmie New,"West Fork of jimmie New, 2 Miles north of Wise River",Broadcast,7,None,6713,1.78,0,60,A,45.825,-112.95,None,Completed,Not in prescription
4/3/2016,174118,45,Bureau of Land Management,DIL,"Black Canyon 1,2,3","T11S, R14W, sec. 17",Broadcast,7,None,7850,20.2,5,50,A,44.8774,-113.344,None,Completed,None
4/3/2016,173385,45,Bureau of Land Management,MSO,Chamberlain F12,2.5 Miles Southeast of Clearwater Junction along Blackfoot River,Broadcast,3B,None,3824,20.2,0,70,A,46.992,-113.327,None,Completed,Already accomplished
4/3/2016,167183,45,Bureau of Land Management,MSO,Smart Creek East,"2 miles northwest of Maxville, MT",Broadcast,5,None,4892,0.94,0,70,A,46.486,-113.249,None,Completed,Not in prescription
